company_name,url,number,category,position,person_name
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Stop Loss,B...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Strategic Solutions,F...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Care Management,C...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Client Services,J...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Strategy,T...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Claim & Access Solutions,E...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N1,Member Advocacy,M...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N2,Information Security,K...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N2,Product & Marketing,K...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N2,Enterprise Analytics,A...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N2,Channel Distribution,J...
Vālenz Health,http://www.valenzhealth.com, +1 877 601 2200,N2,Client Services,B...
V-Zug,http://www.vzug.com, +41 417 676 767,Board,CEO,Peter Spirig
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Chairman of the Board,Oliver Riemenschneider
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Director,Annelies Haecki Buhofer
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Director,Prisca Hafner
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Director,Tobias Knechtle
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Director,Petra Rumpf
V-Zug,http://www.vzug.com, +41 417 676 767,Board,Director,Juerg Werner
V-Zug,http://www.vzug.com, +41 417 676 767,N1,CFO,Adrian Ineichen
V-Zug,http://www.vzug.com, +41 417 676 767,N1,COO,Adrian Theiler
V-Zug,http://www.vzug.com, +41 417 676 767,N1,HR,S...
V-Zug,http://www.vzug.com, +41 417 676 767,N1,International,A...
V-Zug,http://www.vzug.com, +41 417 676 767,N1,Marketing,N...
V-Zug,http://www.vzug.com, +41 417 676 767,N1,CTO AI,W...
V-Zug,http://www.vzug.com, +41 417 676 767,N1,Sales Excellence,S...
V-Zug,http://www.vzug.com, +41 417 676 767,N2,IR,G...
V-Zug,http://www.vzug.com, +41 417 676 767,N2,Europe,D...
V-Zug,http://www.vzug.com, +41 417 676 767,N2,Sustainability,M...
V-Zug,http://www.vzug.com, +41 417 676 767,N2,Global Omnichannel,R...
V-Zug,http://www.vzug.com, +41 417 676 767,N2,Key Accounts,J...
V/Line,http://vline.com.au, +61 396 192 727,Board,CEO,Matt Carrick
V/Line,http://vline.com.au, +61 396 192 727,Board,Director,Tom Sargant
V/Line,http://vline.com.au, +61 396 192 727,N1,CFO,Amy Montalti
V/Line,http://vline.com.au, +61 396 192 727,N1,CIO,S...
V/Line,http://vline.com.au, +61 396 192 727,N1,Transformation,K...
V/Line,http://vline.com.au, +61 396 192 727,N1,Projects,W...
V/Line,http://vline.com.au, +61 396 192 727,N1,Corporate Services,S...
V/Line,http://vline.com.au, +61 396 192 727,N1,Operations,R...
V/Line,http://vline.com.au, +61 396 192 727,N1,HR & Integrity,A...
V/Line,http://vline.com.au, +61 396 192 727,N1,Safety Sustainability & Risk,J...
V/Line,http://vline.com.au, +61 396 192 727,N1,Communications,S...
V/Line,http://vline.com.au, +61 396 192 727,N1,Fleet,M...
V/Line,http://vline.com.au, +61 396 192 727,N1,Media,D...
V/Line,http://vline.com.au, +61 396 192 727,N1,Legal,K...
V/Line,http://vline.com.au, +61 396 192 727,N2,Procurement,A...
V/Line,http://vline.com.au, +61 396 192 727,N2,Risk,F...
V/Line,http://vline.com.au, +61 396 192 727,N2,Asset & Performance,M...
V/Line,http://vline.com.au, +61 396 192 727,N2,Planning Contracts & Report...,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Financial Control,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Performance,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Infrastructure Operations,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Project Services,A...
V/Line,http://vline.com.au, +61 396 192 727,N2,Project Management Office,G...
V/Line,http://vline.com.au, +61 396 192 727,N2,Project Engineering & Design,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Modernization & Performance,S...
V/Line,http://vline.com.au, +61 396 192 727,N2,Network Change & Integration,N...
V/Line,http://vline.com.au, +61 396 192 727,N2,Network Control,M...
V/Line,http://vline.com.au, +61 396 192 727,N2,Network Services Planning,A...
V/Line,http://vline.com.au, +61 396 192 727,N2,HR Workforce Systems,S...
V/Line,http://vline.com.au, +61 396 192 727,N2,Culture Capability & Diversi...,P...
V/Line,http://vline.com.au, +61 396 192 727,N2,HR Operations,R...
V/Line,http://vline.com.au, +61 396 192 727,N2,HR Services,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,HR Services Projects,F...
V/Line,http://vline.com.au, +61 396 192 727,N2,Environment & Sustainability,S...
V/Line,http://vline.com.au, +61 396 192 727,N2,Communications,J...
V/Line,http://vline.com.au, +61 396 192 727,N2,Strategic Communications,E...
V/Line,http://vline.com.au, +61 396 192 727,N2,Fleet,P...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,CEO,Joachim Kuhn
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,Jarl Dahlfors
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,Ali Farahani
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,Winfried Klar
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,Camilla Languille​​
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,Matthias Wittkowski​​
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,Board,Director,In Sook Yoo​​
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,CFO,Stefan Doehmen
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,Business Solutions & Sales,F...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,HR,C...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,IT,M...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,BusDev Asia & Korea,I...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,IT Applications,S...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,Innovation,D...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,Product Development,S...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,India,R...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N1,Operations,K...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,CFO UK,S...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,IR,F...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,BusDev,B...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,Japan,T...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,Korea,K...
Va-Q-Tec,http://www.va-q-tec.com, +49 931 359 420,N2,Western U.S,F...
V2X,http://gov2x.com, +1 571 481 2000,Board,CEO,Jeremy Wensinger
V2X,http://gov2x.com, +1 571 481 2000,Board,Chairman of the Board,Mary Howell
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Dino Cusumano
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Abbas Elegba
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Lee Evangelakos
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Melvin Parker
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Eric Pillmore
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Joel Rotroff
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Neil Snyder
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Stephen Waechter
V2X,http://gov2x.com, +1 571 481 2000,Board,Director,Phillip Widman
V2X,http://gov2x.com, +1 571 481 2000,N1,CFO,Shawn Mural
V2X,http://gov2x.com, +1 571 481 2000,N1,Legal,J...
V2X,http://gov2x.com, +1 571 481 2000,N1,HR,J...
V2X,http://gov2x.com, +1 571 481 2000,N1,Growth & Innovation Advanced,A...
V2X,http://gov2x.com, +1 571 481 2000,N1,Strategic Programs,P...
V2X,http://gov2x.com, +1 571 481 2000,N1,Supply Chain,K...
V2X,http://gov2x.com, +1 571 481 2000,N2,Accounting,W...
V2X,http://gov2x.com, +1 571 481 2000,N2,Pricing,L...
V2X,http://gov2x.com, +1 571 481 2000,N2,Development & IR,M...
V2X,http://gov2x.com, +1 571 481 2000,N2,Contracts,J...
V2X,http://gov2x.com, +1 571 481 2000,N2,Contracts,M...
V2X,http://gov2x.com, +1 571 481 2000,N2,Talent Management,R...
V2X,http://gov2x.com, +1 571 481 2000,N2,People Operations,E...
Vía Augusta,http://www.via-augusta.com, +34 976 570 930,Board,CEO,Carmelo Gonzalez
Vía Augusta,http://www.via-augusta.com, +34 976 570 930,N1,Deputy CEO,L...
Vía Augusta,http://www.via-augusta.com, +34 976 570 930,N1,Finance,M...
Vía Augusta,http://www.via-augusta.com, +34 976 570 930,N1,HR,V...
Vía Augusta,http://www.via-augusta.com, +34 976 570 930,N1,Technical,R...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,Board,Chairman of the Board,Jim Stanard
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N1,CFO & CIO,Ken Hagen
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N1,Workers' Compensation,P...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N1,Underwriting Property,K...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,Claims & Compliance,K...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,West Workers' Compensation,K...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,Product Workers' Compensati...,K...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,Underwriting Workers,P...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,Operations Property,J...
V3 Insurance Partners,http://www.v3ins.com, +1 877 430 0085,N2,Property,J...
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,CEO,L Moorosi
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Chairman of the Board,MS Msibi
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Vice Chairman of the Board,LR Bomela
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,DSE Fransman
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,MGM Jele
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,T Manyoni
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,BF Nakedi
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,LX Ntoyi
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,GW Phakathi
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,AM Rantho
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,EC Rockman
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,TN Sandlana
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,Board,Director,TD Segoe-Backward
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,N1,Secretary,N...
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,N1,Corporate Support,N...
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,N1,Operations & Maintenance,M...
Vaal Central Water,http://vaalcentralwater.co.za, +27 514 030 800,N1,Projects & Engineering,T...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,Board,CEO,Jan Verschoor
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,CFO,Astrid Tijbosch
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,BusDev,I...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,Sales,J...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,Germany,J...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,Denmark,L...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,France,L...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N1,Hungary,E...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N2,Finance,N...
Vacansoleil,http://vacansoleil.nl, +31 402 392 092,N2,Online Marketing,A...
Vaalco Energy,http://vaalco.com, +1 713 623 0801,Board,CEO & Director,George Maxwell
Vaalco Energy,http://vaalco.com, +1 713 623 0801,Board,Chairman of the Board,Andrew Fawthrop
Vaalco Energy,http://vaalco.com, +1 713 623 0801,Board,Director,Edward LaFehr
Vaalco Energy,http://vaalco.com, +1 713 623 0801,Board,Director,Fabrice Nze-Bekale
Vaalco Energy,http://vaalco.com, +1 713 623 0801,Board,Director,Catherine Stubbs
Vaalco Energy,http://vaalco.com, +1 713 623 0801,N1,CFO,Ronald Bain
Vaalco Energy,http://vaalco.com, +1 713 623 0801,N1,COO,Thor Pruckl
Vaalco Energy,http://vaalco.com, +1 713 623 0801,N1,Legal,M...
