company_name,url,number,category,position,person_name
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Litigation,J...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Research Triangle Park,M...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Client Engagement,A...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Client Development,C...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Berlin Frankfurt & Munich,R...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Milan,G...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Paris,L...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Charlotte,J...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Portland,S...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Raleigh,L...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Beijing Hong Kong & Shanghai,D...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Australia,N...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Singapore,M...
K&L Gates,http://www.klgates.com, +1 617 261 3267,N2,Real Estate,B...
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,CEO,Guy Libot
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Chairman of the Board,Peter Andronov
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Chairman of the Supervisory ...,Krisztina Horváth
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Sonja de Becker
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Diego du Monceau
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Mirjana Markovics
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Agnes Szombati-Kovács
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Zdenek Tuma
K&H Bank,http://www.kh.hu, +36 1437 0810,Board,Director,Christine Van Rijsseghem
K&H Bank,http://www.kh.hu, +36 1437 0810,N1,CFO & Risk,Attila Gombás
K&H Bank,http://www.kh.hu, +36 1437 0810,N1,Business Banking,G...
K&H Bank,http://www.kh.hu, +36 1437 0810,N1,CRO Services,L...
K&H Bank,http://www.kh.hu, +36 1437 0810,N1,Operations Techs & Retail C...,B...
K&H Bank,http://www.kh.hu, +36 1437 0810,N1,Retail,A...
K&S,http://www.ks-gruppe.de, +49 426 483 090,Board,CEO,Ulrich Krantz
K&S,http://www.ks-gruppe.de, +49 426 483 090,N1,Corporate Development,L...
K&S,http://www.ks-gruppe.de, +49 426 483 090,N1,Managing Director,B...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,Board,President,Akio Midorikawa
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,Board,Director,Tatsuro Ishizuka
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,Board,Director,Setsu Kikuchi
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,Board,Director,Sadayo Kobayashi
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,Board,Director,Koichiro Ohtsuki
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Executive Officer,A...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Executive Officer,S...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Executive Officer,H...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Accounting,N...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Business Planning,Y...
K&O Energy Group,http://k-and-o-energy.co.jp, +81 475 271 011,N1,Senior Managing Executive Of...,T...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Managing Director,Paul Sarant
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Chairman of the Board,Anthony Johnson
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Director,Rob Dalton
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Director,Sallie Emmett
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Director,Graham Walters
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,Board,Director,Legh Winser
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,CFO,Raunak Parikh
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,CIO,K...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,Legal & Secretary,C...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,Chemtrans,P...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,DTM & K&S Energy,M...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,HSE & Compliance,S...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,K&S Freighters,S...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,New Zealand,G...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N1,HR & Culture,K...
K&S Corporation,http://www.ksgroup.com.au, +61 387 443 500,N2,Reporting,S...
K+S Kali,http://www.kali-gmbh.com, +49 5619 3010,Board,Managing Director,Bastian Siebert
K+S Kali,http://www.kali-gmbh.com, +49 5619 3010,Board,Chairman of Supervisory Board,Burkhard Lohr
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,CEO,Burkhard Lohr
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Chairman of the Board,Andreas Kreimeyer
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Vice Chairman of the Board,Ralf Becker
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Petra Adolph
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Andre Bahn
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Jella Benner-Heinacher
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Elke Eller
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Gerd Grimmig
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Lars Halbleib
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Markus Heldt
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Michael Knackmuß
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Thomas Kölbl
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Gerd Kübler
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Peter Trotha
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Rainier van Roessel
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director,Philip von dem Bussche
K+S,http://www.k-plus-s.com, +49 5619 3010,Board,Director Employee Represent...,Brigitte Weitz
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,CFO,Christian Meyer
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,HR,G...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,Information Services,E...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,Production,L...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,Stationary Machines,H...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,K+S Kali,R...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,Chemische Fabrik Kalk,R...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,General Manager,C...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,K+S Potash Canada,S...
K+S,http://www.k-plus-s.com, +49 5619 3010,N1,Major Claims,H...
K+S,http://www.k-plus-s.com, +49 5619 3010,N2,Procurement,N...
K+S,http://www.k-plus-s.com, +49 5619 3010,N2,Insurance,B...
K+S,http://www.k-plus-s.com, +49 5619 3010,N2,Category,A...
K+B,http://www.k-b.de, +49 9971 3930,Board,Managing Director,Josef Kappenberger
K+B,http://www.k-b.de, +49 9971 3930,N1,Purchasing & Warehousing,O...
K+B,http://www.k-b.de, +49 9971 3930,N1,Key Account,P...
K'S,http://www.ksdenki.com, +81 292 249 600,Board,President,Tadashi Hiramoto
K'S,http://www.ksdenki.com, +81 292 249 600,Board,Vice Chairman of the Board,Yasushi Yamada
K'S,http://www.ksdenki.com, +81 292 249 600,Board,Director,Shinji Hagiwara
K'S,http://www.ksdenki.com, +81 292 249 600,Board,Director,Yoko Mizushima
K'S,http://www.ksdenki.com, +81 292 249 600,Board,Director,Tomoyuki Yuasa
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Development & Store Planning,K...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Administration & Director,Y...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Accounting,H...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Product,H...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Sales,N...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Marketing,N...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Subsidiary,H...
K'S,http://www.ksdenki.com, +81 292 249 600,N1,Business Planning,K...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Sales Promotion Sales,T...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Consultation Room Sales,Y...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Promotion Sales,Y...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Subsidiary,Y...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Subsidiary,M...
K'S,http://www.ksdenki.com, +81 292 249 600,N2,Business Planning,T...
K+K Klaas & Kock,http://www.klaas-und-kock.de, +49 256 218 362,Board,Co-Managing Director,Hans-Jürgen Klaas
K+K Klaas & Kock,http://www.klaas-und-kock.de, +49 256 218 362,Board,Co-Managing Director,Rolf Klaas
K+K Klaas & Kock,http://www.klaas-und-kock.de, +49 256 218 362,Board,Co-Managing Director,Joachim Klaas
K+K Klaas & Kock,http://www.klaas-und-kock.de, +49 256 218 362,N1,Fruit & Vegetables,H...
K+K Klaas & Kock,http://www.klaas-und-kock.de, +49 256 218 362,N2,Fruit & Vegetables,W...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,CEO & Director,Moonis Alvi
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Chairman of the Board,Shan Ashary
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Moonis Abdullah Alvi
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Adeeb Ahmad
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Saad Amanullah Khan
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Muhammad Kamal
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Arshad Mohmand
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Muhammad Motiwala
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Mubasher Sheikh
K-Electric,http://www.ke.com.pk, +92 213 263 7133,Board,Director,Mark Skelton
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,CFO,Muhammad Ghaziani
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Distribution,F...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Generation & Transmission,A...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Mktg & Comm,S...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Security,W...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,HR,R...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Regulatory Affairs & Governm...,I...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Risk & Secretary,R...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Strategy,S...
K-Electric,http://www.ke.com.pk, +92 213 263 7133,N1,Supply Chain,S...
K-Auto,http://k-auto.fi, +358 105 333 700,Board,Vice President,Jukka Kiuru
K-Auto,http://k-auto.fi, +358 105 333 700,N1,Customer Service,K...
K-Auto,http://k-auto.fi, +358 105 333 700,N1,Project,S...
K-Auto,http://k-auto.fi, +358 105 333 700,N1,Used Cars,I...
K-Auto,http://k-auto.fi, +358 105 333 700,N1,Volkswagen Commercial Vehicl...,J...
K-Auto,http://k-auto.fi, +358 105 333 700,N2,Purchasing Used Cars,T...
K-Auto,http://k-auto.fi, +358 105 333 700,N2,Business Sales,M...
K-Auto,http://k-auto.fi, +358 105 333 700,N2,Business Sales,N...
K-Auto,http://k-auto.fi, +358 105 333 700,N2,Sales Volkswagen Passenger ...,V...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,Board,Chairman & CEO,Truman Kim
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N1,Global Brands,H...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N1,Japan,M...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N1,Product Energy & Trend,S...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N1,Int'l Brand,B...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N1,HR,I...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,Brand Americas,A...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,EMEA,J...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,Court,D...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,Operations Global Brands,J...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,Digital Commerce,S...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,eCommerce & Digital,M...
K-Swiss,http://www.kswiss.com, +1 818 706 5100,N2,Lifestyle,A...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,Board,President,Sam Farris
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,CFO,Leanne Parsons
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Projects,A...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,HR & Communication,C...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Procurement & Corporate Affa...,A...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Energy Solutions,J...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Technology & Innovation,C...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Legal & Compliance,M...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N1,Bethune,D...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Operations Development,N...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Controls,Q...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Business Optimization,D...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Logistics & Transportation,T...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Project,N...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,HSSEQ,B...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Learning & Talent,S...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,HR Services,M...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Procurement,R...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Engineering,A...
K+S Potash Canada,http://www.ks-potashcanada.com, +1 306 385 8000,N2,Program IT,P...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,President & CEO,Jacob Karlsson
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,Chairman of the Board,Erik Selin
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,Director,Ulf Johansson
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,Director,Christian Karlsson
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,Director,Sara Mindus
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,Board,Director,Jesper Mårtensson
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,CFO & Deputy CEO,Martin Larsson
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,COO & HR,Leif Astikainen
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,K-Prefab,S...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,Legal,C...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,Construction,E...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,Project Development,�...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N1,Property Management,M...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N2,Accounting,J...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N2,IR & Communications,J...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N2,Deputy CEO Construction,N...
K-Fast Holding,http://k-fastigheter.com, +46 103 300 069,N2,BusDev,M...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Hindustan Media Ventures,S...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Oudh Sugar Mills,C...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Mint,L...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Simon India,R...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Paradeep Phosphates,S...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Zuari,N...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Upper Ganges Sugar & Industr...,N...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,Mint,A...
K.K. Birla Group,http://www.birla-sugar.com, +91 332 243 0497,N1,HT Media,P...
Köbig,http://www.koebig.de, +49 6131 6940,Board,CEO,Markus Thurn
Köbig,http://www.koebig.de, +49 6131 6940,N1,Product,M...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Co-Managing Director,I...
Köbig,http://www.koebig.de, +49 6131 6940,N1,General Manager,T...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Building Construction,D...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Central Calculation,B...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Civil & Road Building,I...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Division Tiles,C...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Finance & Accounting,C...
Köbig,http://www.koebig.de, +49 6131 6940,N1,Sales,S...
Köbig,http://www.koebig.de, +49 6131 6940,N2,IT Project,J...
Köbig,http://www.koebig.de, +49 6131 6940,N2,Exhibition,N...
Köbig,http://www.koebig.de, +49 6131 6940,N2,Fleet,P...
Köbig,http://www.koebig.de, +49 6131 6940,N2,Sales,S...
Köbig,http://www.koebig.de, +49 6131 6940,N2,Sales,F...
K.Line,http://www.k-line.fr, +33 801 803 803,Board,Managing Director,Bruno Leger
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Commercial,V...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Communication,J...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Information Systems,S...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Mktg & Comms,F...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Finance,B...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Industrial,F...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Logistics,L...
K.Line,http://www.k-line.fr, +33 801 803 803,N1,Procurement,P...
K.Line,http://www.k-line.fr, +33 801 803 803,N2,Development,F...
K.Line,http://www.k-line.fr, +33 801 803 803,N2,Regional Sales,A...
K.Line,http://www.k-line.fr, +33 801 803 803,N2,Digital Mktg,A...
K.Line,http://www.k-line.fr, +33 801 803 803,N2,Marketing,D...
K.Line,http://www.k-line.fr, +33 801 803 803,N2,Media France & Italy,D...
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,Board,Co-Managing Director,Tina Koehler
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,N1,Co-Managing Director,M...
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,N1,Digital Printing,F...
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,N1,Mktg & Communications,T...
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,N1,Operations,K...
Köhler + Bracht,http://www.koehler-bracht.de, +49 440 297 4770,N1,Sales,M...
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,CEO,Johan Magnusson
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Chairman of the Board,Anders Wassberg
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director,Lisa Gøttler
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director Employee Represent...,Jakob Jakobsson
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director,Jan Johansson
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director,Jonas Köhlin
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director,Christoffer Marköö
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director Employee Represent...,Ola Sjövill
Kährs Group,http://www.kahrs.com, +46 4814 6000,Board,Director,Mats Therman
