name,url,number,category,position,person_name
I-Tracing,http://www.i-tracing.com, +33 170 946 970,Board,CEO,Laurent Charveriat
i-Cable Communications,http://www.i-cablecomm.com, +852 2112 6868,Board,CEO,Stephen Wong
i-mobile,http://www2.i-mobile.co.jp, +81 354 595 250,Board,President,Tetsuya Noguchi
i-Space,http://www.i-space.com.cn, +86 108 716 9903,Board,Chairman of the Board,Mao Hongtao
i2O,http://www.i2owater.com, +44 238 011 1420,Board,Director,Stephen Brooke
i:FAO,http://www.ifao.net, +49 6976 8050,Board,CEO,Karin Frauscher
i2c,http://www.i2cinc.com, +1 650 593 5400,Board,CEO,Amir Wain
i3,http://www.i3-corps.com, +1 256 513 5179,Board,CEO,Rich Kretzschmar
i2S,http://www.i2s.fr, +33 557 266 900,Board,CEO,Xavier Datin
i2o Therapeutics,http://www.i2obio.com, +1 408 476 1904,Board,CEO & Chairman,Kurt Graves
i3 Energy,http://i3.energy, +44 122 494 5980,Board,CEO,Majid Shafiq
i3 Verticals,http://i3verticals.com, +1 615 465 4499,Board,CEO & Director,Greg Daily
iA Private Wealth,http://iaprivatewealth.ca, +1 905 272 8004,Board,CEO,Stephan Bourbonnais
iA American,http://www.iaawg.com, +1 512 421 8987,Board,President,Kristen Gruber
i9 Sports,http://www.i9sportsfranchise.com, +1 800 975 2937,Board,President,Brian Sanders
i3 Verticals Public Sector,http://www.i3verticals.com/publicsector/, +1 615 465 4499,Board,President,Chris Laisure
iA Financial Group,http://www.ia.ca, +1 418 684 5000,Board,CEO,Denis Ricard
IAB,http://www.iab.com, +1 212 380 4700,Board,CEO,David Cohen
iAngels,http://iangels.com, +972 3901 3760,Board,Co-CEO,Shelly Hod Moyal
iAnthus,http://www.ianthus.com, +1 646 518 9411,Board,CEO,Richard Proud
IA Interior Architect,http://www.interiorarchitects.com, +1 2945 6510,Board,Co-CEO,David Bourke
IA Clarington Investments,http://www.iaclarington.com, +1 416 860 9880,Board,CEO,Catherine Milum
IAB Europe,http://www.iabeurope.eu, +32 2256 7533,Board,CEO,Townsend Feehan
IAB Australia,http://www.iabaustralia.com.au, +61 292 112 738,Board,CEO,Gai Le Roy
IAB Southeast Asia & India,http://www.iabseaindia.com, +65 9017 8373,Board,CEO,Miranda Dimopoulos
IAB France,http://www.iabfrance.com, +33 148 781 432,Board,General Manager,Arthur Millet
IAB UK,http://www.iabuk.com, +44 207 050 6969,Board,CEO,Jon Mew
IAG New Zealand,http://www.iag.co.nz, +64 9969 6000,Board,CEO,Amanda Whiting
IAC InterActiveCorp,http://www.iac.com, +1 212 314 7300,Board,CEO & Director,Joey Levin
IAC Group,http://www.iacgroup.com, +49 215 145 880,Board,CEO,Kevin Baird
IAG Cargo,http://www.iagcargo.com, +44 208 738 5050,Board,CEO,David Shepherd
IAG Loyalty,http://www.iagloyalty.com, +44 843 504 3724,Board,CEO,Adam Daniels
IAI,http://www.iai.co.il, +972 3935 3111,Board,CEO,Boaz Levy
Ian Macleod Distillers,http://www.ianmacleod.com, +44 150 685 2205,Board,Managing Director,Leonard Russell
Iamgold,http://www.iamgold.com, +1 416 360 4710,Board,CEO,Renaud Adams
Iambic Therapeutics,http://www.iambic.ai, +1 855 294 3995,Board,CEO & Director,Tom Miller
IAI North America,http://www.iainorthamerica.com, +1 703 243 2227,Board,CEO,Stephen Elliott
Iansa,http://www.iansa.cl, +56 2571 5400,Board,General Manager,Pablo Montesinos
Ian Williams,http://www.ianwilliams.co.uk, +44 145 432 8000,Board,Managing Director,Zane Poyner
IAR Systems,http://www.iar.com, +46 1816 7800,Board,CEO (leaving),Richard Lind
IANS,http://www.iansresearch.com, +1 617 399 8100,Board,CEO,Phil Gardner
IAP Worldwide Services,http://www.iapws.com, +1 321 784 7100,Board,Chairman of the Board,Christopher Parker
Iatric Systems,http://www.iatric.com, +1 978 805 4100,Board,Managing Director,Rob Rhodes
IAT Insurance Group,http://www.iatinsurancegroup.com, +1 919 833 1600,Board,CEO,William Cunningham
IAV,http://www.iav.com, +49 303 9978 9689,Board,CEO,Joerg Astalosch
IBA Applications,http://www.ibapplications.com, +45 7020 9023,Board,CEO,Morten Steiner
Ib Vogt,http://www.ibvogt.com, +49 30 397440-0,Board,CEO,Anton Milner
Ibaset,http://www.ibaset.com, +1 949 598 5200,Board,CEO,Naveen Poonian
IBA Worldwide,http://www.iba-worldwide.com, +32 1047 5811,Board,CEO & Director,Olivier Legrain
Ibase Technology,http://www.ibase.com.tw, +886 226 557 588,Board,CEO,Wuchun Xu
IBA Group,http://www.iba.aero, +44 1372 22 44,Board,CEO,Gerry Gualtieri
IBA Moscow,http://www.ibamoscow.ru, +7 495 937 7727,Board,CEO & Director,Zaur Garaisaev
IBC Advanced Alloys,http://ibcadvancedalloys.com, +1 317 738 2558,Board,Chairman & CEO,Mark Smith
IBC Bank Houston,http://http://ibcbankcommunity.com/houston/, +1 713 526 1211,Board,CEO,Jay Rogers
IBC Bank,http://www.ibc.com, +1 956 722 7611,Board,Chairman & CEO,Dennis Nixon
IBC,http://www.ibc21.co.jp, +81 351 172 780,Board,CEO,Hiroyuki Kato
IBC Bank Brownsville,http://www.ibc.com/atm-branch-detail?locationid=6833, +1 956 547 1000,Board,President,Lee Reed
IBC Bank San Antonio,http://www.ibcbankcommunity.com/san-antonio/, +1 210 518 2500,Board,CEO,Mike Sohn
IBC Bank Laredo,http://www.ibc.com/en-us/AboutUs/Pages/IgnacioUrrabazo.aspx?p=0, +1 956 722 7611,Board,CEO,Ignacio Gonzalez Urrabazo
IBC Bank Zapata,http://www.ibc.com/en-us/AboutUs/Pages/Renato%20Ramirez.aspx?p=0, +1 956 765 8361,Board,President,Ricardo Ramirez
IBC Bank Oklahoma,http://www.myibc.com/ibconline_40/Uux.aspx/branches, +1 405775-8051,Board,CEO,Kyle McElvaney
IBC Bank-McAllen,http://www.ibc.com/atm-branch-detail?locationid=7012, +1 956 688 3690,Board,CEO,Adrian Villarreal
Ibdar Capital,http://www.ibdarcapital.com, +973 1751 0000,Board,CEO,Ahmed Mostafa
IBC Insurance Agency,http://www.ibc.com/en-us/insurance/, +1 210 646 9870,Board,CEO,Dale Randol
IBC Solar,http://www.ibc-solar.com, +49 957 392 240,Board,CEO,Dirk Haft
Ibercaja,http://www.ibercaja.es, +34 976 767 676,Board,CEO,Victor Iglesias Ruiz
Iberdrola,http://www.iberdrola.com, +34 944 151 411,Board,CEO,Armando Martínez
Iberia,http://www.iberia.com, +34 915 878 787,Board,Chairman & CEO,Marco Sansavini
Iberia Express,http://www.iberiaexpress.com, +34 901 200 424,N1,COO,Fernando Ortiz Gomez
Iberia Medical Center,http://www.iberiamedicalcenter.com, +1 337 364 0441,Board,CEO,Dionne Viator
Iberostar Group,http://www.grupoiberostar.com, +34 971 077 000,Board,CEO & Vice Chairman,Sabina Fluxa
Iberpapel,http://www.iberpapel.es, +34 915 640 720,Board,Chairman of the Board,Inigo Echevarria Canales
Ibex,http://www.steinhoffinternational.com, +27 114 453 000,Board,CEO,Louis Du Preez
Ibersol,http://www.ibersol.pt, +351 226 089 700,Board,CEO,Antonio Carlos Vaz Pinto...
Ibex Medical Analytics,http://www.ibex-ai.com, +1 502 235 6172,Board,CEO & Director,Joseph Mossel
Ibexa,http://www.ibexa.co, +47 3558 7020,Board,CEO,Morten Ingebrigtsen
Ibex Global,http://www.ibex.co, +1 202 289 9898,Board,CEO & Director,Bob Dechant
Ibis,http://ibis.accorhotels.com, +1 506 870 7179,N1,Hotels,M...
Ibexis,http://www.ibexis.com, +1 561 713 0269,Board,CEO,Nate Gemmiti
IBI Group,http://www.ibigroup.com, +1 212 477 0900,Board,Chairman of the Board,Michael Nobrega
IBJ,http://www.ibj-gl.com, +81 333 483 093,Board,CEO,Shigeru Ishizaka
Ibiden,http://www.ibiden.co.jp, +81 584 813 111,Board,President,Koji Kawashima
IBM,http://www.ibm.com, +1 914 499 1900,Board,CEO & Chairman,Arvind Krishna
IBK,http://www.ibk.co.kr, +82 2729 6114,Board,Chairman & CEO,Sung-Tae Kim
IBL Bank,http://www.ibl.com.lb, +961 120 0350,Board,Chairman & General Manager,Salim Habib
IBL,http://www.iblgroup.com, +230 203 2000,Board,CEO & Director,Arnaud Lagesse
IBM Angola,http://www.ibm.com/ao/pt/, +244 222 263 8841,Board,General Manager,Julia Carvalho
IBM Australia & New Zealand,http://www.ibm.com/au-en, +61 293 544 000,Board,Managing Director,Nicholas Flood
IBM Austria,http://www.ibm.com/ibm/at, +43 121 145 2214,Board,General Manager & Technology,Marco Porak
IBM Asia Pacific,http://www.ibm.com/employment/asiapacific/bcs_career, +65 6418 2000,Board,General Manager,Paul Burton
IBM Benelux,http://www.ibm.com/ibm/be/, +32 2339 3333,Board,General Manager,Bart Windal
IBM Argentina,http://www.ibm.com/ar/es, +54 114 898 4898,N1,CFO,Javier Samartino
IBM Chile,http://www.ibm.com/cl-es/, +56 222 006 000,Board,CEO,Mauricio Echenagucia
IBM Brazil,http://www.ibm.com/br-pt/, +55 113 889 8986,N1,Technology,M...
IBM China,http://www.ibm.com/planetwide/cn/, +86 106 361 8888,N1,CFO,Robert Parker
IBM Canada,http://www.ibm.com/ibm/ca/, +1 905 316 5000,Board,President,Claude Guay
IBM Cloud,http://www.ibm.com/cloud, +1 914 499 1900,N1,CFO Financing,Easwaran Venkatasubraman...
IBM Cloud Object Storage,http://www.ibm.com/cloud/object-storage, +1 312 423 6640,N1,CTO,W...
IBM Denmark,http://www.ibm.com/ibm/dk, +45 4523 3000,N1,Client,K...
IBM Cyprus,http://www.ibm.com/ibm/cy/, +357 2284 1100,N1,Business Services,A...
IBM Czech Republic,http://www.ibm.com/ibm/cz/, +420 272 131 111,N1,Project,P...
IBM Consulting,http://www.ibm.com/consulting, +1 228 786 777,Board,Chairman,John Granger
IBM EMEA,http://Www.ibm.com/ibm/ideasfromibm/ae/en/branches/, +33 158 750 000,Board,General Manager & Chairman,Ana Paula Assis
IBM Egypt,http://www.ibm.com/ibm/eg/, +20 235 362 536,Board,General Manager,Marwa Abbas
IBM Design,http://www.ibm.com/design/, +1 914 499 1900,N1,Design,R...
IBM France,http://www.ibm.com/fr-fr, +33 158 750 000,Board,General Manager,Béatrice Kosowski
IBM Finland,http://www.ibm.com/ibm/fi/, +358 94 591,Board,General Manager,Antti Partanen
IBM Hungary,http://www.ibm.com/ibm/hu/, +36 1382 5500,N1,CFO,Arpad Konc
IBM Germany,http://www.ibm.com/de, +49 800 225 5426,Board,Chairman of the Board,Sebastian Krause
IBM India,http://www.ibm.com/ibm/in, +91 804 068 3000,Board,Managing Director,Sandip Patel
IBM Hong Kong,http://www.ibm.com/hk, +852 2825 6222,Board,General Manager,Mimi Poon
IBM Indonesia,http://www.ibm.com/id-en, +62 212 992 5000,N1,Procurement,R...
IBM iX,http://www.ibm.com/services/ibmix, +1 614 621 2888,N1,Chief Evangelist,N...
IBM Japan,http://www.ibm.com/jp, +81 366 671 111,Board,CEO & Director,Akio Yamaguchi
IBM Italy,http://www.ibm.com/it/it/, +39 270 312 168,Board,CEO,Alessandro Volpe
IBM LATAM,http://www.ibm.com, +55 416 774 4806,Board,General Manager,Tony Martins
IBM Malaysia,http://www.ibm.com/ibm/my, +60 323 018 888,Board,Managing Director,Catherine Lian
IBM Norway,http://www.ibm.com/ibm/no, +47 6699 8000,N1,CFO,Trond Steine
IBM MEA,http://www.ibm.com/ibm/ae, +971 4390 7000,Board,General Manager,Saad Toma
IBM Mexico,http://www.ibm.com/mx-es/, +52 555 270 3000,N1,CFO,Juan Besada
IBM Netherlands,http://www.ibm.com/ibm/nl, +31 205 133 111,N1,CFO,Danielle Schmidt
IBM Morocco,http://www.ibm.com/planetwide/ma/, +212 627 847 338,Board,CEO,Hassan Bahej
IBM Philippines,http://www.ibm.com/ibm/ph/, +63 2995 2426,Board,President,Aileen Jiao
IBM Poland,http://www.ibm.com/ibm/pl/, +48 228 786 777,Board,General Manager,Jaroslaw Szymczuk
IBM Romania,http://www.ibm.com/ro-ro/, +40 214 058 100,N1,Service Change,I...
IBM Pakistan & Afghanistan,http://www-05.ibm.com/pk, +92 211 1142 6426,Board,General Manager,Asif Ahmad
IBM Portugal,http://www.ibm.com/ibm/pt, +351 218 927 000,Board,General Manager,Ricardo Martinho
IBM South Africa,http://www.ibm.com/za, +27 113 029 111,Board,General Manager,Ria Pinto
IBM Singapore,http://www.ibm.com/ibm/sg, +65 6746 2076,Board,Managing Director,Abraham Thomas
IBM Switzerland,http://www.ibm.com/ibm/ch, +41 583 334 455,Board,CEO,Christian Keller
IBM Spain,http://www.ibm.com/ibm/es, +34 913 976 611,N1,Sales,R...
IBM Sweden,http://www.ibm.com/ibm/se, +46 8793 1000,Board,Deputy General Manager,Carl Dufberg
IBM Turkey,http://www.ibm.com/ibm/tr, +90 212 317 1000,Board,General Manager,Volkan Sozmen
IBM USA,http://www.ibm.com/us/en/, +1 914 499 1900,Board,General Manager,Ayman Antoun
IBM Venezuela,http://www.ibm.com/ve/es/, +58 212 908 8111,Board,CEO,German Pacheco
IBM UK & Ireland,http://www.ibm.com/ibm/uk, +44 239 256 1000,Board,CEO,Nicola Hodson
IBM Uruguay & Paraguay,http://www.ibm.com/uy-es/, +598 2902 3617,Board,General Manager,Marcelo Estape
Ibotta,http://ibotta.com, +1 303 593 1633,Board,CEO,Bryan Leach
IBS,http://www.ibs.ru, +7 495 967 8000,Board,CEO,Grigoriy Kocharov
Ibrahim Fibres,http://www.igcpk.com, +92 412 617 836,Board,CEO,Mohammad Naeem Mukhtar
IBS Insurance & Reinsurance Brokerage,http://www.ibsbroker.com, +90 212 272 4572,Board,CEO,Murat Ciftci
IBM Watson,http://www.ibm.com/watson/what-is-watson.html, +1 914 499 1900,Board,CEO,Arvind Krishna
IBT,http://www.ibtinc.com, +1 913 677 3151,Board,CEO,Jeff Cloud
IBS Software Services,http://www.ibsplc.com, +91 806 707 2000,Board,CEO,Somit Goyal
IBSA Group,http://www.ibsagroup.com, +41 583 601 000,Board,CEO,Arturo Licenziati
Ibsecad,http://www.ibsecad.net, +44 207 618 1150,Board,CEO,David Robinson
Ibstock,http://www.ibstockplc.com, +44 153 026 1999,Board,CEO,Joe Hudson
iboss,http://www.iboss.com, +1 858 568 7051,Board,CEO & CTO,Paul Martini
IC Group,http://www.icgroup.net, +45 3266 7788,Board,Chairman of the Board,Peter Thorsen
iBasis,http://www.ibasis.com, +1 781 505 7500,Board,CEO,Alexandre Pébereau
IBT Media,http://ibt.com, +1 646 968 9468,Board,CEO,Etienne Uzac
iBio,http://www.ibioinc.com, +1 302 355 0650,Board,CEO & Science,Martin Brenner
IC Manage,http://www.icmanage.com, +1 408 385 7550,Board,CEO,Dean Drako
ICA Forsakring,http://www.icaforsakring.se, +46 3347 4790,Board,CEO,Per Samuelsson Widemar
ICA Gruppen,http://www.icagruppen.se, +46 856 150 000,Board,CEO,Nina Jönsson
ICA Bank,http://www.icabanken.se, +46 3347 4790,Board,CEO,Marie Halling
IC Immobilien,http://www.ic-group.de/en, +49 697 6725 8280,Board,CEO,Aydin Karaduman
Icad,http://www.icadmed.com, +1 603 882 5200,Board,CEO & Chairman,Dana Brown
Icade,http://www.icade.fr, +33 141 577 000,Board,CEO,Nicolas Joly
Icahn Enterprises,http://www.ielp.com, +1 212 702 4300,Board,CEO,Andrew Teno
ICA Real Estate,http://www.icafastigheter.se, +46 2119 3000,Board,CEO,Jan-Erik Hellman
Icahn Automotive,http://www.icahnautomotive.com, +1 212 702 4300,N1,Operations,J...
Icaro Media Group,http://www.icaromediagroup.com, +1 347 620 9272,Board,CEO,Paul Feller
ICAP Group,http://www.icap.gr, +30 210 720 0000,Board,CEO,Nikitas Konstantellos
Icario,http://www.icariohealth.com, +1 855 612 6688,Board,CEO,Marc Willard
ICB Islamic Bank,http://www.icbislamic-bd.com, +880 2914 3361,Board,CEO,Muhammad Bin Abdullah
Icat,http://www.icat.com, +1 303 447 1155,Board,President & Underwriting,Ashleigh Cashman
ICBC New York,http://www.icbkus.com, +1 212 838 7799,Board,General Manager,Xiao Yuqiang
ICBC,http://www.icbc.com.cn, +86 106 610 6114,Board,Vice Chairman & Executive Di...,Liu Jun
ICBC Aviation Leasing,http://www.icbcleasing.com, +86 106 610 5888,N1,Deputy General Manager,W...
ICC Industries,http://www.iccindustries.com, +1 212 521 1700,Board,CEO,Paul Walker
ICBC Standard Bank,http://www.icbcstandardbank.com, +44 203 145 5000,Board,CEO,Wenbin Wang
ICE,http://www.theice.com, +1 770 857 4700,Board,CEO & Chairman,Jeffrey Sprecher
ICE Benchmark Administration,http://www.theice.com/iba, +1 770 857 4700,N1,Commercial,M...
ICC International,http://www.icc.co.th, +66 2293 9000,Board,CEO & Chairman,Boonkiet Chokwatana
ICE Clear Europe,http://www.theice.com/clear-europe, +44 207 065 7600,Board,CEO,Hester Serafini
Iccrea Bank,http://www.iccreabanca.it, +39 672 071,Board,Managing Director,Mauro Pastore
ICE Data Services,http://theice.com/market-data, +1 646 733 5000,Board,President,Christopher Edmonds
ICE Futures Europe,http://www.theice.com/futures-europe, +1 770 857 4700,Board,President,Stuart Williams
ICE Creates,http://www.icecreates.com, +44 151 647 4700,Board,CEO,Stuart Jackson
Ice Miller,http://www.icemiller.com, +1 317 236 2100,Board,Chief Managing Partner,Michael Millikan
ICE Mortgage Technology,http://www.icemortgagetechnology.com, +1 925 227 7000,N1,CTO,R...
IceCure Medical,http://www.icecure-medical.com, +972 4623 0333,Board,CEO & Director,Eyal Shamir
Iceland Seafood,http://www.icelandseafood.com, +354 550 8000,Board,CEO,Ægir Páll Friðbertsson
Icebreaker,http://www.icebreaker.com, +1 877 827 6816,Board,President,Jan van Mossevelde
Iceland Foods,http://www.iceland.co.uk, +44 800 328 0800,Board,CEO,Tarsem Dhaliwal
Iceland Travel,http://www.icelandtravel.is, +354 545 854 300,Board,CEO,Helgi Eysteinsson
Icertis,http://www.icertis.com, +1 425 869 764,Board,Chairman & CEO,Samir Bodas
Icelandic Group,http://www.icelandic.is, +354 560 7800,N1,China,H...
Icelandair Group,http://www.icelandairgroup.is, +354 505 0300,Board,CEO,Bogi Nils Bogason
IceMOS Technology,http://www.icemostech.com, +44 28 90574700,Board,CEO,Samuel Anderson
Icelandair Cargo,http://www.icelandaircargo.is, +354 5 45050400,Board,Managing Director,Einar Mar Guomundsson
IceStone,http://icestoneusa.com, +1 718 624 4900,Board,CEO & Co-Managing Partner,Dal LaMagna
ICF,http://www.icf.com, +1 703 934 3000,Board,CEO & Chairman of the Board,John Wasson
Iceye,http://www.iceye.com, +358 40 632 8544,Board,CEO,Rafal Modrzewski
ICF Habitat,http://www.icfhabitat.fr, +33 155 339 600,Board,CEO,Romain Dubois
ICF Habitat La Sabliere,http://www.icfhabitat.fr/groupe/icf-habitat-la-sabliere, +33 155 339 600,Board,Chairman of the Board,Romain Dubois
ICG Enterprise Trust,http://icg-enterprise.co.uk, +44 207 825 5300,Board,CEO & Investment,Beno​ît Durteste
ICG,http://www.icgam.com, +44 203 201 7700,Board,CEO & Investment,Benoît Durteste
ICG Europe,http://www.icgam.com/people/Pages/peoplelisting.aspx?region=Europe, +44 203 201 7700,Board,Managing Director,Stelios Elia
ICG APAC,http://www.icgam.com/people/Pages/peoplelisting.aspx?region=Asia+Pacific&p=1, +852 2297 3080,Board,Managing Director,Wooseok Jun
ICG Longbow,http://www.lbow.co.uk, +44 203 201 7500,Board,CEO,Kevin Cooper
Ichigo,http://www.ichigo.gr.jp, +81 335 024 818,Board,President,Takuma Hasegawa
ICG North America,http://www.icgam.com/people/north-america?cat=North%20America, +1 212 710 9650,Board,Senior Managing Director,Alan Jones
ICG Real Estate,http://www.icgam.com/what-we-do/real-assets/real-estate/, +44 203 545 2000,Board,Managing Director,Krysto Nikolic
Ichikawa,http://www.ik-felt.co.jp, +81 471 321 111,Board,CEO,Masataka Ushio
Ichibanya,http://www.ichibanya.co.jp, +81 586 767 545,Board,President,Mamoru Kuzuhara
Ichikoh Industries,http://www.ichikoh.com, +81 463 961 451,Board,CEO Director & Lighting Bus...,Villate Christophe
Ichiken,http://www.ichiken.co.jp, +81 338 458 090,Board,President,Hiroyuki Hasegawa
Ichinen,http://www.ichinen.co.jp, +81 663 093 001,Board,President,Masashi Kuroda
Ichimasa Kamaboko,http://www.ichimasa.co.jp, +81 252 707 154,Board,CEO,Masahiro Nozaki
Ichikura,http://www.ichikura.jp, +81 352 887 111,Board,President,Yoshihiko Kawabata
Ichnos Glenmark Innovation,http://www.iginnovate.com, +1 551 276 7942,Board,CEO & Director,Cyril Konto
ICI Pakistan,http://www.luckycore.com, +92 213 231 3717,Board,CEO & Director,Asif Jooma
Ichitan,http://www.ichitangroup.com, +66 2716 5555,Board,CEO,Tan Passakornnatee
Ichiyoshi Securities,http://www.ichiyoshi.co.jp, +81 335 556 210,Board,President,Hirofumi Tamada
Ichor Systems,http://www.ichorsystems.com, +1 503 625 2251,Board,CEO & Director,Jeffrey Andreson
ICICI Bank Canada,http://www.icicibank.ca, +1 416 360 0909,Board,CEO,Vikash Sharma
ICICI Bank UK,http://www.icicibank.co.uk, +44 203 478 5319,Board,CEO,Raghav Singhal
ICICI Prudential Asset Management,http://www.icicipruamc.com, +91 222 642 8000,Board,CEO,Nimesh Shah
ICICI Bank,http://www.icicibank.com, +91 223 366 7777,Board,CEO,Sandeep Bakhshi
ICICI Lombard General Insurance,http://www.icicilombard.com, +91 226 196 1100,Board,CEO,Sanjeev Mantri
ICICI Securities,http://www.icicisecurities.com, +91 222 288 2460,Board,CEO,Vijay Chandok
ICICI Venture,http://www.iciciventure.com, +91 226 655 5050,Board,CEO & Director,Puneet Nanda
ICIS,http://www.icis.com, +44 208 652 3335,Board,CEO,Jeff Skelton
ICICI Prudential Life Insurance,http://www.iciciprulife.com, +91 224 039 1600,Board,CEO,Anup Bagchi
ICICI Securities Primary Dealership,http://www.isecpd.com, +91 804 211 1600,Board,CEO,Shailendra Jhingan
Icmif,http://www.icmif.org, +44 161 929 5090,Board,CEO,Shaun Tarbuck
ICL,http://www.icl-group.com, +972 3684 4400,Board,CEO,Raviv Zoller
Icom,http://www.icom.co.jp, +81 667 935 302,Board,President,Hiroshi Nakaoka
ICL Fertilizers,http://www.iclfertilizers.com, +972 8646 5111,Board,CEO,Ofer Lifshitz
ICL Systems,http://www.iclsystems.com, +1 248 630 7777,N1,CTO,G...
Icon Co.,http://icon.co, +61 394 296 099,Board,CEO,Evan Byrne
Icon International,http://www.icon-intl.com, +1 203 328 2300,Board,CEO,John Kramer
Icon,http://www.iconclinical.com, +353 1291 2000,Board,CEO & Director,Steve Cutler
Icon APAC,http://www.iconplc.com/about/icon-in-asia-pacific/, +65 6895 8200,Board,Managing Director,Mary Pan
Icomera,http://www.icomera.com, +46 317 992 100,Board,CEO,Catherine Chardon
Icon USA,http://iconplc.com/contact/global-office-locator/, +1 650 356 2800,N1,Development & Commercializat...,Y...
Icon Offshore,http://www.iconoffshore.com.my, +60 9850 2740,Board,Managing Director,Hashim Hadian
Icon Yachts,http://www.iconyachts.eu, +31 517 494 600,Board,CEO,Tony Gale
Icon3D,http://www.iconbuild.com, +1 212 505 5383,Board,CEO,Jason Ballard
Icon Water,http://www.iconwater.com.au, +61 262 483 111,Board,Managing Director,Ray Hezkial
Iconic Labs,http://www.iconiclabs.co.uk, +44 161 920 7953,Board,CEO & Director,Brad Taylor
Iconic Therapeutics,http://www.iconictherapeutics.com, +1 650 437 1000,Board,CEO,William Greene
Iconics,http://www.iconics.com, +1 508 543 860,Board,CEO,Ted Hill
Iconectiv,http://www.iconectiv.com, +1 732 699 6800,Board,CEO & Director,Richard Jacowleff
Iconic Life Magazine,http://iconiclife.com, +1 480 246 2368,Board,Publisher,Renee Dee
Icosavax,http://www.icosavax.com, +1 858 775 4523,N1,CFO,Thomas Russo
Iconix Brand,http://www.iconixbrand.com, +1 212 730 0030,Board,CEO,Robert Galvin
IconOVir Bio,http://www.iconovir.com, +1 858 224 1900,Board,CEO & Director,Mark McCamish
Iconovo,http://www.iconovo.se, +46 27567 77,Board,CEO,Johan Wäborg
ICP,http://www.icpnet.com, +44 207 436 4300,Board,CEO,Christopher Grakal
ICP Piles,http://icpb.com.my, +60 379 858 288,Board,Managing Director,Boon Leng Tan
Icpei,http://icpeiholdings.ca, +1 905 602 2150,Board,CEO,Serge Lavoie
ICR,http://icrinc.com, +1 203 682 8200,Board,CEO,Thomas Ryan
ICR Integrity,http://icr-world.com, +1 122 482 2822,Board,CEO,Jim Beveridge
ICP Group,http://www.icpgroup.com, +1 978 623 9980,Board,CEO,Jay Doubman
Icrossing Latin America,http://www.icrossing.com/la, +56 226 161 300,Board,Managing Director,Celia Herrera
ICRA,http://www.icra.in, +91 124 454 5300,Board,CEO,Ramnath Krishnan
ICRA Analytics,http://icraanalytics.com, +91 226 781 6100,Board,CEO,Jayanta Chatterjee
Icrossing UK,http://www.icrossing.co.uk, +44 207 821 2300,Board,CEO,Paul Button
Icrossing,http://www.icrossing.com, +1 212 649 3900,N1,UK,P...
ICTSI,http://www.ictsi.com, +63 2245 4101,Board,President & Chairman,Enrique Razon
ICTS Protect,http://www.gse-protect.de, +49 331 649 9927,Board,Co-Managing Director,Andreas Stauder
ICTS International,http://www.ictsintl.com, +31 203 471 077,Board,Managing Director,Rom Shaked
ICU Medical,http://www.icumed.com, +1 949 366 2183,Board,CEO & Chairman,Vivek Jain
ICT Group,http:////ict.eu/nl, +31 889 082 000,Board,CEO,Karim Henkens
ICVL,http://www.icvl.in, +91 112 240 7555,Board,CEO,Suresh Gupta
