name,url,number,category,position,person_name
Xiamen Faratronic,http://www.faratronic.com/en/index.asp, +86 592 620 8666,Board,General Manager,Guobin Chen
Xiamen Bank,http://www.xmccb.com, +86 592 506 0112,Board,President,Wu Xinhao
Xiamen C&D,http://www.chinacdc.com, +86 592 226 3333,Board,General Manager & Director,Mao Lin
Xiamen ITG Group,http://www.itg.com.cn, +86 592 516 1888,Board,President,Yingbin Cai
Xiamen International Port,http://www.xipc.com.cn, +86 592 561 5055,Board,Chairman of the Board,Liqun Cai
Xiamen Tungsten,http://www.cxtc.com, +86 592 536 3856,Board,President,Gaochao Wu
Xiamen Xiangyu,http://www.xiangyu.cn, +86 592 603 6369,Board,CEO,Shuili Zhang
Xiamen Xinde,http://www.xindeco.com, +86 592 560 8117,Board,CEO,Ming Cheng Wang
XiamenAir,http://www.xiamenair.com, +86 592 573 9888,Board,Chairman of the Board,Che Shanglun
Xian Janssen,http://www.xian-janssen.com.cn/en, +86 105 821 8888,Board,President,Cherry Huang
Xiana Mining,http://www.xianamining.com, +1 604 638 5817,Board,CEO & Chairman,Carlos Ballon
Xiangcai Co Ltd,http://www.hgk-group.com, +86 45 18434672,Board,Chairman & President,Jianming Shi
Xiangwushuo,http://www.xiangwushuo.com, +86 216 078 1159,Board,CEO,Shuo Sun
Xiangtan Electric Manufacturing,http://xemc.com.cn, +86 731 5859 5252,Board,General Manager,Yuelei Zhang
Xianshenghuo,http://fresh-scm.cn, +86 400 152 5656,Board,President,Sun Xiaoyu
Xiaohongshu,http://www.xiaohongshu.com, +86 216 422 4530,Board,CEO,Charwlin Mao
Xiaoe Tech,http://www.xiaoe-tech.com, +86 755 8671 3893,Board,CEO,Bao Chunjian
Xiaohuanggou,http://xhg.com, +86 400 677 1666,Board,Chairman of the Board,Wang Zeming
Xiaoice,http://xiaoice.com, +86 216 091 9987,Board,CEO,Di Li
Xiaomi,http://www.mi.com, +86 106 060 6666,Board,Chairman & CEO,Lei Jun
Xiaomi Benelux,http://nl.mi-shop.com, +31 800 334 4553,N1,Deputy General Manager,M...
Xiaomi Europe,http://www.xiaomi.eu, +49 833 942 6648,N1,Balkans,N...
Xiaomi Germany,http://www.xiaomi-mi.de, +49 833 942 6648,Board,General Manager,Wen Ou
Xiaomi France,http://www.mi.com/fr/, +33 805 370 916,Board,Managing Director,Guillaume Chaigneau
Xiaomi Iberia,http://miberia.com/es/, +34 916 689 945,Board,Managing Director,Borja Gomez-Carrillo Alo...
Xiaomi Italy,http://www.mi.com/it/, +39 800 690 921,Board,Managing Director,Yisha Liu
Xiaomi Indonesia,http://www.mi.co.id, +62 800 140 1558,Board,Managing Director,Wentao Zhao
Xiaomi UK,http://www.mi.com/uk/, +44 800 916 0561,Board,Managing Director,Steven Gong
Xiaomi Singapore,http://www.mi.com/sg/, +65 833 942 6648,Board,Managing Director,Nicolas Shi
Xiaomi India,http://www.mi.com/in/, +91 183 3942 6648,Board,Managing Director,Alvin Tse
Xiaozhu.com,http://www.xiaozhu.com, +86 400 010 7890,Board,CEO,Chen Chi
Xifin,http://www.xifin.com, +1 858 793 5700,Board,CEO & Chairman,Lâle White
Xicato,http://www.xicato.com, +1 408 899 2595,Board,CEO,Amir Zoufonoun
Xilam Animation,http://www.xilam.com, +33 140 187 200,Board,Group President & Cube Creat...,Marc du Pontavice
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,CEO & Chairman,Xiaopeng He
Xilinx Japan,http://japan.xilinx.com, +81 367 447 777,N1,Control,S...
Xilinx India,http://www.xilinx.com/company/india, +91 406 721 4000,N1,Software Development,V...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,CEO & Director,Rene Russo
Xilinx Singapore,http://www.xilinx.com/company/singapore/, +65 6407 3000,N1,Product Characterization,C...
Xilinx,http://www.xilinx.com, +1 408 559 7778,Board,Director,Ron Jankov
Xinchao Media,http://www.xinchao.com , +86 400 028 0111,Board,Chairman,Jixue Zhang
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,CEO,Melvin Luetkens
Xilis,http://www.xilis.com, +1 984 377 6738,Board,CEO,Xiling Shen
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,Board,CEO,Jianjun Yu
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,President,Dongsheng Song
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,President & Chairman,Yaozhong Zhuang
Xing,http://www.xing.com, +49 404 191 310,Board,Managing Director,Thomas Kindler
Xingsheng Selected,http://www.xsyxsc.com, +86 400 888 9997,Board,President,Lihua Yue
Xingji Meizu,http://xjmz.com, +86 278 485 0088,Board,CEO & Chairman,Shen Ziyu
Xingyuan Environment,http://www.xingyuan.com, +86 571 8877 8808,Board,General Manager,Jie Wu
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,President,Weiqing Zhao
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,General Manager,Qiang Li
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,President,Haiyin Hu
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,General Manager,Cheng Wang
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,President & Director,Jiangying Shen
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,President,Xinjun Zhao
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,General Manager,Wei Liu
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,General Manager,Tao Liu
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,General Manager,Yang Xu
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Chairman & CEO,Jian Xin Zhang
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,CEO,Ching Sai Tung
Xinyu Iron & Steel,http://www.xinsteel.com.cn, +86 790 629 2925,Board,General Manager,Peng Liao
Xiu,http://www.xiu.com, +86 755 8292 4499,Board,CEO,George Ji
Xinyuan Real Estate,http://www.xyre.com, +86 108 588 9200,Board,Chairman & CEO,Yong Zhang
Xinyi Solar Holdings,http://www.xinyisolar.com/en/, +86 553 589 9999,Board,CEO & Director,Shing Put Lee
Xiwang Special Steel,http://xiwangsteel.com, +86 543 813 8066,Board,CEO & Chairman,Jian Zhang
XL Innovate,http://www.xlinnovate.com, +1 650 817 7434,Board,Managing Partner,Tom Hutton
XL Axiata,http://www.xl.co.id, +62 215 761 881,Board,CEO,Dian Siswarini
XL Construction,http://www.xlconstruction.com, +1 408 240 6000,Board,CEO,Richard Walker
XL Energy,http://www.xlenergy.co, +91 402 788 3333,Board,CEO,Dinesh Kumar
XL-ID Solutions,http://xl-id.com, +1 514 798 8899,Board,CEO,Sylvain Lemieux
XM Cyber,http://xmcyber.com, +972 3978 6668,Board,CEO,Noam Erez
XL Parts,http://www.xlparts.com, +1 713 983 1100,Board,CEO,Mike Odell
XL-BYGG,http://www.xl-bygg.no, +47 4693 6000,Board,Managing Director,Willy Flermoen
XLMedia,http://www.xlmedia.com, +44 208 817 5283,Board,CEO,David King
XMReality,http://www.xmreality.com, +46 739 822 409,Board,CEO,Andreas Jonsson
XMPie,http://www.xmpie.com, +1 212 479 5166,N1,Services,J...
XO,http://flyxo.com, +1 650 676 4700,Board,President,Sergey Petrossov
Xmos,http://www.xmos.ai, +44 117 927 6004,Board,CEO & Director,Mark Lippett
Xnet,http://www.xnet.co.jp, +81 353 672 201,Board,President & Director,Takehiko Motani
Xodus Group,http://www.xodusgroup.com, +44 207 246 2990,Board,Managing Director,Steve Swindell
Xome,http://www.xome.com, +1 904 718 0486,Board,CEO,Michael Rawls
Xometry,http://www.xometry.com, +1 240 252 1138,Board,CEO,Randy Altschuler
Xoom Energy,http://xoomenergy.com, +1 704 274 1450,Board,CEO,Amp Kilowatt
Xoma,http://www.xoma.com, +1 510 204 7200,Board,CEO,Owen Hughes
Xoriant,http://www.xoriant.com, +1 408 743 4400,Board,CEO,Sukamal Banerjee
XP,http://www.xpinc.com, +55 113 075 0429,Board,CEO,Thiago Maffra
Xos Trucks,http://xostrucks.com, +1 316 1890,Board,CEO & Chairman,Dakota Semler
Xpansiv,http://xpansiv.com, +1 415 915 5124,Board,CEO,John Melby
XP Power,http://www.xppower.com, +1 408 732 7777,Board,CEO,Gavin Griggs
Xpel,http://www.xpel.com, +1 210 678 3700,Board,CEO & Chairman,Ryan Pape
Xpanxion,http://www.xpanxion.com, +1 678 867 0699,Board,President,BG Moore
Xpediator,http://www.xpediator.com, +44 330 043 2395,Board,Interim Chairman of the Board,Gillian Wilmott
XPeng AeroHT,http://www.aeroht.com, +86 155 0757 7546,Board,President,Deli Zhao
Xpera,http://www.xpera.ca, +1 416 449 8677,Board,President,Len Copp
Xperi,http://xperi.com, +1 408 321 6000,Board,CEO & Director,Jon Kirchner
XPO Last Mile,http://www.xpo.com/services/last-mile, +1 866 373 7874,Board,General Manager,Tania Gethers
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,Board,CEO,Pamela Joseph
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,President,Luis Gomez
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,CEO,Mario Harik
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,CEO,Mark King
Xpro India,http://www.xproindia.com, +91 129 223 3915,Board,CEO,C. Bhaskar
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,Board,Managing Director,Bruno Kloeckner
Xpressbees,http://www.xpressbees.com, +91 4911 6100,Board,CEO,Amitava Saha
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,Board,CEO,Darrin Rayner
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Co-CEO,Paul Cuff
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,Board,Managing Partner,David Henderson
Xset,http://xset.com, +1 770 740 0040,Board,CEO,Greg Selkoe
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,CEO,Yossi Meyouhas
Xreal,http://www.nreal.ai, +86 152 0113 9071,Board,CEO,Chi Xu
Xsolis,http://www.xsolis.com, +1 855 371 0867,Board,CEO,Joan Butters
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,CEO,Per Andersson
Xsolla,http://xsolla.com, +1 818 435 6613,Board,President,David Stelzer
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,CEO,Rathian Srimongkol
XtalPi,http://www.xtalpi.com, +1 617 717 9867,Board,CEO,Jian Ma
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,CEO,Sean Browne
Xtar,http://www.xtar.com, +1 571 281 3570,Board,Acting CEO & CFO,Robert McDade
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,General Manager & Director,Long Jiang
Xtep,http://www.xtep.com.hk, +852 2152 0333,Board,Chairman & CEO,Shui Po Ding
Xtend,http://www.xtend.me, +1 703 752 6209,Board,CEO,Aviv Shapira
XTI Aircraft,http://www.xtiaircraft.com, +1 571 216 1594,Board,CEO,Michael Hinderberger
XTglobal,http://www.xtglobal.com, +1 972 755 1800,Board,CEO & Director,Ramarao Mullapudi
Xtract Resources,http://www.xtractresources.com, +44 203 416 6471,Board,Chairman of the Board,Colin Bird
XTRA Lease,http://www.xtralease.com, +1 314 719 0300,Board,CEO,Bill Franz
Xtera Communications,http://www.xtera.com, +1 972 649 5000,Board,CEO,Keith Henderson
Xtransfer,http://www.xtransfer.cn, +86 400 998 9930,Board,CEO,Guobiao Deng
Xueda Education,http://www.xueda.com, +86 106 427 8899,Board,CEO,Xin Jin
Xuerong Biotechnology,http://www.xuerong.com, +86 400 820 7016,Board,Chairman & General Manager,Yongping Yang
Xuji Electric,http://www.xjec.com, +86 374 321 3660,Board,General Manager,Tao Xu
XTX Markets,http://www.xtxmarkets.com, +44 3198 3300,Board,Co-CEO,Alex Gerko
Xumo,http://www.xumo.com, +1 949 861 8888,Board,CEO,Colin Petrie-Norris
Xunlei,http://www.xunlei.com, +86 755 339 1290,Board,Chairman of the Board & CEO,Jinbo Li
Xvivo Perfusion,http://www.xvivoperfusion.com, +46 317 882 150,Board,Interim CEO,Christoffer Rosenblad
XWell,http://xwell.com, +1 212 309 7549,Board,CEO (-> Dec 31 2024),Scott Milford
Xwing,http://www.xwing.com, +1 415 375 3366,N1,COO,Steven Hiles
XwinSys,http://www.xwinsys.com, +972 4989 1313,Board,CEO,Doron Reinis
XXL,http://www.xxlasa.com, +47 2408 4000,Board,CEO,Freddy Sobin
XYB,http://www.xyb.co, +1 954 559 6004,Board,CEO,Derek Joyce
Xylem,http://www.xylem.com, +1 914 323 5700,Board,CEO & Director,Matthew Pine
XXXLutz,http://edeka-wucherpfennig.d, +49 2405 6020,Board,Managing Director,Alois Kobler
Xylem Applied Water Systems,http://unitedstates.xylemappliedwater.com, +43 226 6604,Board,President,Matthew Pine
Xylem Denmark,http://www.xylem.com/da-dk, +45 4320 0900,Board,Managing Director,Tim Rindsig
Xylem Finland,http://www.xylem.com/fi-fi, +358 103 208 500,N1,After Sales,M...
Xylem Middle East,http://middleeast.xylemappliedwater.com, +971 4806 1000,Board,Managing Director,Pietro Moro
Xylem India,http://www.xylemindia.in, +91 224 037 0370,Board,Managing Director,Nitin Bhate
XyloCor Therapeutics,http://www.xylocor.com, +1 888 290 0081,Board,CEO,Albert Gianchetti
Xylem Norway,http://www.xylemwatersolutions.com/scs/norway/nb-no/, +47 2290 1600,Board,General Manager,Arne Håkon Burdal
Xyphos,http://www.xyphosinc.com, +1 650 873 1141,Board,President,Gary Starling
Xynomic Pharmaceuticals,http://www.xynomicpharma.com, +86 949 350 6999,Board,CEO & Chairman,Mark Xu
Xymax,http://www.xymax.co.jp, +81 355 446 600,Board,CEO,Masafumi Shimada
Xytech,http://www.xytechsystems.com, +1 818 698 4900,Board,CEO,John O'Connor
