name,url,number,category,position,person_name
L.A. Care Health Plan,http://www.lacare.org, +1 855 248 7778,Board,CEO (-> Dec 31 2024),John Baackes
L.E.K. Americas,http://lek.com, +1 312 913 6400,Board,Managing Director,Manny Picciola
L.E.K. Consulting APAC,http://www.lek.com/leadership?f%5B0%5D=regions%3A185, +65 6206 0960,Board,Managing Partner,Stephen Sunderland
L.E.K. Consulting,http://www.lek.com, +1 617 951 9500,Board,Managing Partner,Clay Heskett
L.Koreman,http://www.lkoreman.com, +31 433 624 040,Board,CEO,Leon Koreman
L.P.N. Development,http://www.lpn.co.th, +66 2285 5011,Board,CEO,Varish Meemaun
LähiTapiola,http://www.lahitapiola.fi, +358 401 835 806,Board,Interim CEO,Pekka Antikainen
L.W. Cretschmar,http://www.cretschmar.de, +49 2117 4010,Board,CEO,Matthias Stich
L.E.K. Consulting Europe,http://www.lek.com/leadership?f%5B0%5D=regions%3A183, +33 147 031 950,Board,Senior Partner,Jonathan Sparey
L’Oréal Paris,http://www.lorealparisusa.com, +1 800 322 2036,Board,President,Delphine Viguier-Hovasse
Léon Grosse,http://www.leongrosse.fr, +33 479 887 488,Board,CEO,Olivier Crillon
L’Oréal Mexico,http://www.loreal.com.mx, +52 5999 5999,Board,CEO,Deborah Armstrong
L’Agence,http://www.lagencedecomm.fr, +33 534 314 550,Board,President,Marc Dubois
L’Oréal Dermatological Beauty,http://www.loreal.com/brand/active-cosmetics-division, +33 147 567 000,Board,President,Myriam Cohen-Welgryn
L3Harris,http://www.l3harris.com, +1 703 434 4000,Board,Chairman & CEO,Christopher Kubasik
L2 Capital,http://l2capital.net, +1 610 922 4030,Board,Managing Partner,Bob Levine
L’Oréal USA,http://www.lorealusa.com/group/discover-l%27oréal-usa/l’oréal-usa-management, +1 212 818 1500,Board,CEO,David Greenberg
L1 Long Short Fund,http://l1.com.au, +61 392 867 000,Board,Managing Director & Investme...,Raphael Lamm
L2 Aviation,http://www.l2aviation.com, +1 512 8943414,Board,President,Mark Lebovitz
L3Harris Wescam,http://www.l3harris.com/all-capabilities/wescam-mx-15-air-surveillance-and-reconnaissance, +1 905 633 4000,N1,BusDev Asia,J...
LA 411,http://lany411.com, +1 646 524 2662,Board,General Manager,Aaron Biberstein
La Banque Palatine,http://www.palatine.fr, +33 143 945 263,Board,CEO,Didier Moate
La Banque Postale,http://www.labanquepostale.fr, +33 145 453 639,Board,CEO,Stephane Dedeyan
La Banque Postale Asset Management,http://www.labanquepostale-am.fr, +33 157 242 100,Board,CEO,Emmanuelle Mourey
La Compagnie,http://www.lacompagnie.com/fr, +33 426 211 907,Board,General Manager,Christian Vernet
La Banque Postale CIB,http://www.labanquepostale.com/en/about/activities/corporate-and-investment-banking.html, +33 820 826 826,Board,Managing Director,Serge Bayard
La Banque Postale Assurances IARD,http://www.labanquepostale.fr/particulier/produits/assurances_prevoyance/auto/avantages.html, +33 228 094 216,Board,Chairman of the Board,Catherine Charrier-Lefla...
La Caixa,http://www.lacaixa.com, +34 934 953 999,Board,General Manager,Antonio Vila Bertrán
La Banque Postale Leasing & Factoring,http://www.labanquepostale.fr/professionnels/financements/tresorerie/affacturage-au-forfait.html, +33 157 756 000,Board,Managing Director,Beatrice Collot
La DoubleJ,http://www.ladoublej.com, +39 230 459 102,Board,CEO,Andrea Ciccoli
La Doria,http://www.ladoria.it, +39 815 166 111,Board,CEO,Antonio Ferraioli
La Compagnie Fruitiere,http://www.compagniefruitiere.fr, +33 141 806 520,Board,President,Jerome Fabre
La Equidad Seguros,http://www.laequidadseguros.coop, +57 592 2929,Board,President,Nestor Hernandez
La Financière Responsable,http://www.la-financiere-responsable.fr, +33 175 777 500,Board,CEO,Stéphane Prevost
La Française Real Estate Partners International,http://www.la-francaise.com/en/who-we-are/la-francaise-group/our-multi-expertise-business-model/la-francaise-real-estate-partners-international, +33 144 561 000,Board,CEO,David Rendall
La Française Global REIM,http://www.la-francaise.com/en/who-we-are/our-expertise/real-estate, +33 173 007 560,Board,CEO,Philippe Depoux
La France Mutualiste,http://www.la-france-mutualiste.fr, +33 140 537 800,Board,CEO,Isabelle Le Bot
La Française,http://www.la-francaise.com/en, +33 144 561 000,Board,Executive Chairman,Guillaume Cadiou
La Française Systematic Asset Management,http://www.la-francaise-systematic-am.com, +49 699 757 4310,Board,Managing Director,Mark Wolter
La Haus,http://www.lahaus.com, +57 1 514 0716,Board,CEO,Jerónimo Uribe
La Grande Récré,http://www.lagranderecre.fr, +33 557 353 390,Board,Chairman of the Board,Evelyne Nicolini-Luro
La MAE,http://www.mae.fr, +33 232 836 000,Board,Chairman & CEO,Philippe Bénet
La Halle,http://www.lahalle.com, +33 158 566 080,Board,Managing Director,Thomas Hamelle
La Madeleine,http://lamadeleine.com, +1 214 696 6962,Board,CEO,Christine Johnson
La Maison du Chocolat,http://www.lamaisonduchocolat.fr, +33 155 518 318,Board,Managing Director,Guillaume Mazarguil
La Martiniquaise,http://www.la-martiniquaise.fr, +33 143 538 181,Board,CEO,Jean-Pierre Cayard
La Martina,http://www.lamartina.com, +54 298 468 5343,Board,President & CEO,Adrian Simonetti
La Médicale,http://www.lamedicale.fr, +33 158 221 600,Board,CEO,Rodolphe Plouvier
La Martiniere Groupe,http://www.lamartinieregroupe.com, +33 141 488 000,Board,Editor-in-Chief,Antoine Oury
La Mondiale,http://www.ag2rlamondiale.fr/nous-connaitre/notre-gouvernance/nos-instances/la-mondiale, +33 974 501 234,Board,CEO,Bruno Angles
La Mobilière,http://www.mobiliar.ch, +41 213 212 121,Board,CEO,Michèle Rodoni
La Mut,http://www.lamut.fr, +33 493 828 844,Board,CEO,Laurent Cayot
La Mondiale Europartner,http://lamondiale.lu/a-propos/la-mondiale-europartner/, +352 458 5871,Board,CEO,Loic Le Foll
La Mer,http://www.cremedelamer.com, +1 212 572 3983,Board,President,Sandra Main
La Perla,http://www.laperla.com, +39 516 019 520,N1,COO,Frederic Klein
La Polar,http://www.lapolar.cl, +56 600 391 3000,Board,CEO,Andrés Eyzaguirre Astab...
La Mutuelle Générale,http://www.lamutuellegenerale.fr, +33 969 323 444,Board,CEO,Christophe Harrigan
La Positiva EPS,http://www.lapositiva.com.pe/wps/portal/corporativo/home/nosotros, +51 1211 0213,Board,CEO,Michel Fort Valdez
La Perla Beauty,http://www.beautybylaperla.com, +39 516 019 520,Board,CEO & Director,Peter Shaefer
La Prairie Group,http://www.laprairiegroup.ch, +41 449 478 210,Board,CEO,Estelle Létang
La Poste Mobile,http://www.lapostemobile.fr, +33 971 071 331,Board,CEO,Julien Tetu
La Poste - Services-Mail-Parcels,http://www.lapostegroupe.com/en/services-mail-parcels-business-unit, +33 155 440 000,Board,Managing Director,Philippe Dorge
La Positiva Seguros,http://www.lapositiva.com.pe, +51 1211 0000,Board,CEO,Luis Alberto Vásquez Va...
La Poste Immobilier,http://laposteimmobilier.fr, +33 155 445 200,Board,Managing Director,Remi Feredj
La Presse,http://www.lapresse.ca, +1 514 285 7000,Board,President & Director,Pierre-Elliott Levasseur
La Previsora,http://www.previsora.gov.co, +57 1348 5757,N1,Secretary,S...
La Provence,http://www.laprovence.com, +33 491 844 545,Board,CEO,Jean-christophe Serfati
La Redoute UK,http://www.laredoute.co.uk, +44 844 842 2222,Board,CEO,Richard Burke
La Redoute,http://www.laredoute-corporate.com, +33 320 696 000,Board,Managing Director,Fabien Versavau
La Tribune,http://www.latribune.fr, +33 176 217 317,Board,Managing Director,Tatiana de Francqueville
La Rosa Realty,http://www.larosaholdings.com, +1 321 250 1799,Board,Chairman & CEO,Joe La Rosa
La Serena,http://www.laserena.lk, +94 112 461 471,Board,Chairman of the Board,R. Renganathan
La Rinascente,http://www.rinascente.it, +39 288 521,Board,CEO,Pierluigi Cocchini
La Vie Claire,http://www.lavieclaire.com, +33 472 678 008,Board,Chairman,Christelle Le Hir
Laakirchen Papier,http://laakirchen.heinzelpaper.com, +43 761 388 000,Board,CEO,Thomas Welt
Laan & Spar Bank,http://www.lsb.dk, +45 3378 2000,Board,CEO,John Christiansen
Labat Africa,http://labat.co.za, +27 116 756 841,Board,CEO,Brian Van Rooyen
La-Z-Boy,http://www.lazboy.com, +1 734 242 1444,Board,President & CEO,Melinda Whittington
Lab126,http://amazon.jobs/en/teams/lab126, +1 408 790 6400,N1,Chief of Staff & Operational...,M...
LabCorp,http://www.labcorp.com, +1 336 584 5171,Board,CEO & Chairman,Adam Schechter
Labbrand,http://labbrand.com, +86 216298 8956,Board,CEO,Vladimir Djurovic
Label Insight,http://www.labelinsight.com, +1 312 878 2762,Board,Director,Dheeraj Patri
Labatt Food Service,http://www.labattfood.com, +1 210 661 4216,Board,CEO,Blair Labatt
Labelbox,http://labelbox.com, +1 201 910 0518,Board,CEO,Manu Sharma
LaBella Associates,http://www.labellapc.com, +1 877 626 6606,Board,CEO,Steve Metzger
Label’Vie,http://www.labelvie.ma, +212 537 569 595,Board,Managing Director,Naoual Ben Amar
LabGenius,http://labgeni.us, +44 203 627 7156,Board,CEO,James Field
Labor Augsburg MVZ,http://www.labor-augsburg-mvz.de, +49 82142 010,Board,Managing Director,Gabriele Schoen
Labeyrie Fine Food,http://www.labeyrie-fine-foods.com, +33 558 567 300,Board,CEO,Jacques Trottier
Labrador,http://www.labrador-company.com, +1 404 688 3584,Board,CEO,Thibault Dewavrin
Laborie Medical Technologies,http://www.laborie.com, +1 905 612 1170,Board,CEO,Michael Frazzette
Laboratoires Expanscience,http://www.expanscience.com, +33 143 346 000,Board,CEO,Jean-Paul Berthome
Laboral Kutxa,http://www.laboralkutxa.com, +34 901 333 444,Board,CEO,Xabier Gainza
Laboratoire Servier,http://www.servier.com, +33 155 726 000,Board,CEO,Olivier Laureau
Labuan FSA,http://www.labuanfsa.gov.my/about-labuan-fsa/the-regulator/authority-members, +60 8759 1200,Board,General Manager,Mohamed Musa
Labrador Iron Ore,http://www.labradorironore.com, +1 416 863 7133,Board,CEO & Director,John Tuer
Labrador Iron Mines,http://www.labradorironmines.ca, +1 647 728 4125,Board,CEO & Chairman,John Kearney
Labster,http://www.labster.com, +45 5031 1163,Board,CEO,Shawn Boom
Labuan IBFC,http://www.labuanibfc.com, +60 327 738 977,Board,Chairman & CEO,Iskandar Mohd Nuli
Labvantage Solutions,http://www.labvantage.com, +1 908 707 4100,Board,CEO,Mikael Hagstroem
Labuan Shipyard & Engineering,http://www.labuanshipyard.com, +60 8745 1888,Board,CEO,Shahrul Tajudin
Labuan Re,http://www.labuanre.com.my, +60 8745 2886,Board,CEO,Johana Era Zainudin
Lacerta Group,http://www.lacerta.com, +1 508 339 3312,Board,CEO,Paul Young
Lacework,http://www.lacework.com, +1 888 292 5027,Board,CEO,Jay Parikh
Lacore,http://www.lacore.com, +1 972 439 1750,Board,CEO,Terry Lacore
Lackermann,http://www.lackermann.de, +49 281 8130,Board,Managing Director,Andre Lackermann
Lachman Consultants,http://www.lachmanconsultants.com, +1 516 222 6222,Board,CEO,Fran Zipp
LaCie,http://www.lacie.com, +33 158 495 757,Board,CEO & Chairman,Philippe Spruch
Lacoste,http://lacoste.com, +33 144 581 212,Board,CEO,Thierry Guibert
Lacroix Electronics,http://www.lacroix-electronics.com, +33 241 754 000,Board,CEO,Vincent Bedouin
Lactalis Australia,http://lactalis.com.au, +61 738 400 100,Board,CEO,Mal Carseldine
Lacroix,http://lacroix-group.com, +33 240 923 730,Board,CEO,Vincent Bedouin
Lacroix City,http://www.lacroix-signalisation.fr, +33 240 923 730,Board,Chairman,Ronald Vrancken
Lactalis Canada,http://www.lactalis.ca, +1 800 563 1515,Board,CEO,Mark Taylor
Lacuna Technologies,http://www.lacuna.ai, +1 212 419 4522,Board,Chairman & CEO,Hugh Martin
Lactalis Group,http://www.lactalis.fr, +33 243 594 259,Board,CEO,Emmanuel Besnier
Lactalis UK & Ireland,http://www.lactalis.co.uk, +44 1737 783300,Board,Managing Director,Mike Chatters
Lactalis US,http://lactalisamericangroup.com, +1 877 522 8254,Board,CEO,Esteve Torrens
Lacto Japan,http://www.lactojapan.com, +81 362 819 701,Board,President,Motohisa Miura
Ladder,http://www.ladderlife.com, +1 800 648 8624,Board,CEO,Jamie Hale
Ladder Capital,http://www.laddercapital.com, +1 917 369 3207,Board,CEO,Brian Harris
Laepple,http://www.laepple.de, +49 7131 1310,Board,CEO,Stephan Itter
Ladenburg Thalmann & Co,http://www.ladenburg.com/investment-banking/ladenburg-thalmann-co-inc-, +1 212 409 2000,Board,Co-CEO,Barry Steiner
LadRx,http://www.ladrxcorp.com, +1 310 826 5648,Board,CEO,Stephen Snowdy
Laetus,http://www.laetus.com, +49 625 750 090,Board,Managing Director,Reinhard Kleyna
Lafarge Algeria,http://www.lafarge.dz, +213 2198 5454,Board,CEO,Nicolas George
Lafarge Africa,http://www.lafarge.com.ng, +234 1271 3990,Board,CEO & Director,Lolu Alade-Akinyemi
Lafarge Austria,http://www.lafarge.at, +43 158 8890,Board,CEO,Berthold Kren
Lafarge Czech,http://www.lafarge.cz, +420 416 577 111,Board,CEO,Miroslav Kratochvíl
Lafarge Greece,http://www.lafarge.gr, +30 210 289 8111,Board,CEO,Dimitris Chanis
Lafarge France,http://www.lafarge-france.fr, +33 144 341 111,Board,CEO,Xavier Guesnu
Lafarge Morocco,http://www.lafargeholcim.ma, +212 522 524 972,Board,CEO,Jose Antonio Primo
Lafarge Poland,http://www.lafarge.pl, +48 412 487 000,Board,Chairman of the Board,Maciej Sypek
Lafarge Egypt,http://www.lafarge.com.eg, +20 227 689 200,Board,CEO,Jimmy Khan
LafargeHolcim Brazil,http://www.lafargeholcim.com.br, +55 115 180 8600,N1,Sales,N...
LafargeHolcim Europe,http://www.lafargeholcim.com/about-us, +41 588 585 858,Board,CEO,Miljan Gutović
LafargeHolcim Bangladesh,http://www.lafargeholcim.com.bd, +880 2988 1002,Board,CEO,Mohammad Iqbal Chowdhury
Lafarge United Arab Emirates,http://www.lafarge.ae, +971 4260 3251,Board,CEO,Khaled Dokani
Lafarge South Africa,http://www.lafarge.co.za, +27 116 570 000,N1,Finance Reporting,G...
LafargeHolcim Latin America,http://www.holcim.com.ec/nosotros, +593 4370 9000,Board,CEO,Oliver Osswald
LafargeHolcim US,http://www.holcim.us, +1 773 372 1000,Board,President,Toufic Tabbara
Lafayette Square,http://www.lafayettesquare.com, +1 646 722 6531,Board,CEO,Damien Dwin
Lafayette Federal Credit Union,http://www.lfcu.org, +1 301 929 7990,Board,CEO,John Farmakides
LafargeHolcim Spain,http://www.lafargeholcim.es, +34 912 133 100,Board,CEO,Carmen Díaz
Lagardere,http://www.lagardere.fr, +33 140 691 600,Board,Chairman & CEO,Arnaud Lagardère
Lagardère News,http://www.lagardere-active.com, +33 141 346 000,Board,Chairman,Constance Benqué
Lagan Construction,http://laganscg.com, +44 289 045 5531,Board,CEO,Kevin Lagan
Lagardere Global Advertising,http://www.lagardere-global-advertising.com, +33 141 349 062,Board,CEO,Francois Coruzzi
Laffey,http://www.laffey.com, +1 718 347 3202,Board,Managing Principal,Philip Laffey
Lagardère Travel Retail,http://www.lagardere-tr.com, +33 140 872 600,Board,CEO,Dag Rasmussen
Lagardère Travel Retail Pacific,http://www.lsaspac.com, +65 6593 1700,Board,CEO,Przemek Lesniak
Lagardere Publicité,http://www.lagardere-pub.com, +33 141 348 000,N1,News,M...
Lagercrantz,http://www.lagercrantz.com, +46 8700 6670,Board,CEO President & Director,Jorgen Wigh
Lagestee-Mulder,http://lmteam.com, +1 708 713 2200,N1,Construction & Development,P...
Lai Sun Holdings,http://www.laisun.com, +852 2854 0668,Board,CEO,Shu Yan Lau
Laidlaw Carriers Bulk,http://laidlaw.ca/bulk_carriers, +1 519 539 0471,N1,Control,D...
Laidlaw Carriers Van,http://www.laidlawvan.ca, +1 519 766 0660,Board,CEO,Jason Webb
Lagunitas,http://lagunitas.com, +1 707 769 4495,Board,Managing Director,Dennis Peek
Laguna Resorts & Hotels,http://www.lagunaresorts.com, +66 2677 4455,Board,Deputy CEO,Stuart Reading
Laird Norton Wealth Management,http://lairdnortonwm.com, +1 206 464 5100,Board,CEO,Kristen Bauer
Laird Performance Materials,http://www.laird.com, +86 800 843 4556,Board,General Manager,Martin Chen
Laika Studios,http://www.laika.com, +1 503 225 1130,Board,CEO,Travis Knight
Laiqon,http://laiqon.com, +49 403 256 780,Board,CEO,Achim Plate
Laing O'Rourke,http://www.laingorourke.com, +44 132 229 6200,Board,CEO,Cathal O'Rourke
Laird Superfood,http://lairdsuperfood.com, +1 888 6706796,Board,President & CEO,Jason Vieth
Laita,http://www.laita.com, +33 298 425 425,Board,CEO,Fabien Russias
Laird Thermal Systems,http://lairdthermal.com, +1 919 597 7300,Board,CEO,Karine Brand
Laithwaites Wine,http://www.laithwaites.co.uk, +44 145 265 1970,Board,CEO,Rachel Robinson
Laiye,http://laiye.com, +86 400 001 8136,Board,CEO,Guanchun Wang
Lake Elsinore Storm,http://www.milb.com/lake-elsinore, +1 951 245 4487,Board,CEO,Shaun Brock
Lake Forest Bank & Trust,http://www.lakeforestbank.com, +1 847 234 2882,Board,CEO,Chris Baker
Lake City Bank,http://www.lakecitybank.com/about-us/, +1 574 267 9197,Board,Chairman & CEO,David Findlay
Lake Shore Savings,http://www.lakeshoresavings.com, +1 716 366 4070,Board,CEO,Kim Liddell
Lake Michigan Credit Union,http://www.lmcu.org, +1 616 242 9790,Board,CEO,Julie Leonard
Lakefield Veterinary,http://www.lakefieldvet.com, +1 203 846 3360,Board,CEO & Director,Mollie Hoff
LakeHouse Senior Living,http://www.lakehouseseniorliving.com, +1 765 819 2018,N1,COO,Brad Poterack
Lakeland Industries,http://www.lakeland.com, +1 631 981 9700,Board,CEO & Chairman,Jim Jenkins
Lakeland Dairies,http://www.lakeland.ie, +353 494 364 200,Board,CEO,Colin Kelly
Lakeland Financial,http://www.lakecitybank.com, +1 574 267 6144,Board,Chairman & CEO,David Findlay
Lakeshore Recycling Systems,http://www.lrsrecycles.com, +1 773 685 8811,Board,CEO,Matt Spencer
Laker Energy Products,http://www.lakerenergy.com, +1 905 332 3231,Board,CEO,Chris Hughes
LakeShore Biopharma,http://www.ysbiopharma.com, +1 301 208 8823,Board,CEO,Xu Wang
Lakeside Foods,http://lakesidefoods.com, +1 920 684 3356,Board,CEO,Joe Yanda
Lakeside Bank,http://www.lakesidebank.com, +1 312 435 5100,Board,Chairman & CEO,Philip Cacciatore
Lakeside Inn,http://lakesideinn.com, +1 775-588-777,Board,CEO,Mike Bradford
Lakeview Energy,http://www.lakeviewenergyllc.com, +1 312 386 5897,Board,CEO,Jim Galvin
Lakson Group,http://www.lakson.com.pk, +92 215 698 000,Board,Chairman of the Board,Iqbal Ali Lakhani
Lakshmi Precision Screws,http://www.lpsindia.com, +91 126 224 8288,Board,Managing Director,Lalit Kumar Jain
Lakeside Software,http://www.lakesidesoftware.com, +1 248 686 1700,Board,CEO,David Keil
Lalamove Philippines,http://lalamove.com/philippines, +63 917 532 5252,Board,Managing Director,Djon Nacario
Lalalab,http://www.lalalab.com, +33 972 551 571,Board,CEO,Hélène Quériault
Lakson Investments,http://li.com.pk, +92 211 1152 5766,Board,CEO & Director,Babar Lakhani
Lalamove,http://lalamove.com, +852 3701 3701,Board,CEO,Shing Chow
Lalamove Singpapore,http://lalamove.com/singapore, +65 6631 8383,Board,Managing Director,Alex Lin
Lalamove Taiwan,http://lalamove.com/en-tw, +886 225 975 155,Board,Managing Director,Ethan Ting
Lalamove Vietnam,http://www.lalamove.com/vi-vn, +84 287304 6686,Board,Managing Director,Nguyen Hai Dang
Lalique Group,http://lalique-group.com, +41 434 994 500,Board,CEO,Nina Müller
Lalamove Thailand,http://lalamove.com/thailand, +66 2029 1494,Board,Managing Director,Ben Lin
Laleham Health & Beauty,http://www.laleham.com, +44 142 056 6500,Board,Managing Director,Tim O'Connor
Lam Soon,http://www.lamsoon.com, +852 2680 3388,Board,CEO,Chao Hsiang Chiu
Lamabang,http://www.lamabang.com, +86 755 2153 9514,Board,CEO,Jin Zan
Lamb Weston,http://www.lambweston.com, +1 509 735 4651,Board,CEO,Thomas Werner
Lam Research,http://www.lamresearch.com, +1 510 572 0200,Board,President CEO & Director,Timothy Archer
Lamar Advertising,http://www.lamar.com, +1 225 752 0200,Board,CEO,Sean Reilly
Lamberet,http://www.lamberet.fr, +33 385 308 530,Board,CEO,Cyril Abegg
Lambda Labs,http://lambdalabs.com, +1 866 711 2025,Board,CEO,Stephen Balaban
LambdaTest,http://www.lambdatest.com, +1 866 430 7087,Board,CEO,Asad Khan
Lambda,http://www.lambda-cro.com, +91 794 020 2020,Board,CEO,Luke Gill
Lambda256,http://lambda256.io, +82 2567 8455,Board,CEO,Park Jae-Hyun
Lamie Mutuelle,http://www.lamie-mutuelle.com, +33 184 256 933,Board,CEO,Michael Decriem
Lambert Smith Hampton,http://www.lsh.co.uk, +44 207 198 2000,Board,CEO,Ezra Nahome
Lamborghini,http://www.lamborghini.com, +39 516 817 611,Board,CEO & Chairman,Stephan Winkelmann
Lamilux,http://www.lamilux.com, +49 9283 5950,Board,Managing Director,Heinrich Strunz
Lamda Development,http://www.lamdadev.com, +30 210 745 0600,Board,CEO,Odisseas Athanassiou
Lammhults Design Group,http://www.lammhultsdesigngroup.com  , +46 472 269 670,Board,CEO,Susanna Hilleskog
Lamprell,http://lamprell.com, +971 6528 5345,Board,CEO,Ian Prescott
Laminex,http://www.laminex.com.au, +61 353 373 613,Board,General Manager,Kamal Taneja
Lampopuisto,http://lampopuisto.fi, +358 207 991 300,Board,Managing Director,Asko Pasonen
Lamoda,http://www.lamoda.ru, +7 849 5785 7282,N1,Commercial,A...
Lamps Plus,http://www.lampsplus.com, +1 800 782 1967,Board,CEO,Jason Goldberger
Lampsa Hotels,http://lampsa.gr, +30 210 619 5525,Board,CEO,Anastasios Homenidis
Lancaster Colony,http://www.lancastercolony.com, +1 614 224 7141,Board,CEO,David Ciesinski
Lancashire,http://www.lancashiregroup.com, +44 207 264 4000,Board,CEO,Alex Maloney
Lamy Liaisons,http://www.lamy-liaisons.fr, +33 176 733 000,Board,Managing Director,Palmira Andrade
