name,url,number,category,position,person_name
H-One,http://www.h1-co.jp, +81 486 430 010,Board,CEO,Atsushi Kaneda
H. W. Lochner,http://www.hwlochner.com, +1 312 372 7346,Board,Chairman & CEO,Terry Ruhl
H. Gautzsch,http://www.gautzsch-gruppe.de, +49 251 6870,Board,Co-Managing Director,Frank Kamischke
H.I.G. Capital Formation,http://higcapital.com/team/jordan-peer-griffin/, +1 305 379 2322,Board,Managing Director,Jordan Griffin
H.I.G Infrastructure,http://higcapital.com/team/, +1 305 379 2322,Board,Co-Head,Andrew Liau
H.I.G. BioHealth Partners,http://www.higbio.com, +1 305 379 2322,Board,Managing Director,Bruce Robertson
H.F. Lenz Company,http://hflenz.com, +1 814 269 9300,Board,President,Thomas Deter
H.I.G. Capital,http://www.higcapital.com, +1 305 379 2322,Board,Co-Founder & Co-CEO,Sami Mnaymneh
H.I.G. Private Equity,http://higprivateequity.com, +1 305 379 2322,Board,Co-CEO,Sami Mnaymneh
H.I.G. Europe,http://higeurope.com, +44 207 318 5700,Board,CEO & Chairman,Sami Mnaymneh
H.I.G. Growth Partners,http://www.higgrowth.com, +1 305 379 2322,Board,Co-CEO & Founder,Sami Mnaymneh
H.J. Russell & Co,http://www.hjrussell.com, +1 404 330 1000,Board,CEO,Michael Russell
H.I.G. Realty Partners,http://higrealty.com, +1 212 351 5700,Board,Co-CEO,Ira Weidhorn
H.T. Hackney,http://www.hthackney.com, +1 865 546 1291,Board,CEO & Chairman,William Sansom
H.W. Kaufman Group,http://www.hwkaufman.com, +1 248 932 9000,Board,CEO,Alan Kaufman
H/Advisors Abernathy,http://abernathy.h-advisors.global, +1 212 371 5999,Board,CEO,Tom Johnson
H/Advisors Cicero,http://cicero-group.com, +44 207 665 9530,Board,CEO,Mark Twigg
H/Advisors global,http://www.h-advisors.global, +44 788 023 9633,Board,Co-CEO,Neil Bennett
Hämeen Media,http://hameenmedia.fi, +358 375 751,Board,Chairman,Vesa-Pekka Kangaskorpi
H/Advisors Maitland,http://www.maitland.co.uk, +44 207 379 5151,Board,CEO,Neil Bennett
Hämeen Sanomat,http://www.hameensanomat.fi, +358 361 511,Board,President & CEO,Mikko Soini
Häring,http://www.anton-haering.com/de, +49 7429 9320,Board,Managing Director,Jürgen Haring
Häcker Küchen,http://www.haecker-kuechen.com/, +49 5746 9400,Board,Managing Director,Jochen Finkemeier
Höflinger Müller,http://hm-gmbh.de, +49 816 5790,Board,Managing Partner,Franz Hoeflinger
Hörmann Automotive Gustavsburg,http://gustavsburg.hoermann-automotive.com, +49 6134 5880,Board,CEO,Andreas Müller
Häusler,http://www.haeusler-automobil-gmbh.de, +49 895 1010,Board,CEO,Michael Rappl
Hörmann Automotive Penzberg,http://penzberg.hoermann-automotive.com, +49 8856 8120,Board,Co-Managing Director,Andreas Müller
Höganäs Borgestad,http://hoganasborgestad.com, +47 3554 2300,Board,CEO,Frode Martinussen
Hübner,http://www.hubner-group.com, +49 561 9980,Board,Managing Director,Uwe Bittroff
Hülpert,http://www.huelpert.de, +49 231 577 030,Board,Co-Managing Director,Grit Müller-Vorpahl
Hörmann Reisen,http://www.hoermann-reisen.de, +49 821 345 000,Board,Co-Managing Director,Xaver Hörmann
Hörmann Logistik,http://www.hoermann-logistik.de, +49 891 498 980,Board,Managing Director,Steffen Dieterich
Hörmann Group,http://www.hoermann-gruppe.de, +49 809 156 300,Board,CEO,Michael Radke
H1,http://www.h1.co, +1 646 363 6450,Board,CEO,Ariel Katz
Hüttenes-Albertus,http://www.huettenes-albertus.com, +49 2115 0870,Board,Managing Director,Franz Butz
Hüttemann,http://huettemann-holz.de, +49 2962 8060,Board,CEO,Mathias Simma
H2 Green Steel,http://h2greensteel.com, +46 855 383 565,Board,CEO,Henrik Henriksson
H2 Brands Group,http://www.h2bgroup.com, +1 713 644 1495,N1,HR,M...
H2O Asset Management,http://www.h2o-am.com, +44 207 292 1602,Board,CEO,Loïc Guilloux
H2O Retailing,http://www.h2o-retailing.co.jp, +81 663 658 120,Board,President,Naoya Araki
H2O Innovation,http://www.h2oinnovation.com, +1 418 688 0170,Board,CEO & Director,Frederic Dugre
H2scan,http://www.h2scan.com, +1 844 442 7226,Board,CEO,David Meyers
H2O.ai,http://www.h2o.ai, +1 650 227 4572,Board,CEO,Satish Ambati
H4B Chelsea,http://www.h4bchelsea.com, +1 212 299 5000,Board,President,Violet Aldaia
HAB Bank,http://www.habbank.com, +1 212 532 4444,Board,CEO,Saleem Iqbal
Haad Thip,http://www.haadthip.com, +66 7421 0008,Board,CEO & COO,Patchara Rattakul
H3C Technologies,http://www.h3c.com, +86 571 8676 3000,Board,CEO & COO,Henry Cao
Haaretz,http://www.haaretz.com, +972 3512 1212,Board,CEO,Rami Guez
Haba,http://www.haba-firmenfamilie.de, +49 956 4929 6010,N1,North America,W...
Habeco,http://www.habeco.com.vn, +84 3845 3843,Board,Chairman of The Board,Hung Nguyen
Habia Cable,http://www.habia.com, +46 8630 7440,Board,CEO,Carl Modigh
Habi,http://www.habi.co, +57 321 2441538,Board,CEO,Brynne McNulty Rojas
Habib Bank AG Zurich,http://www.habibbank.com, +41 442 694 500,Board,CEO,Mohammedali Habib
Habib Bank Zurich Hong Kong,http://www.hbzhongkong.com, +852 2521 4631,Board,CEO,Sachil Dagur
Habib Canadian Bank,http://www.habibcanadian.com, +1 905 276 530,Board,CEO,Muslim Hassan
Habib Insurance Company,http://www.habibinsurance.net, +92 213 242 4030,Board,CEO,Shabbir Gulamali
Habib Sugar Mills,http:///www.habibsugar.com, +92 215 680 036,Board,CEO,Khursheed Jamal
Habib Metropolitan Financial Services,http://hmfs.com.pk, +92 213 536 4665,Board,CEO,Ather Medina
HabibMetro Bank,http://www.habibmetro.com, +92 211 1114 1414,Board,CEO,Khurram Shahzad Khan
Habyt,http://www.habyt.com, +65 3138 5596,Board,CEO,Luca Bovone
Hachette Books,http://www.hachettebooks.com/imprint/hachette-books, +1 212 364 1100,Board,Publisher,Mary Ann Naples
Hachette Book Group,http://www.hachettebookgroup.com, +1 800 759 0190,Board,CEO,David Shelley
Habitat,http://habitat.co.uk, +44 344 499 4686,Board,CEO,Frank Deshayes
Hachette Distribution UK,http://www.hachetteukdistribution.co.uk, +44 123 575 9500,Board,CEO,Matt Wright
Hachette Livre France,http://www.hachette.fr, +33 143 923 000,Board,Commercial Development,Stephanie Ferran
Hachette UK,http://www.hachette.co.uk, +44 207 873 6000,Board,CEO,David Shelley
Hachijuni Bank,http://www.82bank.co.jp, +81 262 271 182,Board,President,Masaki Matsushita
Hachette Livre,http://www.hachette.com, +33 143 923 000,Board,Interim Chairman & CEO,Jean-Christophe Thiery
HackerOne,http://www.hackerone.com, +1 415 891 0777,Board,CEO & Director (-> Nov 3 202...,Marten Mickos
HackerRank,http://www.hackerrank.com, +1 415 900 4023,Board,CEO,Vivek Ravisankar
Hackett,http://www.thehackettgroup.com, +1 305 375 8005,Board,CEO,Ted Fernandez
Hackensack Meridian Health,http://www.hackensackmeridianhealth.org, +1 848 888 4400,Board,CEO & Director,Robert Garrett
Hack,http://www.hack.ag, +49 263 496 6040,Board,CEO,Peter Hack
Hadrian,http://www.hadrian.co, +1 646 349 2960,Board,CEO,Chris Power
Haeger & Schmidt Logistics,http://haegerundschmidt.com, +49 2038 0030,Board,CEO,Heiko Brückner
Hadron Insurance,http://hadroninsurance.com, +1 908 882 2243,Board,CEO,Sam Reeder
Haegin,http://www.haegin.kr, +82 269 515 001,Board,CEO,Lee Young-Il
HaemaLogiX,http://haemalogix.com, +61 292 094 444,Board,CEO,Damian Clarke-Bruce Clar...
Haemonetics India,http://www.haemonetics.com/About/Company-Background/Location-Addresses/Asia-Pacific, +91 992 049 9018,N1,Business,S...
Haemonetics,http://www.haemonetics.com, +1 781 848 7100,Board,CEO & Director,Christopher Simon
Hafa Bathroom Group,http://www.hafabathroomgroup.com, +46 3515 4475,Board,CEO,Anders Hofstedt
Haffner's Energy,http://haffnersoil.com, +1 866 485 4257,N1,Brand & Marketing,J...
Haffner Energy,http://www.haffner-energy.com, +33 326 749 910,Board,CEO,Philippe Haffner
Hagadone Marine,http://www.hagadonemarine.com, +1 208 664 8274,Board,President,Craig Brosenne
Haga,http://www.haga-metallbau.eu, +49 952 392 200,Board,CEO,Georg Rumpel
Hafnia,http://hafniabw.com, +65 6434 3770,Board,CEO,Mikael Skov
Hagadone,http://www.hagadone.com, +1 808 847 5310,N1,CFO,Mont Garman
Hafslund,http://hafslundeco.no, +47 2149 0200,Board,CEO,Finn Ruyter
Hagebau Logistik,http://www.hagebau.com/unternehmen/beteiligungen/hagebau-logistik-gmbh-co.-kg/, +49 545 693 090,Board,CEO,Gerritt Tietz
Hagebaumarkt Aurich Beenen,http://hagebaumarkt-aurich.de, +49 494 160 8100,Board,Co-Managing Director,Heike Beenen
Hagebau IT,http://www.hagebau.com/unternehmen/beteiligungen/hagebau-it-gmbh/, +49 519 180 2307,N1,Executive Director,M...
Hagebau,http://www.hagebau.com, +49 5191 8020,Board,CEO,Jan Buck-Emden
Hagar,http://hagar.is, +354 530 5500,Board,CEO,Finnur Oddsson
Hager Group France,http://hager.com/fr, +33 388 495 050,Board,Managing Director,Daphna Goldstein
Hager Group,http://www.hagergroup.com, +49 6842 9450,Board,CEO,Sabine Busse
Hagemann,http://www.hagemann.com.de, +49 597 116 1300,Board,Managing Director,Hermann Ecker
Hagerbach,http://hagerbach.ch, +41 210 281 5440,Board,CEO,Michael Kompatscher
Hagerty Insurance,http://www.hagerty.com, +1 855 984 5192,Board,CEO,McKeel Hagerty
Hagerty Insurance UK,http://www.hagerty.co.uk, +44 132 781 0600,Board,Managing Director,Mark Roper
Hagerty Insurance Canada,http://www.hagerty.ca, +1 877 922 9701,Board,Insurance Partners,Angie Peters
Hagiwara Electric,http://www.hagiwara.co.jp/english/, +81 529 313 511,Board,President,Moritaka Kimura
Hagihara Industries,http://www.hagihara.co.jp, +81 864 400 860,Board,CEO & Director,Kazushi Asano
Haggar Clothing,http://www.haggar.com, +1 214 352 8481,Board,CEO,Michael Stitt
Haglöfs,http://www.haglofs.com, +46 226 670 00,N1,Brand & Product,M...
Hagoromo Foods,http://www.hagoromofoods.co.jp, +81 543 545 000,Board,President,Saeko Goto
Hahn Air,http://www.hahnair.com, +49 610 3733 1200,Board,CEO,Kirsten Rehmann
Hahn Automobile,http://www.hahn-gruppe.de, +49 7115 7770,Board,Managing Partner,Steffen Hahn
Hahn Family Wines,http://www.hahnwines.com, +1 831 261 8022,Board,President,Thomas Duhameau
Hai Phong Thermal Power,http://www.ndhp.com.vn, +84 225 377 5161,Board,CEO & Director,Duong Son Ba
Hai Leck Holdings,http://www.haileck.com, +65 6862 2211,Board,Chairman & CEO,Buck Poh Cheng
Hahn+Kolb,http://www.hahn-kolb.de, +49 714 1498 4848,Board,Co-Managing Director,Andreas Kräutle
Hahn Group,http://www.hahnag.de, +49 220 494 900,Board,CEO,Thomas Kuhlmann
Hahne,http://hahne.de, +49 573 178 1300,Board,Managing Director,Simone Böhne
Haier America,http://www.haierappliances.com, +1 973 617 1800,Board,General Manager,Li Pan
Haier Electronics,http://www.haier.hk, +852 2111 8468,Board,CEO,Ju Zhi Xie
Hai Robotics,http://www.hairobotics.com, +86 755 2320 8112,Board,CEO,Richie Chen
Haidilao International,http://www.haidilao.com, +86 105 906 6000,Board,CEO,Yiqun Gou
Haidemenos,http://www.haidemenos.gr, +30 210 994 0944,Board,Chairman & CEO,Efstratios Chaidemenos
Haier France,http://www.haier.com/fr/, +33 173 794 800,Board,General Manager,Vincent Rotger
Haier Group,http://www.haier.com/global/, +86 532 8893 9999,Board,Chairman & CEO,Yunjie Zhou
Haier Europe,http://www.haier.com/uk, +33 980 406 409,N1,COO,Nicola De Guida
Haier Germany,http://www.haier.com/de/mergepage/webmail/, +49 617 294 540,Board,Managing Director,Rogier Volmer
Haier Smart Home,http://smart-home.haier.com/en/, +86 532 8893 5976,Board,Chairman & CEO,Huagang Li
Haihe Biopharma,http://www.haihepharma.com, +86 212 056 8888,Board,CEO,Ruiping Dong
Haike Chemical,http://www.haikegroup.com, +86 546 777 3577,Board,CEO,Zaizhong Zhang
Hailiang Education,http://www.hailiangeducation.com, +86 575 8900 3866,Board,CEO & Chairman,Junwei Chen
Haile Gold Mine,http://www.hailegoldmine.com, +1 803 475 1220,Board,General Manager,David Londono
Hailiang International,http://www.hailiang.com/en, +86 571 5605 1000,Board,CEO,Feng Luming
Hailo,http://hailo.ai, +972 3688 3132,Board,CEO,Orr Danon
Hain Celestial Canada,http://ir.hain-celestial.com, +1 604 525 1345,N1,Operations,A...
Hain Celestial North America,http://ir.hain-celestial.com/phoenix.zhtml?c=87078&p=irol-govManage, +1 516 587 5000,Board,President,Chad Marquardt
Hain Celestial Europe,http://www.hain-celestial.eu, +31 113 396 055,Board,CEO,Wolfgang Goldenitsch
Hain Celestial,http://www.hain-celestial.com, +1 631 730 2200,Board,CEO & Director,Wendy Davidson
Hainan Meilan Airport,http://www.mlairport.com, +86 898 6576 2081,Board,President,Hong Wang
Hainan Drinda New Energy Technology,http://drinda.com.cn, +86 898 6680 2555,Board,General Manager & Director,Manliang Zhang
Hainan Airport Infrastructure,http://www.hnainfrastructure.com, +86 898 6996 0275,Board,Chairman of the Board,Xiaobin Yang
Hain Daniels UK,http://www.haindaniels.com, +44 158 240 1177,N1,Procurement,R...
Hainan Airlines,http://www.hnair.com, +86 898 6673 9801,Board,CEO,Tao Zhu
Hainan Mining,http://www.hnmining.com, +86 898 2660 7114,Board,President,Fengfang Guo
Hainan Poly Pharm,http://www.hnpoly.com, +86 898 6666 1090,Board,CEO & Chairman,Minhua Fan
Haisco Pharmaceutical Group,http://www.haisco.com, +86 893 783 4870,Board,Chairman & CEO,Junmin Wang
Haitong Bank,http://www.haitongib.com, +351 213 196 900,Board,CEO,Wu Min
Haiphong Port,http://www.haiphongport.com.vn, +84 313 859 456,Board,Managing Director,Tuong Anh Nguyen
Haix Group,http://www.haix.com, +49 875 186 250,Board,Managing Director,Michael Haimerl
Haivision Systems,http://www.haivision.com, +1 514 334 5445,Board,CEO & Chairman,Miroslav Wicha
Haitong International Securities,http://www.htisec.com, +86 108 518 6761,Board,CEO,Zhuang Wei
Haitong Securities,http://www.htsec.com, +86 95 553,Board,General Manager,Jun Li
Hajo,http://www.hajo-mode.com, +49 891 4367 1523,Board,CEO,Hans-Jochen Mueller
Hakim Group,http://www.hakimgroup.co.uk, +44 125 470 8422,Board,CEO,Imran Hakim
Hakkasan Group,http://www.hakkasan.com, +1 702 212 8804,N1,Finance,D...
Hako,http://www.hako.com, +49 4531 8060,Board,CEO,Mario Schreiber
Hakudo,http://hakudo.co.jp, +81 362 122 811,Board,President,Koji Tsunoda
Hakuhodo,http://www.hakuhodody-holdings.co.jp, +81 354 468 111,Board,President,Masayuki Mizushima
Hakuto,http://www.hakuto.co.jp, +81 332 258 910,Board,CEO & Director,Tamaki Miyashita
Hakuyosha,http://www.hakuyosha.co.jp, +81 334 601 111,Board,President,Eiichi Igarashi
Halcyon Agri,http://www.halcyonagri.com, +65 6734 7220,Board,CEO,Weiliang Sun
HAL Investments,http://www.halinvestments.nl, +377 792 167 579,Board,CEO,Jaap van Wiechen
Halcyon,http://www.halcyon.ai, +1 855 842 5296,Board,CEO,Jon Miller
Halekulani,http://halekulani.com, +1 808 923 2311,Board,General Manager,Davide Barnes
Halcyon Studios,http://halcyonstudios.tv, +1 212 261 9100,Board,CEO,David Ellender
Haleon,http://www.haleon.com, +44 208 047 5000,Board,CEO & Director,Brian McNamara
Haldex,http://www.haldex.com, +46 418 476 000,Board,CEO & President,Jean-Luc Desire
Haleon Asia Pacific,http://haleon.com/, +44 208 047 5000,Board,President,Keith Choy
Haleon India,http://www.haleon.com/our-brands/, +91 124 433 6500,Board,General Manager,Navneet Saluja
Haleon LATAM,http://ww.haleon.com/content/dam/haleon/corporate/documents/who-we-are/oxford-reports/The-Economic-Contribution-of-Haleon-to-Brazil-in-2021_Oxford%20Economics_FINAL.pdf.downloadasset.pdf, +55 113 275 0736,Board,President,Filippo Lanzi
Haley & Aldrich,http://www.haleyaldrich.com, +1 617 886 7400,Board,CEO,Shawn Fiore
Haleon EMEA,http://haleon.com/who-we-are/executive-team/keith-choy/, +44 208 047 5000,Board,President,Filippo Lanzi
Halewood Wines & Spirits,http://halewood-int.com, +44 151 480 880,Board,CEO,Stewart Hainsworth
Halifax Convention Centre,http://www.halifaxconventioncentre.com, +1 902 421 8686,Board,CEO,Carrie Cussons
Halff Associates,http://www.halff.com, +1 214 346 6200,Board,President & CEO,Jessica Baker
Halfaker,http://www.halfaker.com, +1 703 434 3900,Board,CEO,CP Halfaker
Halio,http://halioinc.com, +1 650 416 5200,Board,CEO,Doug Schendt
Halfords Group,http://www.halfordscompany.com, +44 152 751 7601,Board,CEO,Graham Stapleton
Halk Bank,http://www.halkbank.com.tr, +90 216 503 7070,Board,General Manager,Osman Arslan
Halk Leasing,http://www.halkleasing.com.tr, +90 212 314 8484,Board,General Manager,Coşkun Cabuk
Halk Factoring,http://www.halkfaktoring.com.tr, +90 212 393 3232,Board,Managing Director,Selahattin Suleymanoglou
Halkbank AD Skopje,http://www.halkbank.mk, +389 23240 800,Board,CEO,Bilal Sucubasi
Halkbank AD Beograd,http://www.halkbank.rs, +381 112041 800,Board,CEO,Aziz Arslan
HalkGyo,http://www.halkgyo.com.tr, +90 216 600 1000,Board,General Manager & Director,Erdal Bekin
Hall & Partners,http://www.hallandpartners.com, +44 208618 2500,Board,CEO,Melissa Sauter
Hall Capital,http://hall-capital.com, +1 405 231 2400,Board,CEO & Chairman,Fred Hall
Halkinvest,http://www.halkyatirim.com.tr, +90 212 314 8181,Board,General Manager & Director,Bulent Sezgin
Hall Capital Real Estate,http://hall-capital.com/real-estate/, +1 405 231 2400,Board,Chairman & CEO,Fred Hall
Hall Estill,http://www.hallestill.com, +1 405 553 2827,Board,Managing Partner,Stephen Ray
Hall of Fame Resort & Entertainment,http://www.hofreco.com, +1 330 458 9176,Board,CEO & Chairman,Michael Crawford
Hall Park,http://www.hallpark.com, +1 972 377 1100,Board,General Manager,Christine Cole
Hall Group,http://www.hallgroup.com, +1 972 377 1100,Board,President,Donald Braun
Hall Equities Group,http://www.hallequitiesgroup.com, +1 925 933 4000,Board,CEO,Mark Hall
Hallenstein Glasson,http://www.hallensteinglasson.co.nz, +64 9306 2500,Board,CEO,Malcolm Ford
Hallcon,http://hallconcorp.com, +1 416 964 9191,Board,CEO,John Stoiber
Hall Structured Finance,http://www.hallstructuredfinance.com, +1 972 377 1127,Board,President,Donald Braun
Hallador Energy,http://www.halladorenergy.com, +1 303 839 5504,Board,CEO & Chairman,Brent Bilsland
Hallam Land Management,http://www.hallamland.co.uk, +44 114 255 5444,Board,Managing Director,Nick Duckworth
Halliburton Eurasia,http://www.halliburton.com/ru-ru/, +7 495 755 8300,Board,General Manager,Graeme Taylor
Halliburton EMEA,http://www.halliburton.com/en-US/locations/halliburton-middle-east.page?node-id=hgeyxtak, +971 4303 6666,N1,Europe Sales & Western Europe,B...
Halliburton Asia Pacific,http://www.halliburton.com/en-US/locations/asia/halliburton-asia.page?node-id=hgeyxta7, +60 392 066 888,N1,Supply Chain,K...
Halliburton,http://halliburton.com, +1 281 871 2699,Board,Chairman & CEO,Jeff Miller
Hallhuber,http://www.hallhuber.com, +49 893 562 410,N1,Mktg & Comm,A...
Hallmark Business Connections,http://www.hallmarkbusinessconnections.com, +1 612 672 8600,Board,President,Patrick McCullough
HallKeen,http://www.hallkeen.com, +1 781 762 4800,Board,CEO,Andrew Burnes
Hallmark Financial Services,http://www.hallmarkgrp.com, +1 817 348 1600,Board,CEO & CFO,Christopher Kenney
Hallmark Cards,http://hallmark.com, +1 785 843 9050,Board,CEO,Mike Perry
Hallmark Health Care Solutions,http://www.hallmarkhcs.com, +1 781 444 5478,Board,CEO,Bruce Cerullo
Hallmark Media,http://hallmarkmedia.com, +1 818 755 2504,Board,Director,Wonya Lucas
Hallmark Homecare,http://www.hallmarkhomecare.com, +1 847 446 5050,Board,President,Steve Everhart
Hallstar,http://www.hallstar.com, +1 312 385 4494,Board,CEO,John Paro
Halloren Schokoladenfabrik,http://www.halloren.de, +49 3455 6420,Board,General Manager,Darren Ehlert
Hallow,http://hallow.com, +1 800 778 7879,Board,CEO,Alex Jones
Halma,http://www.halma.com, +44 149 472 1111,Board,CEO & Director,Marc Ronchetti
Halma India,http://halma.in, +91 226 708 0400,Board,Managing Director,Prasenjit Datta
Halo,http://www.halocanna.com, +1 541 464 5694,Board,CEO & Chairwoman,Katie Field
Halo Dream,http://www.adenandanais.com, +1 718 801 8361,Board,CEO,Walter Lehneis
Halo Branded Solutions,http://www.halo.com, +1 815 625 0980,Board,CEO,Marc Simon
Halo Investing,http://haloinvesting.com, +1 312 586 2790,Board,CEO,Matt Radgowski
Halo Top Creamery,http://www.halotop.com, +1 855 425 6867,Board,CEO,Justin Woolverton
Halocarbon Products,http://www.halocarbon.com, +1 201 262 8899,Board,CEO,David Bacon
Halo Maritime Defense Systems,http://www.halodefense.com, +1 603 259 4400,Board,CEO,Eric Johnson
Halo Industries,http://www.halo-industries.com, +1 714 373 3333,Board,CEO & Director,Andrei Iancu
Halozyme Therapeutics,http://www.halozyme.com, +1 858 794 8889,Board,CEO & Director,Helen Torley
Halpern,http://www.halpernpr.com, +44 207 351 2888,Board,CEO,Jenny Prince
Halpa-Halli,http://www.hhnet.fi, +358 207 182 000,Board,CEO,Janne Ylinen
Halodoc,http://www.halodoc.com, +62 855 7467 7403,Board,CEO,Jonathan Sudharta
Halows,http://www.halows.com/en/, +81 864 831 011,Board,CEO,Toshiyuki Sato
Halter,http://www.halter.ch, +41 444 342 400,Board,CEO,Maik Neuhaus
Halstead Management,http://www.halsteadmanagement.com, +1 212 508 7272,Board,President,Leslie Winkler
Halton Asia,http://www.halton.com/halton/cms.nsf/www/malaysia, +60 356 228 800,Board,General Manager,Gunalan Ganesan
Halstead Property,http://www.halstead.com, +1 212 734 0010,Board,President,Richard Grossman
Haltermann Carless,http://www.haltermann-carless.com, +49 696 9538 6188,Board,CEO,Henrik Krüpper
Halton France,http://www.halton.fr, +33 180 516 400,N1,Admin & Finance,F...
Halton Group,http://www.halton.com, +358 2079 2200,Board,CEO,Kai Konola
Halton Foodservice,http://www.halton.com/en_GB/, +44 163 466 6111,Board,Managing Director,Steve Mason
Halton Japan,http://www.halton.jp, +81 368 047 297,Board,Managing Director,Yoshio Machii
Halton Hills Hydro,http://haltonhillshydro.com, +1 519 853 3701,Board,CEO,Scott Knapman
Halwani Bros,http://www.halwani.com.sa, +966 126 366 667,Board,CEO,Fawaz Halwani
Halton Marine,http://www.haltonmarine.com, +358 2079 2200,Board,Managing Director,Sami Piirainen
Haluco,http://www.haluco.nl, +31 1052436 00,Board,Managing Director,Lorcan O'Connor
Halyk Insurance,http://www.halyksk.kz, +7 727 295 2233,Board,Acting CEO,Abdir Kaisar
Halton Sweden,http://www.halton.se, +46 8446 3900,Board,General Manager,Lennart Sandin
