name,url,number,category,position,person_name
Yamaichi Electronics,http://www.yamaichi.co.jp, +81 337 340 110,Board,President,Junichi Kameya
Yamami Company,http://www.yamami.co.jp, +81 848 863 788,Board,President,Toru Yamana
Yamana Gold,http://www.yamana.com, +1 416 815 0220,Board,Chairman of the Board,Peter Marrone
Yamamoto,http://www.go-yamamoto.com, +1 612 573 6243,Board,CEO,Kathy McCuskey
Yamashin,http://www.yamashin-filter.co.jp, +81 456 801 671,Board,President & Director,Atsuhiko Yamazaki
Yaman,http://www.ya-man.com, +81 356 657 330,Board,President,Kimiyo Yamazaki
Yamanashi Chuo Bank,http://www.yamanashibank.co.jp, +81 552 332 111,Board,President,Yoshiaki Furuya
Yamashita Health Care Holdings,http://www.yamashitaika.co.jp, +81 927 268 200,Board,President,Naoto Yamashita
Yamatane,http://www.yamatane.co.jp, +81 338 201 111,Board,President,Motohiro Yamazaki
Yamato,http://www.yamato-se.co.jp, +81 272 901 800,Board,President & CEO,Yutaka Machida
Yamato Holdings,http://www.yamato-hd.co.jp, +81 335 413 411,Board,President,Yutaka Nagao
Yamato International,http://www.yamatointr.co.jp, +81 662 621 661,Board,President,Tomoki Hannya
Yamato Logistics,http://www.y-logi.com, +81 366 718 700,Board,President,Hiroyoshi Kanai
Yamaya,http://www.yamaya.jp, +81 663 437 881,Board,President,Hideharu Yamauchi
Yamato Kogyo,http://yamatokogyo.co.jp, +81 792 731 061,Board,President,Mikio Kobayashi
Yamaura,http://www.yamaura.co.jp, +81 265 816 010,Board,President,Masaki Yamaura
Yamato Transport,http://www.kuronekoyamato.co.jp, +81 335 413 411,Board,President,Yutaka Nagao
Yamazaki Baking,http://www.yamazakipan.co.jp, +81 338 643 111,Board,President,Nobuhiro Iijima
Yamazawa,http://www.yamazawa.co.jp, +81 236 312 211,Board,President,Toshiaki Furuyama
Yamibuy.com,http://www.yamibuy.com, +1 909 348 0620,Board,CEO,Alex Zhou
Yanacocha,http://www.yanacocha.com.pe, +51 1215 2600,Board,General Manager,Isidro Oyola
Yamazen,http://www.yamazen.co.jp, +81 665 343 021,Board,CEO,Koji Kishida
Yanal Finance,http://yanal.com, +966 1299 7777,Board,CEO,Saad Alkanhal
Yanbal International,http://www.yanbal.com, +51 1501 6141,Board,CEO,Janine Belmont
Yancey Bros,http://yanceybros.com, +1 770 941 2300,Board,President & CEO,Trey Googe
Yanchang Petroleum,http://yanchangpetroleum.com, +852 3528 5228,Board,Chairman of the Board,Yinguo Feng
Yancoal Australia,http://www.yancoal.com.au, +61 285 835 300,Board,CEO,David Moult
Yandex Business Group,http://market.yandex.ru, +7 495 739 7000,Board,CEO,Daniil Shuleyko
Yandex,http://www.yandex.com, +7 495 739 7000,Board,CEO,Artem Savinovsky
Yang Ming Australia,http://www.yangming.com/office_network/office_agent/agent.aspx?MyRegion=OCE&MyCountry=AU%20&CNTRY_NAME=Australia&LocalSite=, +61 386 466 700,Board,Managing Director,Morris Tsai
Yang Ming,http://www.yangming.co.uk, +44 170 877 6900,Board,Managing Director,Michael Chang
Yandex Cloud,http://www.yandex.cloud, +31 202 066 970,Board,CEO,Oleg Koverznev
Yang Ming Marine Transport,http://www.yangming.com, +886 224 559 988,Board,CEO & Chairman,Cheng-Mount Cheng
Yangaroo,http://yangaroo.com, +1 416 534 0607,Board,CEO,Grant Schuetrumpf
Yang Ming Shipping Canada,http://www.yangming.com/office_network/office_agent/agent.aspx?MyRegion=AMN&MyCountry=CA%20&CNTRY_NAME=Canada, +1 604 681 9999,Board,President,Bella Yang
Yangarra Resources,http://www.yangarra.ca, +1 403 262 9558,Board,CEO,James Evaskevich
Yang Ming Singapore,http://www.yangming.com/office_network/office_agent/agent.aspx?MyRegion=ASI&MyCountry=SG%20&CNTRY_NAME=Singapore, +65 6372 4648,Board,Managing Director,Dannis Lee
Yango Group,http://www.yango.com.cn, +86 218 032 8620,Board,President,Guohong Xu
Yangling Metron New Material,http://www.ylmetron.com, +86 298 704 9244,Board,General Manager & Director,Haiying Liu
Yangtze Optical Fibre & Cable,http://en.yofc.com, +86 276 878 9088,Board,President,Zhuang Dan
Yangzijiang Shipbuilding Holdings,http://www.yzjship.com, +86 523 8466 0010,Board,CEO & Chairman,Letian Ren
Yangzhou Yangjie Electronic Technology,http://21yangjie.com, +86 8088 9866,Board,President & Director,Runsheng Chen
Yanlord Land,http://www.yanlordland.com, +65 6336 2922,Board,CEO & Chairman,Sheng Jian Zhong
Yankuang Group Company,http://www.yankuanggroup.cn, +86 537 538 3493,Board,General Manager,Wei Li
Yanmar Construction Equipment,http://www.yanmar.com/global/about/company/construction/about.html, +81 942 535 111,Board,President,Ryu Kudo
Yanolja,http://www.yanolja.com, +82 1644 1346,Board,CEO,Sujin Lee
Yanmar Holdings,http://www.yanmar.com, +81 676 369 909,Board,CEO & Chairman,Takehito Yamaoka
Yantai Changyu Pioneer Wine,http://www.changyu.com.cn, +86 535 663 3656,Board,General Manager,Jian Sun
Yansab,http://www.yansab.com.sa, +966 143 259 000,Board,CEO,Wazen Al-Solami
Yantai International Container Terminals,http://www.ictsiyantai.com, +86 535 674 0866,Board,General Manager,Apollo Zhou
Yantai Jereh Oilfield Services,http://jereh.com, +86 535 676 6386,Board,President,Zhiyong Li
Yantai Eddie Precision Machinery,http://cceddie.net, +86 535 6392 9268,Board,Chairman & General Manager,Song Fei
Yantai Taihai Manoir Nuclear Equipment,http://www.ytthm.com, +86 535 372 5997,Board,General Manager,Luyou Sun
Yantai Tayho Advanced Materials,http://en.tayho.com.cn, +86 535 693 9635,Board,General Manager,Haiping Chi
Yantai North Andre Juice,http://www.andre.com.cn, +86 535 421 8988,Board,President,Kun Wang
Yanzhou Coal Mining,http://www.yanzhoucoal.com.cn, +86 537 538 2319,Board,General Manager,Yaomeng Xiao
Yantze River Express,http://www.yzr.com.cn, +86 216 175 7800,Board,President,Dong Dawei
Yaoko,http://www.yaoko-net.com, +81 492 467 000,Board,President,Sumito Kawano
Yapi Kredi Bank,http://www.yapikredi.com.tr, +90 212 339 7000,Board,CEO,Gokhan Erun
Yapi Kredi Bank Netherlands,http://www.yapikredi.nl, +31 204 624 444,Board,CEO,Pinar Salci
Yaoshibang,http://www.ysbang.cn, +86 400 922 2115,Board,CEO,Zhang Buzhen
Yapi Kredi Bank Azerbaijan,http://www.yapikredi.com.az, +994 124 977 795,Board,CEO,Cenk Yuksel
Yapı Kredi Invest,http://www.ykyatirim.com.tr, +90 212 319 8000,Board,General Manager,Yılmaz Arisoy
Yapı Kredi Faktoring,http://www.yapikredifaktoring.com.tr, +90 212 371 9999,Board,General Manager,Bozkurt Çöteli
Yapi Merkezi,http://yapimerkezi.com.tr/En/Main-Page, +90 216 321 9000,Board,Chairman,Basar Arioglu
Yapı Kredi Leasing,http://www.ykleasing.com.tr, +90 212 339 9000,Board,General Manager,Fatih Torun
Yapı Kredi Koray,http://www.yapikredikoray.com, +90 212 280 4979,Board,Chairman of the Board,Orhun Kartal
Yapily,http://www.yapily.com, +44 203 289 6393,Board,CEO,Stefano Vaccino
Yapiray,http://www.yapiray.com.tr, +90 216 521 3000,Board,CEO,Volkan Yilmaz
Yapstone,http://www.yapstone.com, +1 415 354 4977,Board,Chairman of the Board,Tom Villante
Yara,http://www.yara.com, +47 2415 7000,Board,CEO,Svein Tore Holsether
Yara France,http://www.yara.fr, +33 155 699 600,Board,President,Nicolas Broutin
Yara Iberia,http://www.yara.es, +34 914 263 500,Board,Managing Director,Elena Montero
Yardi Systems,http://www.yardi.com, +1 805 699 2040,Board,President,Anant Yardi
Yardzen,http://yardzen.com, +1 888 927 3936,Board,CEO,Allison Messner
Yara North America,http://www.yara.us, +1 813 222 5700,Board,President,Geraldo Filho
Yard House,http://yardhouse.com, +1 213 745 9273,Board,President,Michael Kneidinger
Yarra Trams,http://www.yarratrams.com.au, +61 396 193 200,Board,CEO,Carla Purcell
Yarra Capital Management,http://www.yarracm.com, +61 396 791 111,Board,Managing Director,Edward Eason
Yas Plaza Hotels,http://yasplazahotels.com, +971 2656 2000,N1,HR,M...
Yarra Valley Water,http://www.yvw.com.au, +61 398 721 699,Board,Managing Director,Pat McCafferty
Yasa,http://www.yasa.com, +44 186 595 2100,Board,CEO,Juergen Banken
Yasar,http://www.yasar.com.tr, +90 232 482 2200,Board,CEO & Director,Mehmet Aktas
Yash Birla Group,http://www.yashbirlagroup.com, +91 222 284 7835,Board,Chairman of the Board,Yash Birla
Yash Technologies,http://www.yash.com, +1 773 442 0125,Board,CEO,Manoj Baheti
Yashima Denki,http://www.yashimadenki.co.jp, +81 335 073 711,Board,Chairman & President,Akio Ohta
Yash Raj Films,http://www.yashrajfilms.com, +91 223 061 3500,Board,CEO,Akshaye Widhani
Yaskawa,http://www.yaskawa.co.jp, +81 936 458 801,Board,President & Director,Masahiro Ogawa
Yaskawa Europe,http://www.yaskawa.eu.com, +49 619 656 9300,Board,President & Chairman,Marcus Mead
Yasso,http://yasso.com, +1 617 845 5049,Board,CEO,Craig Shiesley
Yasref,http://www.yasref.com, +966 143 981 851,Board,CEO,Hesham Al-Adel
Yassir,http://yassir.com, +213 21 99 99 99,Board,CEO,El Mahdi Yettou
Yasuhara Chemical,http://www.yschem.co.jp, +81 847 453 530,Board,President,Teiji Yasuhara
Yasuda Logistics,http://www.yasuda-soko.co.jp, +81 334 527 311,Board,CEO,Nobuyuki Fujii
Yasunaga,http://www.fine-yasunaga.co.jp, +81 595 242 111,Board,CEO,Akitoshi Yasunaga
Yates Companies,http://www.wgyates.com, +1 205 380 8420,Board,CEO,William Gully Yates
Yatai Group,http://en.yatai.com, +86 431 8495 6688,Board,Chairman & President,Shanglong Song
Yatsen Holding,http://www.yatsenglobal.com, +86 216 039 8363,Board,CEO,Jinfeng Huang
Yattendon Group,http://www.yattendongroup.co.uk, +44 163 520 3929,Board,CEO,Edward Iliffe
Yatra.com,http://yatra.com, +91 124 304 0500,Board,CEO & Director,Dhruv Shringi
Yavor,http://www.yavorad.com, +359 5250 0317,Board,CEO,Miroslav Manolov
Yawal,http://yawal.com, +48 343 528 800,Board,CEO,Karolina Mzyk Callias
Yaylaköy Res Elektrik Üretim,http://www.yaylakoyres.com.tr, +90 232 463 9811,Board,Chairman of the Board,Huseyin Tuncay
Yazaki,http://www.yazaki-group.com, +81 559 653 782,Board,President & Director,Riku Yazaki
Yazaki Europe,http://www.yazaki-europe.com, +44 144 229 2400,Board,CEO,Hans Lemmens
Yduqs,http://www.yduqs.com.br, +55 213 311 9700,Board,CEO,Eduardo Menezes
Yazaki North America,http://www.yazaki-na.com, +1 734 983 1000,Board,CEO,Ryosuke Yazaki
Yeahka,http://www.yeahka.com, +86 755 2633 9288,Board,Chairman & CEO,Yingqi Liu
Ye Digital,http://www.ye-digital.com/en/, +81 936 226 111,Board,President,Yuji Tamai
Yeans Halle,http://www.yeanshalle.de, +49 703 141 0770,Board,Managing Director,Horst Muehlberger
Yealink,http://www.yealink.com, +86 592 570 2000,Board,General Manager,Liannchang Zhang
Yeah1 Group,http://yeah1group.com, +84 287 300 6071,Board,CEO,Dao Phuc Tri
Yeboyethu,http://www.yeboyethu.co.za/index.php, +27 11 581 7850,Board,Chairman of the Board,Zarina Bassa
Yell,http://business.yell.com, +44 800 777 445,Board,Co-CEO,Luke Taylor
Yello Mobile,http://yellomobile.com, +82 822 591 6565,Board,CEO,Sanghyuk Lee
Yellow Brick Road,http://www.ybr.com.au, +61 404 133 953,Board,Executive Chairman,Mark Bouris
Yellow Cake,http://www.yellowcakeplc.com, +44 153 488 5200,Board,CEO & Director,Andre Liebenberg
Yellow New Zealand,http://www.ypg.co.nz, +64 800 803 803,N2,AU & NZ Print Fulfilment & S...,R...
Yellow Inc,http://www.myyellow.com, +1 913 696 6100,Board,CEO,Darren Hawkins
Yellow Hat,http://www.yellowhat.jp, +81 356 951 600,Board,Chairman,Yasuo Horie
Yellow Pages Group (YPG),http://www.corporate.yp.ca, +1 514 934 2611,Board,CEO,David Eckert
Yellow.ai,http://www.yellow.ai, +1 984 576 3632,Board,CEO,Raghu Ravinutala
Yellowbrick Data,http://www.yellowbrick.com, +1 877 492 3282,Board,CEO,Neil Carson
Yelo Bank,http://www.yelo.az, +994 129 812 000,Board,CEO,Anar Hasanov
Yellowstone Landscape,http://www.yellowstonelandscape.com, +1 713 462 8552,Board,CEO,Harry Lamberton
Yelp,http://www.yelp.com, +1 415 908 3801,Board,CEO & Director,Jeremy Stoppelman
Yendo,http://www.yendo.com, +1 212 433 3626,Board,CEO,Jordan Miller
Yeo Hiap Seng Malaysia,http://yeos.com.my, +60 3 5522 8000,N1,Quality Assurance & Manufact...,M...
Yenigun Construction,http://www.yenigun.com.tr, +90 312 468 2868,Board,CEO,Fikret Yenigun
Yeo Hiap Seng,http://www.yeos.com.sg, +65 6752 2122,Board,CEO,Yuh Hwang Ong
Yes Securities,http://www.yesinvest.in, +91 227 112 3123,Board,Co-CEO,Anshul Arzare
Yes Bank,http://www.yesbank.in, +91 226 669 9000,Board,CEO,Prashant Kumar
Yescare,http://www.yescarecorp.com, +1 800 729 0069,Board,CEO,Jeffrey Sholey
Yesco Holdings,http://www.yescoholdings.com/en/main, +82 233 903 010,Board,CEO,Koo Bon-Hyuck
Yesco,http://www.yesco.com, +1 801 464 4600,Board,CEO,Ryan Young
Yesware,http://www.yesware.com, +1 855 937 9273,Board,CEO,Joel Stevenson
YesVideo,http://www.yesvideo.com, +1 866 493 738,Board,CEO,Lisa McCabe
Yeti,http://www.yeti.com, +1 512 394 9384,Board,CEO,Matt Reintjes
Yettel Hungary,http://www.yettel.hu, +36 202 000 000,Board,CEO,Igor Prerovsky
Yettel Serbia,http://www.yettel.rs/en, +7 495 937 9588,Board,CEO,Mike Michel
Yettel Bulgaria,http://www.yettel.bg, +359 898 400 726,Board,CEO,Jason King
Yext,http://www.yext.com, +1 212 243 3581,Board,Chairman & CEO,Michael Walrath
YFM Equity Partners,http://www.yfmep.com, +44 113 294 5000,Board,Chairman of the Board,David Hall
YG Entertainment,http://www.ygfamily.com, +82 231 421 104,Board,CEO & Director,Min Seok Yang
YGM Trading,http://www.ygmtrading.com, +852 2320 0251,Board,CEO,Sin Yam Fu
YH Global,http://www.yhglobal.com, +86 6295 1753,Board,Chairman of the Board,Zhang Quan
Ygrene,http://ygrene.com, +1 559 657 283,N1,COO,Supriya Sachar
Yichang SanXia Pharmaceutical,http://www.sanxiapharm.com, +86 717 627 1831,Board,CEO,Wayne Zheng
Yield10 Bioscience,http://www.yield10bio.com, +1 617 583 1700,Board,CEO & Director,Oliver Peoples
Yida China Holdings,http://www.yidachina.com.cn, +86 411 8454 7680,Board,CEO & Chairman,Xiuwen Jiang
Yidian Zixun,http://yidianzixun.com, +86 185 1111 0758,Board,CEO,Xuyang Ren
Yield Engineering Systems,http://www.yieldengineering.com, +1 925 373 8353,Board,Chairman & CEO,Ramakanth Alapati
Yieldify,http://www.yieldify.com, +44 208 123 9918,Board,President,Mike Ng
Yifan Pharmaceutical,http://en.yifanyy.com, +86 571 6375 9205,Board,CEO & Chairman,Xianfeng Cheng
Yieldmo,http://yieldmo.com, +1 646 845 0800,Board,CEO,Michael Yavonditte
Yifeng Pharmacy Chain,http://www.yfdyf.com, +86 731 8995 3979,Board,CEO & Chairman,Yi Gao
YieldStreet,http://www.yieldstreet.com, +1 617320‐8770,Board,CEO,Michael Weisz
Yiguo.com,http://www.yiguo.com, +86 215 219 3087,Board,CEO,Zhang Ye
Yihaodian,http://www.yhd.com, +86 928 926 5250,Board,Chairman,Yu Gang
Yildiz,http://www.yildizholding.com.tr/en, +90 216 524 2900,Board,CEO,Mehmet Tutuncu
Yijiupi.com,http://www.yijiupi.com, +86 400 019 9197,Board,CEO,Shi Tao
Yihua Lifestyle Technology,http://www.yihualife.com, +86 754 8510 0989,Board,General Manager,Shunwu Wan
Yindu Kitchen Equipment,http://www.yinduchina.com, +86 571 8626 5988,Board,General Manager,Wenwei Zhu
Yimidida,http://www.yimidida.com, +86 216 976 2311,Board,CEO,Yang Xingyun
Ying Li International Real Estate,http://www.yingligj.com, +65 6334 9052,Board,Acting CEO,Chao Ren
Yingli Solar,http://www.yinglisolar.com, +86 312 892 9800,Board,Chairman & CEO,Liansheng Miao
Yingkou Port Liability,http://www.ykplc.com, +86 417 626 8506,Board,General Manager,Yingfeng Cao
Yip's Chemical,http://www.yipschemical.com, +852 2675 2288,Board,CEO & Director,Kwan Ip
Yintai Gold,http://www.ytr000975.com, +86 108 517 1770,Board,General Manager,Xingong Ou
Yinson,http://www.yinson.com.my, +60 7355 2244,Board,CEO,Chern Yuan Lim
Yipin Shengxian,http://www.ypshengxian.com, +86 551 6266149,Board,CEO,Shizhong Yang
YipitData,http://www.yipitdata.com, +1 212 340 8060,Board,CEO & Co-Founder,Vinicius Vacanti
YipTV,http://www.yiptv.com, +1 201 421 6127,Board,Director,Judith Aidoo
Yiren Digital,http://ir.yirendai.com, +86 105 236 2498,Board,Chairman & CEO,Ning Tang
Yixia,http://yixia.com, +86 106 482 8268,Board,CEO,Han Kun
Yitu Technology,http://www.yitutech.com, +86 216 151 7311,Board,CEO,Long Zhu
YIT,http://www.yitgroup.com, +358 2043 3111,Board,CEO,Heikki Vuorenmaa
YKK Corporation,http://www.ykk.com, +81 338 642 000,Board,President,Hiroaki Otani
YKK AP America,http://www.ykkap.com, +1 678 838 6000,Board,President,Oliver Stepe
YKK Machinery and Engineering Group,http://www.ykk.com/english/corporate/group/index.html, +81 765 548 365,Board,Managing Director,Fumio Ikeda
YKK Fastening Products Group,http://www.ykkfastening.com, +81 338 642 000,Board,General Manager,Koichi Matsushima
YL Ventures,http://www.ylventures.com, +1 415 692 1000,Board,Managing Partner,Yoav Leitersdorf
Yle,http://www.yle.fi, +358 914 801,Board,CEO,Merja Ylä-Anttila
Yo! Sushi,http://www.yosushi.com, +44 207 841 0700,Board,CEO,Richard Hodgson
Ymatou.com,http://www.ymatou.com, +86 215 697 3033,Board,CEO,Zeng Bibo
Ynsect,http://www.ynsect.com, +33 160 878 957,Board,CEO,Shankar Krishnamoorthy
Ymagis,http://www.ymagis.com, +33 175 448 888,Board,CEO & Chairman,Jean Mizrahi
Yoco,http://www.yoco.com/za/, +27 875 509 626,Board,CEO,Katlego Maphai
YOC Group,http://www.yoc.com, +49 307 261 620,Board,CEO,Dirk Kraus
Yodo1,http://www.yodo1.com, +86 105 112 0050,Board,Co-CEO,Henry Fong
Yodogawa Steel Works,http://yodoko.co.jp, +81 662 451 111,Board,President,Satoshi Nitta
Yodel,http://www.yodel.co.uk, +44 844 453 7443,Board,CEO,Mike Hancox
Yogiyo - RGP Korea,http://www.yogiyo.co.kr, +82 234 473 612,Board,CEO,Jewon Na
Yoh,http://www.yoh.com, +1 215 656 2650,Board,President,Emmett McGrath
Yokogawa Bridge,http://www.yokogawa-bridge.co.jp, +81 474 356 229,Board,President,Kazuhiko Takata
YogaWorks,http://yogaworks.com, +1 310 664 6470,Board,CEO,Logan Mulvey
Yogurtland,http://www.yogurt-land.com, +1 949 265 8000,Board,CEO,Phillip Chang
Yokohama Reito,http://www.yokorei.co.jp, +81 452 100 011,Board,President,Hiroyuki Matsubara
Yokogawa Electric,http://www.yokogawa.co.jp, +81 422 525 555,Board,CEO & Director,Hitoshi Nara
Yokohama Rubber,http://www.yrc.co.jp, +81 463 359 501,Board,President & Chairman,Masataka Yamaishi
Yokohama Off-Highway Tires,http://yokohama-oht.com, +972 4624 0520,Board,CEO,Nitin Mantri
Yokogawa Germany,http://www.yokogawa.com/de/, +49 210 249 830,Board,Managing Director,Andreas Helget
Yokohama TWS,http://yokohama-tws.com, +39 774 3841,Board,CEO (-> Dec 31 2024),Paolo Pompei
Yokowo,http://www.yokowo.co.jp, +81 339 163 111,Board,President,Takayuki Tokuma
Yoma Bank,http://www.yomabank.com, +95 137 0010,Board,CEO,U Ba Maung Sein
Yola,http://www.yola.com, +1 415 227 0250,Board,CEO,Brent Viljoen
Yokoy,http://www.yokoy.ai, +41 435 081 577,Board,CEO,Philippe Sahli
Yoma Strategic Holdings,http://www.yomastrategic.com, +65 6223 2262,Board,Chairman & CEO,Melvyn Pun
Yomeishu Seizo,http://www.yomeishu.co.jp, +81 334 628 111,Board,President,Taro Shiozawa
Yomiko Advertising,http://www.yomiko.co.jp/en, +81 335 898 111,Board,CEO,Hideyuki Kikuchi
Yomiuri Shimbun Group,http://www.yomiuri.co.jp, +81 332 421 111,Board,Editor-in-Chief,Tsuneo Watanabe
Yomiuri Land,http://yomiuriland.com, +81 120 782 031,Board,President & CEO,Takeshi Mizoguchi
Yondenko,http://www.yondenko.co.jp, +81 878 361 111,Board,President,Yukio Sekiya
Yondoshi Holdings,http://www.yondoshi.co.jp, +81 357 193 429,Board,President,Hidetoshi Masuda
Yonder,http://www.yondercard.com, +44 795 639 5181,Board,CEO,Tim Chong
Yondr Group,http://www.yondrgroup.com, +353 89 210 3639,Board,CEO,Paul Cossell
Yonekyu Corporation,http://www.yonekyu.co.jp, +81 559 225 321,Board,CEO,Shinji Horiuchi
Yongjin Technology,http://www.yjgf.com, +86 215 508 8305,Board,Chairman & General Manager,Chenjie Yu
Yonex,http://yonex.co.jp, +81 338 361 221,Board,President & CEO,Alyssa Yoneyama
Yongmao Holding,http://yongmaoholdings.com, +65 6636 3456,Board,CEO,Ruo Nan Tian
Yonghui Superstores,http://www.yonghui.cn, +86 591 8376 2200,Board,CEO & Director,Songfeng Li
Yongan Futures,http://www.yafco.com, +86 400 700 7878,Board,President,Huang Zhiming
Yongnam Holdings,http://www.yongnam.com.sg, +65 6758 1511,Board,CEO,Soon Yong Seow
Yongxing Materials,http://yongxingbxg.com, +86 572 2768605,Board,General Manager & Chairman,Xingjiang Gao
Yonyou Network Technology,http://www.yonyou.com, +86 400 660 0588,Board,President & Director,Qiangbing Chen
Yoobic,http://yoobic.com, +44 203 621 5233,Board,CEO,Fabrice Haiat
YooMoney,http://yoomoney.ru, +7 495 974 3586,Board,CEO,Ivan Glazachev
Yoplait,http://www.yoplait.fr, +33 170 194 200,Board,General Manager,Yves Legros
Yoox Net-a-Porter Group,http://www.ynap.com, +39 516 184 211,Board,Interim CEO,Alison Loehnis
York International Agency,http://www.yorkintl.com, +1 914 376 2200,Board,Chairman & CEO,Robert Kestenbaum
Yorbeau Resources,http://www.yorbeauresources.com, +1 514 384 2202,Board,CEO,Terry Kocisko
York City FC,http://yorkcityfootballclub.co.uk, +44 190 462 4447,Board,CEO,Alastair Smith
York Revolution,http://yorkrevolution.com, +1 717 801 4487,Board,President,Eric Menzer
York Telecom,http://www.yorktel.com, +1 732 413 6000,Board,CEO,Ron Gaboury
York Timber,http://www.york.co.za, +27 137 649 200,Board,CEO,Gerald Stoltz
York Water,http://www.yorkwater.com, +1 717 845 3601,Board,CEO,JT Hand
Yorkshire Building Society,http://www.ybs.co.uk, +44 148 171 0150,Board,CEO,Susan Allen
Yoshinoya Holdings,http://www.yoshinoya-holdings.com, +81 356 518 800,Board,CEO,Jon Gilliam
