name,url,number,category,position,person_name
24 Hour Fitness,http://www.24hourfitness.com, +1 925 244 9855,Board,CEO,Karl Sanft
24/7 Software,http://www.247software.com, +1 888 994 5442,Board,CEO,Gerald Hwasta
23andMe,http://www.23andme.com, +1 650 938 6300,Board,CEO & Director,Anne Wojcicki
24Hr HomeCare,http://www.24hrcares.com, +1 800 522 1516,Board,CEO,David Allerby
24i Media,http://www.24i.com, +31 208 202 025,Board,CEO,Sebastian Braun
2bPrecise,http://2bprecisehealth.com, +1 412 802 2211,Board,CEO,Assaf Halevy
2929 Entertainment,http://www.2929entertainment.com, +1 214 871 7295,Board,CEO,Todd Wagner
24SevenOffice,http://www.24sevenoffice.com, +47 2154 8100,Board,CEO,Eirik Stranden
29Metals,http://29metals.com, +61 370 375 300,Board,CEO,James Palmer
2CRSi,http://2crsi.com, +33 368 411 060,Board,Chairman & CEO,Alain Wilmouth
2G,http://www.2-g.com, +49 2568 9347 2,Board,CEO,Christian Grotholt
2cureX,http://www.2curex.com, +45 2211 5399,Board,CEO & Vice Chairman,Ole Thastrup
2e Systems,http://www.2e-systems.com, +49 6196 95058-,Board,CEO & CTO,Phil Douglas
2H Offshore,http://www.2hoffshore.com, +44 148 377 4900,Board,Managing Director,Yann Helle
2GO Group,http://2go.com.ph, +63 2527 4605,Board,CEO & Chairman,Frederic DyBuncio
2N Telecom,http://www.2n.cz, +420 261 301 111,Board,CEO,Michal Kratochvíl
2Seventy Bio,http://www.2seventybio.com, +1 339 499 9300,Board,CEO & Director,William Baird
2X,http://2x.marketing, +1 610 597 7733,Board,CEO,Domenic Colasante
3 Danmark,http://www.3.dk, +45 3333 0135,Board,CEO,Morten Christiansen
2U,http://www.2u.com, +1 301 892 4350,Board,CEO & Director,Paul Lalljie
305 Worldwide,http://www.305worldwide.com, +1 833 976 2173,Board,Creative,Roberto Alcazar
3 Suisses - France,http://www.3suisses.fr, +33 320 203 030,Board,Co-CEO,Karine Schrenzel
3 Step IT,http://www.3stepit.com, +358 105 253 200,Board,CEO,Jakob Lagander
3 Peak Incorporated,http://www.3peakic.com.cn/En, +86 215 109 0810,Board,Chairman & CEO,Zhixu Zhou
3 Screen Solutions,http://3ss.tv, +49 711 219 5080,Board,Co-Managing Director,Kai-Christian Borchers
33Across,http://33across.com, +1 646 606 2174,Board,CEO,Eric Wheeler
360 Live Media,http://360livemedia.com, +1 202 660 1600,Board,President,Jack MacLeod
360 Capital Partners,http://360cap.vc, +33 171 182 912,Board,Managing Partner,Fausto Boni
360 DigiTech,http://www.360jinrong.net, +86 105 900 1548,Board,CEO & Director,Haisheng Wu
360 ONE,http://www.360.one, +91 223 958 5600,Board,CEO,Karan Bhagat
360 ONE Wealth,http://www.360.one/wealth-management/, +91 224 876 5858,Board,Joint CEO,Yatin Shah
360 ONE Asset,http://www.360.one/asset-management/, +91 223958 5600,Board,CEO,Raghav Iyengar
360Biolabs,http://www.360biolabs.com, +61 392 822 184,Board,President,Alistair Draffan
360Learning,http://360learning.com, +33 180 491 294,Board,CEO,Nicolas Hernandez
360insights,http://360insights.com, +1 866 684 2308,Board,CEO,Jason Atkins
360T,http://www.360t.com, +49 699 002 890,Board,CEO,Carlo Koelzer
361 Degrees International,http://ir.361sport.com, +86 592 297 7609,Board,Chairman of the Board,Huihuang Ding
365 Data Centers,http://www.365datacenters.com, +1 415 901 5700,Board,CEO,Bob DeSantis
36Kr Holdings,http://36kr.com, +86 105 825 4188,Board,CEO & Co-Chairman,Dagang Feng
365squared,http://www.365squared.com, +356 2166 0354,Board,CEO,Tonio Ellul
374Water,http://374water.com, +1 919 888 8194,Board,CEO,Chris Gannon
3D Cloud,http://www.marxentlabs.com, +1 727 851 9522,Board,CEO,Beck Besecker
3A Composites,http://3acomposites.com, +41 417 577 000,Board,Director,Joachim Werner
3A Composites Core Materials,http://www.3accorematerials.com, +41 417 577 000,Board,CEO,Eric Gauthier
3D Energi,http://3denergi.com.au, +61 396 509 866,Board,Chairman of the Board,Noel Newell
3D Medicines,http://www.3dmedcare.com, +86 213 469 6522,Board,CEO,John Gong
3D MicroPrint,http://3d-micromac.com, +49 371 400 43,Board,CEO,Uwe Wagner
3D-Gold,http://www.3d-gold.com, +852 3926 3600,Board,Chairman of the Board,Ying Ho Wong
3D-P,http://3d-p.com, +1 403 203 3018,Board,General Manager,Walter Chang
3D Systems,http://www.3dsystems.com, +1 803 326 3900,Board,CEO,Jeffrey Graves
3E,http://www.3e.eu, +32 2 217 58 68,Board,CEO,Geert Palmers
3Degrees,http://www.3degreesinc.com, +1 415 265 6776,Board,CEO,Steve McDougal
3F,http://www.groupe3f.fr, +33 140 771 515,Board,President,Fabrice Le Saché
3GTMS,http://www.3gtms.com, +1 203 567 4610,Board,CEO,Paul Brady
3G Capital,http://www.3g-capital.com, +55 213 515 6227,Board,Managing Partner,Alexandre Behring
3i Group,http://www.3i.com, +44 207 975 3131,Board,CEO & Director,Simon Borrows
3i France,http://www.3i.com/france/, +33 173 151 100,Board,Managing Director,Remi Carnimolla
3i Benelux,http://www.3i.com/about-us/our-offices/europe, +31 203 057 444,Board,Managing Director,Pieter de Jong
3i Infrastructure,http://www.3i-infrastructure.com, +44 153 484 7410,Board,Chairman of the Board,Richard Laing
3i Infotech,http://www.3i-infotech.com, +91 226 792 8000,Board,CEO,Raj Ahuja
3M Australia & New Zealand,http://www.3m.com.au/3M/en_AU/company-au/about-3m/, +61 136 136,Board,Managing Director & Legal,Eleni Sideridis
3M Argentina,http://www.3m.com.ar, +54 348 465 9400,Board,Managing Director,Daniel Gonorazky
3M,http://www.3M.com, +1 651 733 1110,Board,CEO & Director,William Brown
3M Belgium,http://solutions.3mbelgique.be/wps/portal/3M/fr_BE/EU2/Country/, +32 2722 4500,Board,Managing Director,Joerg Karthaus
3M Brazil,http://www.3m.com.br/3M/pt_BR/3m-do-brasil/, +55 800 013 2333,Board,Managing Director,Paula Andrea Berti
3M Chile,http://3mchile.cl/3M/es_CL/inicio/, +56 224 103 000,Board,Managing Director,Ximena Auil
3M Canada,http://3mcanada.ca/3M/en_CA/company-ca/, +1 888 364 3577,Board,President,Penny Wise
3M China,http://www.3m.com.cn, +86 216 275 3535,N1,Business,E...
3M Czech,http://3mcesko.cz/3M/cs_CZ/company-ctl/, +420 541 229 071,Board,Managing Director,Radoslaw Kaskiewicz
3M Colombia,http://www.3m.com.co, +57 1416 1666,N1,Personal Auto,N...
3M Egypt,http://www.3megypt.com.eg, +20 225 259 007,Board,Managing Director,Ibrahim Tawfik
3M France,http://3M.fr, +33 130 316 161,Board,Managing Director,Alain Simonnet
3M Gulf,http://solutions.3mae.ae/wps/portal/3M/en_AE/EU2/Country/, +971 4367 0777,N1,Safety & Industrial,J...
3M Germany,http://www.3mdeutschland.de, +49 213 1140,Board,CEO,Christiane Grün
3M EMEA,http://www.3m.co.uk/3M/en_GB/company-uk/, +44 870 536 0036,N1,Automotive Sales,S...
3M Iberia,http://www.productos3m.es, +34 913 216 000,Board,Managing Director,Roberto Anta
3M Hungary,http://3mmagyarorszag.hu/3M/hu_HU/company-ctl/, +36 1270 7777,N1,Learning & Dev,Z...
3M India,http://www.3mindia.in, +91 802 223 1414,Board,Managing Director,Ramesh Ramadurai
3M Israel,http://www.3misrael.co.il, +972 9961 5000,Board,Managing Director,Nir Leshem
3M Indonesia,http://3m.co.id/3M/en_ID/company-id/, +62 212 997 4000,Board,President,Sigit Priowaskito
3M Japan,http://www.3mcompany.jp/3M/ja_JP/company-jp, +81 364 093 800,Board,CEO,Makoto Ito
3M Pakistan,http://3m.com.pk/3M/en_PK/company-mea/, +92 111 225 536,N1,HR,M...
3M Mexico,http://www.solutions.3m.com.mx, +52 700 400,Board,President & Managing Director,Fernanda Guarro
3M Nordic,http://www.3m.no, +47 6384,N1,Business,M...
3M Panama,http://www.3m.com.pa, +507 302 8100 0180,Board,Managing Director,Enrique Aguirre
3M Philippines,http://3mphilippines.com.ph/3M/en_PH/company-ph/, +63 2588 9100,Board,President,Bettina Luz
3M Poland,http://solutions.3mpoland.pl/wps/portal/3M/pl_PL/EU2/Country/, +48 227 396 000,N1,HR,P...
3M Saudi Arabia,http://3m.com.sa/3M/en_SA/company-mea/, +966 114 650 052,Board,Managing Director,Imad Abu Sbeitan
3M Romania,http://3m.com.ro/3M/ro_RO/compania-3m-ro/, +40 212 028 000,N1,Inside Sales,C...
3M Russia,http://www.3mrussia.ru, +7 495 784 7474,Board,Managing Director,Mats Friberg
3M Venezuela,http://www.3m.com.ve/3M/es_VE/inicio/, +58 212 957 8111,Board,Managing Director,Saomara Larreal
3M South Africa,http://www.3m.co.za, +27 118 062 000,Board,Managing Director,Naresh Sanjith
3M Thailand,http://www.3m.co.th, +66 2260 8577,N1,Automotive,A...
3M Vietnam,http://3m.com.vn/3M/vi_VN/company-vn/, +84 854 160 429,Board,Managing Director,Sungjong Yoon
3M UK,http://www.3m.co.uk, +44 870 536 0036,Board,General Manager,Jason Eaton
3Pillar Global,http://www.3pillarglobal.com, +1 703 259 8900,Board,CEO,Michael Detwiler
3SBio,http://www.3sbio.com, +86 242 581 1820,Board,CEO & Chairman,Jing Lou
3Shape APAC,http://careers.3shape.com/people/370241-vickie-wang, +86 213 102 6500,N1,South Korea,J...
3R Petroleum,http://3rpetroleum.com.br, +55 212 145 5555,Board,CEO,Matheus Dias
3Shape,http://www.3shape.com, +45 7027 2620,Board,CEO,Jakob Just-Bomholt
3xLogix,http://3xlogic.com, +1 303 430 1969,N1,Product Management,M...
3T Biosciences,http://www.3tbiosciences.com, +1 415 985 7311,Board,CEO & President,Stefan Scherer
3U,http://www.3u.net, +49 6421 9990,Board,CEO,Christoph Hellrung
40 North,http://www.standardindustries.com/our-businesses/related-investment-businesses/40-north, +1 212 821 1600,Board,Co-CEO,David Millstone
3Shape Europe,http://www.3shape.com/en/contact-us, +33 1866544 00,Board,Managing Director,Andreas Kjølbye
407 ETR,http://www.407etr.com, +1 905 265 4070,Board,CEO,Javier Tamargo
4129Grey,http://grey.com/turkey, +90 530 827 0448,Board,CEO,Alemsah Ozturk
40Seas,http://www.40seas.com, +972 4865 2000,Board,CEO,Eyal Moldovan
42 West,http://www.42west.net, +1 212 277 7555,Board,CEO,Amanda Lundberg
42 North Private Bank,http://www.42northprivate.com, +1 401 248 7320,N1,CFO,Timothy Buckley
42dot,http://42dot.ai, +82 2573 0420,Board,CEO,Chang-Hyeon Song
4am Saatchi & Saatchi,http://www.4amsaatchi.com, +502 2429 1111,Board,CEO,Guillermo Martínez
48forty Solutions,http://www.48forty.com, +1 877 779 8577,Board,CEO,Mike Hachtman
451 Research,http://www.451research.com, +1 212 505 3030,Board,CEO,Martin McCarthy
4AM Worldwide,http://4amworldwide.com, +91 976 976 9261,Board,CEO,Sunil Rao
4C Health Solutions,http://www.healthcarepays.com, +1 804 601 2628,Board,CEO,Ron Templeton
4D Molecular Therapeutics,http://www.4dmoleculartherapeutics.com, +1 510 5052680,Board,CEO & Director,David Kirn
4C Medical Technologies,http://www.4cmed.com, +1 612 968 5236,Board,CEO & Director,Saravana Kumar
4finance,http://www.4finance.com, +371 6605 5099,Board,CEO,Kieran Donnelly
4DMedical,http://www.4dmedical.com, +61 395 455 940,Board,CEO & CTO,Andreas Fouras
4flow,http://www.4flow.com, +49 3039 7400,Board,CEO,Kai Althoff
4G Clinical,http://www.4gclinical.com, +1 503 970 5931,Board,CEO,David Kelleher
4Front Solutions,http://4frontsolutions.com, +1 814 464 2000,Board,President,Rick Ward
4Global,http://4global.com, +44 8123 4693,Board,CEO,Eloy Mazon
4Front Ventures,http://4frontventures.com, +1 312 593 3311,Board,CEO,Andrew Thut
4imprint Group,http://www.4imprint.com, +44 207 299 7201,Board,CEO,Kevin Lyons-Tarr
4iG Nyrt,http://www.4ig.hu, +36 1371 2910,Board,CEO,Péter Fekete
4paradigm,http://www.4paradigm.com, +86 108 278 0800,Board,CEO,Dai Wenyuan
4Life Research,http://www.4life.com, +1 801 256 3102,Board,CEO,Danny Lee
4M Building Solutions,http://www.4-m.com, +1 314 535 2100,Board,CEO & Chairman,Tim Murch
4SC,http://www.4sc.de, +49 897 007 630,Board,CEO,Jason Loveridge
4R Systems,http://www.4rsystems.com, +1 610 644 1234,Board,CEO,Mark Garland
4Sight,http://www.4sightholdings.com, +230 454 7367,Board,CEO,Tertius Zitzke
4Point,http://www.4point.com, +1 866 485 2999,Board,Chairman of the Board,Barrie Ellis
4Wall,http://www.4wall.com, +1 702 263 3858,Board,CEO,Wes Bailey
500.com,http://www.500.com, +86 105 900 1548,Board,CEO,Xianfeng Yang
51 Minds,http://www.51minds.com, +1 818 643 8200,Board,President,Christian Sarabia
50 South Capital Advisors,http://www.50southcapital.com, +1 312 444 2388,Board,Managing Director,Robert Morgan
50Hertz Transmission,http://www.50hertz.com, +49 305 1500,Board,CEO,Stefan Kapferer
5.11 Tactical,http://www.511tactical.com, +1 209 527 4511,Board,Executive Chairman,Francisco Morales
595° Advanced Lightweight Solutions,http://fiveninefive.com, +49 9119 6620,Board,Co-Managing Director,Michael Eidecker
51Job,http://www.51job.com, +86 216 160 1888,Board,CEO,Rick Yan
58.com,http://www.58.com, +86 105 139 5858,Board,Chairman & CEO,Jinbo Yao
58 Daojia,http://www.daojia.com, +86 731 8387 3580,Board,CEO,Xiaohua Chen
56PingTai,http://56pingtai.net, +86 216 025 5635,Board,Chairman & CEO,Shuibo Xu
5E Advanced Materials,http://www.5eadvancedmaterials.com, +1 346 439 9656,Board,CEO,Paul Weibel
5G Networks,http://5gnetworks.au, +61 396 161 300,Board,Chairman of the Board,Natalie Mactier
5AM Solutions,http://www.5amsolutions.com, +1 866 526 6042,Board,President & COO,Shilpa Gorfine
5AM Ventures,http://5amventures.com, +1 415 993 8570,Board,Co-Managing Partner,Andrew Schwab
5ire,http://5ire.org, +44 860 974 0572,Board,CEO,Pratik Gauri
5paisa,http://www.5paisa.com, +91 897 668 9766,Board,CEO,Narayan Gangadhar
5N Plus,http://www.5nplus.com, +1 514 856 0644,Board,CEO & Director,Gervais Jacques
5W,http://www.5wpr.com, +1 212 999 5585,Board,CEO,Michael O'Brien
5Star Life Insurance,http://5starlifeinsurance.com, +1 866 863 9753,Board,Chairman & President,Larry Spencer
600 Group,http://www.600group.com, +44 192 441 5000,Board,Chairman of the Board,Paul Dupee
605,http://www.605.tv, +1 646 863 8570,Board,President,Tom Keaveney
63 moons,http://www.63moons.com, +91 226 686 1010,Board,CEO,Soundaram Rajendran
64x Bio,http://www.64xbio.com, +1 415 519 4017,Board,CEO,Alexis Rovner
66degrees,http://66degrees.com, +1 312 380 6838,Board,CEO,Ben Kessler
6Connex,http://www.6connex.com, +1 800 395 4702,Board,CEO,Ruben Castano
6K,http://www.6kinc.com, +1 978 258 1645,Board,CEO & Chairman,Aaron Bent
6sense,http://www.6sense.com, +1 415 212 9225,Board,CEO,Jason Zintak
7-Eleven,http://www.7-eleven.com, +1 972 828 7011,Board,CEO,Joseph DePinto
7-Eleven Australia,http://www.7eleven.com.au, +61 395 410 711,Board,CEO,Fiona Hayes
6Wind,http://www.6wind.com, +33 139 309 210,Board,CEO,Julien Dahan
7-Eleven International,http://www.7-11int.com, +1 800 255 0711,Board,Co-CEO,Shinji Abe
7-Eleven Denmark,http://www.7-eleven.dk, +45 3947 8484,Board,Managing Director,Jesper Ostergaard
7-Eleven Japan,http://www.sej.co.jp, +81 362 383 711,Board,President,Fumihiko Nagamatsu
7-Eleven Malaysia,http://www.7eleven.com.my, +60 321 421 136,Board,Co-CEO,U-Ming Tan
717 Parking Services,http://www.717parking.com, +1 813 228 7722,Board,CEO,Jason Accardi
72andSunny Amsterdam,http://www.72andsunny.com/contact/amsterdam, +31 202 182 400,Board,President,Simon Usifo
72andSunny Los Angeles,http://www.72andsunny.com/contact/los-angeles, +1 310 215 9009,Board,CEO,Evin Shutt
72andSunny New York City,http://www.72andsunny.com/people/new-york-city, +1 212 993 1300,N1,Production,J...
72andSunny,http://www.72andsunny.com, +1 310 215 9009,Board,CEO,Evin Shutt
72andSunny ANZ,http://www.72andsunny.com/anz, +61 290 020 250,Board,CEO,Ross Berthinussen
7Days,http://www.7days-group.com, +49 695 000 4222,Board,CEO,Thomas Kirschner
76 Forward,http://76forward.com, +1 202 618 3142,Board,CEO,Jennifer Maher
7digital Group,http://www.7digital.com, +44 207 099 7777,Board,CEO,Paul Langworthy
7bulls.com,http://www.7bulls.com, +48 225 831 060,Board,Deputy CEO,Konrad Wawruch
77 Bank,http://www.77bank.co.jp, +81 222 671 111,Board,President,Hidefumi Kobayashi
7shifts,http://www.7shifts.com, +1 888 979 5877,Board,CEO,Jordan Boesch
7signal,http://www.7signal.com, +1 855 763 9526,Board,CEO,Sebastian Shahvandi
7wire Ventures,http://7wireventures.com, +1 312 357 5450,Board,Co-Managing Partner,Glen Tullman
7Summits,http://www.ibm.com/consulting/7summits, +1 414 375 9501,N1,Customer,R...
7thOnline,http://www.7thonline.com, +1 800 775 7571,Board,CEO,Max Ma
858 Therapeutics,http://www.8five8tx.com, +1 858 987 8380,Board,CEO,Jeffrey Stafford
84.51˚,http://www.8451.com, +1 513 632 1020,Board,President,Milen Mahadevan
83North,http://83north.com, +44 972 9958 0007,Board,General Partner,Gil Goren
84 Lumber,http://www.84lumber.com, +1 724 222 8600,Board,CEO,Maggie Hardy Magerko
80 Acres Farms,http://www.80acresfarms.com, +1 513 910 9089,Board,CEO,Mike Zelkind
908 Devices,http://www.908devices.com, +1 978 909 9004,Board,CEO & Director,Kevin Knopp
8990 Holdings,http://www.8990holdings.com, +63 2533 3915,Board,CEO,Anthony Sotto
8x8,http://www.8x8.com, +1 408 727 1885,Board,CEO & Director,Samuel Wilson
8fig,http://www.8fig.co, +1 737 973 3744,Board,CEO,Yaron Shapira
89bio,http://www.89bio.com, +1 415 500 4614,Board,CEO & Director,Rohan Palekar
98point6,http://www.98point6.com, +1 866 657 7991,Board,CEO,Jay Burrell
99 Ranch Market,http://www.99ranch.com, +1 718 568 8899,Board,CEO,Alice Chen
99,http://99app.com, +55 114 003 9910,N1,Customer Experience,M...
99 Cents Only Stores,http://www.99only.com, +1 323 980 8145,Board,Interim CEO,Michael Simoncic
99designs,http://99designs.com, +1 800 513 1678,Board,CEO,Patrick Llewellyn
99minutos,http://99minutos.com, +52 55 63631559,Board,CEO,Alexis Patjane
9Rooftops,http://9rooftops.com, +1 412 562 2000,Board,CEO,Kevin Meany
9Lenses,http://www.9lenses.com, +1 855 953 6735,Board,CEO,Tom Hessen
9F Group,http://www.9fgroup.com, +86 400 810 8818,Board,CEO & Risk,Lei Liu
