name,url,number,category,position,person_name
J. Rettenmaier & Söhne,http://www.jrs.de, +49 7967 1520,Board,CEO,Otto Rettenmaier
J. Safra Sarasin Germany,http://www.jsafrasarasin.de, +49 69 714 497 ,N1,Managing Director,M...
J. Safra Sarasin Asia,http://www.jsafrasarasin.com/internet/com/com_index/com_locations/com_asia/com_country_singapore.htm, +65 6536 6848,Board,CEO,Andy Chai
J. Murphy & Sons Limited,http://www.murphygroup.com, +44 20 7267 436,Board,CEO,John Murphy
J.C. Flowers & Co,http://www.jcfco.com, +1 212 404 6800,Board,CEO,Christopher Flowers
J.D. Irving,http://www.jdirving.com, +1 506 632 7777,Board,Co-CEO,Jim Irving
J.B. Poindexter,http://www.jbpoindexter.com, +1 713 655 9800,Board,CEO & Chairman,John Poindexter
J.Crew,http://www.jcrew.com, +1 212 209 2500,Board,CEO,Libby Wadle
J.D. Power and Associates,http://jdpower.com, +1 805 418 8000,Board,CEO,Dave Habiger
J.Front Retailing,http://www.j-front-retailing.com, +81 368 950 178,Board,President,Keiichi Ono
J.F. Ahern,http://www.jfahern.com, +1 920 921 9020,Board,Chairman & CEO,Tripp Ahern
J.H. Tönnjes,http://www.toenjes-holding-ag.de, +49 4221 7950,Board,CEO,Gerd Kämena
J.F. Lehman,http://jflpartners.com, +1 212 634 0100,Board,Chairman of the Board,John Lehman
J.G. Wentworth,http://jgwentworth.com, +1 703 643 1002,Board,CEO,Randi Sellari
J.M. Smucker,http://www.smuckers.com, +1 330 682 3000,Board,Chairman & CEO,Mark Smucker
J.M. Smucker Canada,http://www.smuckers.ca/en/About-Smuckers, +1 905 940 9600,N1,Sales,L...
J.L. Richards,http://www.jlrichards.ca, +1 613 728 3571,Board,CEO,Saverio Parrotta
J.S. Held,http://www.jsheld.com, +1 516 621 2900,Board,CEO,Jonathon Held
J.W. Ostendorf,http://www.jwo.com, +49 2541 7440,Board,CEO,Jan Ostendorf
Jäckering,http://jaeckering.de, +49 2381 4220,Board,CEO,Julia Laudenbach
Jüngerhans,http://www.juengerhans.de, +49 593 272 500,Board,CEO,Stefan Jüngerhans
Jüsto,http://justo.mx, +52 553 418 9427,Board,CEO,Ricardo Weder
J2 Subsea,http://j2subsea.com, +44 1224 248090,Board,Managing Director,Graham Milne
JA Mitsui Leasing,http://www.jamitsuilease.co.jp, +81 367 753 000,Board,CEO,Keito Shimbu
JA Resorts & Hotels,http://www.jaresortshotels.com, +971 4814 5500,N1,CFO & Sales,Alaister Murray
Jabal Omar Development,http://www.jabalomar.com.sa, +966 125 478 888,Board,CEO,Khalid Al Amoudi
JA Solar Technology,http://www.jasolar.com, +86 21 6095 585,Board,Chairman & Managing Director,Baofang Jin
Jab Anstoetz Group,http://www.jab.de, +49 5212 0930,Board,President,Chris-Jacob Schminnes
JAB Holding,http://www.jabholco.com, +31 235 626 520,Board,CEO & Vice Chairman,Joachim Creus
Jabil Energy Industrial & Building,http://www.jabil.com/jabil-one/industries/energy-industrial-building.html, +1 727 577 9749,Board,Managing Director,John Nichols
Jabil Healthcare,http://www.jabil.com/industries/healthcare.html, +1 978 365 9721,Board,CEO,Steve Borges
JAC Recruitment,http://jac-recruitment.jp, +81 352 596 924,Board,CEO & Chairman,Hiromi Tazaki
Jacadi,http://www.jacadi.fr, +33 969 362 320,Board,CEO,Cedric Dardenne
Jabil,http://www.jabil.com, +1 727 577 9749,Board,CEO & Director,Michael Dastoor
Jack Cooper,http://www.jackcooper.com, +1 816 983 4000,Board,CEO,Michael Riggs
Jaccs,http://www.jaccs.co.jp, +81 354 481 311,Board,Chairman & CEO,Toru Yamazaki
Jack in the Box,http://www.jackinthebox.com, +1 858 571 2121,Board,CEO,Darin Harris
Jack Entertainment,http://jackentertainment.com, +1 313 309 5225,Board,CEO,Mark Dunkeson
Jack Henry & Associates,http://www.jackhenry.com, +1 417 235 6652,Board,Chairman of the Board,David Foss
Jack Morton,http://www.jackmorton.com, +1 617 585 7000,Board,Co-President,Craig Millon
Jack Morton Asia,http://www.jackmorton.com/regions/asia-pacific/, +65 6499 8809,Board,President,Mike Kunheim
Jack Morton Dusseldorf,http://www.jackmorton.com/offices/dusseldorf, +49 211 4955 4504,Board,Managing Director,Jens Mayer
Jack Link's,http://www.jacklinks.com/contact-us, +1 715 4666608,Board,CEO,Troy Link
Jack Morton Americas,http://jackmorton.com/regions/americas/, +1 617 585 7000,Board,Managing Director,Matt Pensinger
Jack Morton London,http://www.jackmorton.com/offices/london, +44 208 735 2000,Board,President,Mike Kunheim
Jack Morton MENA,http://www.jackmorton.com/offices/dubai/, +971 4559 1500,Board,Managing Director,Rebecca Amey
Jack Morton New York,http://www.jackmorton.com/offices/new-york, +1 212 401 7000,Board,Managing Director,Jim Cavanaugh
Jack Wolfskin,http://www.jack-wolfskin.com, +49 6126 9540,N1,CFO,André Grube
Jack Nathan Health,http://www.jacknathanhealth.com, +1 416 637 2240,Board,CEO & Medical,Glenn Copeland
Jackpot Digital,http://www.jackpotdigital.com, +1 604 681 0204,Board,CEO,Jacob Kalpakian
Jacka Resources,http://www.jackaresources.com.au, +61 894 810 389,Board,Director,Bruce Lane
Jack's Family Restaurants,http://www.eatatjacks.com, +1 205 945 8167,Board,CEO,Todd Bartmess
Jackman Reinvents,http://www.jackmanreinvents.com, +1 416 504 3444,Board,CEO,Brian Ross
Jackpocket,http://jackpocket.com, +1 973 506 8190,Board,CEO & Director,Peter Sullivan
Jackson & Coker,http://www.jacksoncoker.com, +1 770 522 1890,Board,President,Tim Fischer
Jackson Healthcare,http://www.jacksonhealthcare.com, +1 770 643 5500,Board,CEO & Chairman,Richard Jackson
Jackson EMC,http://www.jacksonemc.com, +1 706 367 5281,Board,CEO,Chip Jakins
Jackson Dawson,http://www.jacksondawson.com, +1 313 593 0690,N1,Creative Operations,L...
Jackson Family Wines,http://www.jacksonfamilywines.com, +1 707 544 4000,Board,CEO,Rick Tigner
Jackson National Life Distributors,http://www.jackson.com/resource-center/retirement-planning/landing.xhtml, +1 877 565 2968,Board,President,Scott Romine
Jackson National Life Insurance,http://www.jackson.com, +1 517 381 5500,Board,CEO,Laura Prieskorn
Jackson Square Aviation,http://www.jacksonsquareaviation.com, +1 415 821 8300,Board,CEO,Kevin McDonald
Jackson National Asset Management,http://www.jackson.com/annuities/jackson-national-asset-management.html, +1 517 381 5500,Board,CEO,Mark Nerud
Jackson Nurse Professionals,http://www.jacksonnursing.com, +1 888 300 5132,Board,CEO,Scott L'Heureux
Jacksonville Jaguars,http://www.jaguars.com, +1 904 633 6000,Board,President,Mark Lamping
Jackson Square Aviation Ireland,http://www.jacksonsquareaviation.com/our-team/, +353 1 791 9862,Board,President,Aidan Reynolds
Jackson Square Ventures,http://jsv.com, +1 415 229 7100,Board,Founding Partner,Bob Spinner
Jackson Therapy Partners,http://www.jacksontherapy.com, +1 800 774 7785,Board,CEO,Scott L'Heureux
Jacksonville Armada FC,http://www.jacksonvillearmada.com, +1 904 516 3800,Board,President,Nathan Walter
Jacobs Group,http://www.jacobs-gruppe.de, +49 2419 7770,Board,CEO,Daniel Jacobs
Jacksonville Jumbo Shrimp,http://www.milb.com/jacksonville, +1 904 358 2846,Board,CEO,Ken Babby
Jacob Cement,http://www.jacob-cement.de, +49 4611 5010,Board,CEO,Boy Meesenburg
Jacob Stern & Sons,http://www.jacobstern.com, +1 805 565 1411,Board,CEO,Eric Logan
Jacobio Pharmaceuticals,http://www.jacobiopharma.com, +86 105 631 5466,Board,CEO & Chairman,Yinxiang Wang
Jacobs Holding,http://www.jacobsag.ch, +41 443 886 161,Board,CEO,Timothy Franks
Jacobsen,http://www.jacobsen.com, +44 1473 270000,N1,Logistics & Purchasing,C...
Jacobson & Company,http://www.jacobsoncompany.com, +1 908 355 5200,Board,CEO & Chairman,Thomas Jacobson
Jacobs Solutions,http://www.jacobs.com, +1 626 578 3500,Board,CEO & Chairman,Robert Pragada
Jacobsen Pilot Service,http://www.jacobsenpilot.com, +1 432 0664,Board,CEO,Tom Jacobsen
Jacquet Brossard,http://www.jacquetbrossard.com, +33 103 616 300,Board,General Manager,Jean-Marc Bigot
Jacquemus,http://www.jacquemus.com, +33 186 478 099,N1,Brand & Communications,V...
Jacquet Metal Service,http://www.jacquetmetalservice.com, +33 472 232 350,Board,CEO & Chairman,Eric Jacquet
Jadak,http://www.jadaktech.com, +1 315 701 0678,Board,President,Lina Li
Jacques Delens,http://www.jacquesdelens.be, +32 2566 9600,Board,General Manager,Etienne Banse
Jade Bird Universal,http://www.jbu.com.cn, +86 108 261 5888,Board,President,Zhong Zheng
Jade Power,http://www.jadepower.com, +1 647 987 766,Board,CEO & Chairman,David Barclay
Jade Global,http://www.jadeglobal.com, +1 800 899 720,Board,CEO,Karan Yaramada
Jade Software,http://www.jadeworld.com, +44 207 151 5055,Board,CEO,Justin Mercer
Jade Range,http://www.jaderange.com, +1 662 455 1200,Board,President,Lex Poulos
Jadwa Investment,http://www.jadwa.com, +966 112 791 111,Board,CEO,Tariq Al-Sudairy
Jadlog Logistica,http://www.jadlog.com.br, +55 113 563 2000,Board,CEO,Bruno Tortorello
Jadestone Energy,http://jadestone-energy.com, +65 6324 0359,Board,President & CEO,Paul Blakeley
Jaeger,http://www.jaeger.de, +49 226 371 9700,Board,CEO,Reinhard Pilatzki
Jadex,http://jadex.com, +1 864 879 8100,Board,CEO,Mario D'Ovidio
Jaeger Ausbau,http://www.jaeger-ausbau.de, +49 231 964 300,Board,Co-Managing Director,Johann Jaeger
Jaeren Sparebank,http://jaerensparebank.no, +47 5178 9600,Board,President,Geir Magne Tjaland
Jaeger LeCoultre,http://www.jaeger-lecoultre.com, +41 218 450 202,Board,Interim CEO & CFO,Philippe Hermann
Jafra Cosmetics,http://www.jafra.com, +1 800 551 2345,Board,CEO,Mauro Schniedman
Jafco,http://www.jafco.co.jp, +81 352 237 536,Board,CEO,Keisuke Miyoshi
Jafron Biomedical,http://www.jafron.com, +86 756 361 9693,Board,CEO & Chairman,Fan Dong
Jaggaer France,http://www.jaggaer.com/fr/, +33 146 095 678,N1,Strategic Accounts,C...
Jagenberg Group,http://www.jagenberg.com, +49 215 1934 0990,Board,Managing Director,Christian Jostes
Jaggaer,http://www.jaggaer.com, +1 919 659 2100,Board,CEO,Andrew Hovancik
Jager,http://www.jaegergroup.com, +49 5115 3580,Board,Co-Managing Director,Marius-Quintus Jäger
Jaguar Animal Health,http://www.jaguar.health, +1 415 371 8300,Board,CEO & Director,Lisa Conte
Jaguar Building Services,http://jbs-ltd.co.uk, +44 207 071 0700,Board,Managing Director,Paul Roberts
Jaguar Gene Therapy,http://www.jaguargenetherapy.com, +1 559 974 3245,Board,CEO,Joe Nolan
Jaguar Growth Partners,http://jaguargrowth.com, +1 646 663 4950,Board,CEO,Gary Garrabrant
Jago,http://www.jago.com, +62 215 092 7460,Board,President,Arief Tandjung
Jaguar Land Rover France,http://www.landrover.fr, +33 977 404 000,Board,President,Philippe Robbrecht
Jaguar Land Rover,http://www.jaguarlandrover.com, +44 370 500 0500,Board,CEO & Director,Adrian Mardell
Jaguar Land Rover Germany,http://www.landrover.de, +49 213 1151 2370,Board,Managing Director,Jan-Kas Stelt
Jaguar Microsystems,http://jaguarmicro.com, +86 189 3864 8463,Board,Chairman & CEO,Sunny Siu
Jaguar Land Rover Italia,http://www.landrover.it, +39 665 8531,Board,CEO,Marco Santucci
Jahangir Siddiqui & Co,http://www.js.com, +92 213 279 9005,Board,CEO,Asad Nasir
Jaguar Mining,http://www.jaguarmining.com, +1 647 494 5524,Board,CEO,Vernon Baker
Jahama Estates,http://www.jahamahighlandestates.com, +44 139 790 2355,Board,CEO,Julia Stoddart
Jahreszeiten Verlag,http://www.jalag.de, +49 402 7170,Board,CEO,Susan Molzow
Jahia,http://www.jahia.com, +41 223 613 424,Board,CEO,Michel Romy
Jain Irrigation Systems,http://www.jains.com, +91 257 225 8011,Board,Managing Director & Vice Cha...,Anil Jain
Jaiz Bank,http://www.jaizbankplc.com, +234 708 063 5500,Board,CEO,Haruna Musa
Jaiprakash Power Ventures,http://www.jppowerventures.com, +91 120 460 9000,Board,CEO,Suren Jain
Jakks Pacific,http://www.jakks.com, +1 909 594 7771,Board,Chairman & CEO,Stephen Berman
Jai Balaji Group,http://jaibalajigroup.com, +91 332 248 9808,Board,Chairman & Managing Director,Aditya Jajodia
JAM Plastics,http://www.jam-plastics.com, +1 978 537 2570,Board,President,Joseph Mazzaferro Sr
Jalux,http://www.jalux.com, +81 363 678 800,Board,CEO,Satoru Takahama
Jako,http://jako.de, +49 793 8906 3222,Board,CEO,Nadine Sprügel
Jako-O,http://www.jako-o.com, +49 956 4929 1112,Board,Managing Partner,Klaus Habermaass
Jam City,http://www.jamcity.com, +1 831 566 0754,Board,CEO,Josh Yguado
Jamba Juice,http://www.jamba.com, +1 510 596 0100,Board,CEO,Nayiri Vartan
Jama Software,http://www.jamasoftware.com, +1 503 922 1058,Board,CEO,Marc Osofsky
Jamar,http://www.jamarcompany.com, +1 218 628 1027,Board,President,Jacob Tornquist
Jamaica Stock Exchange,http://www.jamstockex.com, +1876 967 3271,Board,Managing Director,Marlene Street-Forrest
Jambojet,http://www.jambojet.com, +254 203 274 545,Board,CEO,Karanja Ndegwa
James Donaldson & Sons Group,http://www.jamesdonaldsongroup.co.uk, +44 159 262 3720,Board,CEO,Andrew Donaldson
James Avery Craftsman,http://www.jamesavery.com, +1 800 283 1770,Board,CEO,John McCullough
James Campbell Company,http://www.jamescampbell.com, +1 808 674 6674,Board,CEO,Kevin Penn
James Cropper,http://www.jamescropper.com, +44 153 972 2002,Board,CEO,Steve Adams
Jamco,http://www.jamco.co.jp, +81 422 319 111,Board,CEO,Toshiyuki Abe
James Hallam,http://www.jameshallam.co.uk, +44 207 977 7888,Board,CEO,Paul Anscombe
James Fisher & Sons,http://www.james-fisher.co.uk, +44 122 961 5400,Board,CEO,Jean Vernet
James J. Boyle & Co.,http://www.jjboyle.com, +1 650 871 6334,Board,President,Greg Kodama
James Hardie Industries,http://www.jameshardie.com, +31 203 012 980,Board,CEO,Aaron Erter
James Halstead,http://www.jameshalstead.com, +44 161 767 2500,Board,CEO & Director,Mark Halstead
James River Group,http://jrvrgroup.com, +1441 278 4580,Board,CEO,Frank D'Orazio
James Jones & Sons,http://www.jamesjones.co.uk, +1 3 2456224,Board,Managing Director,Peter McKenzie
James Moore,http://www.jmco.com, +1 352 378 1331,Board,Managing Partner,Suzanne Forbes
James Richardson & Sons,http://www.richardson.ca, +1 204 953 797,Board,CEO,Hartley Richardson
James Latham,http://www.lathamtimber.co.uk, +44 144 284 9100,Board,Managing Director,Andrew Wright
Jamestown,http://www.jamestownlp.com, +1 770 805 1000,Board,CEO,Matt Bronfman
James River Insurance,http://www.jamesriverins.com, +1 804 289 2700,Board,CEO,Richard Schmitzer
Jameson Sotheby's International Realty,http://www.jamesonsir.com, +1 312 751 0300,Board,CEO,Chris Feurer
Jamestown Development & Construction,http://www.jamestownlp.com/about/executives/development-construction, +1 770 805 1000,Board,Managing Director,Catherine Pfeiffenberger
Jamestown Asset Management,http://www.jamestownlp.com/about/executives/asset-management, +1 770 805 1000,Board,Managing Director,Mark Witschorik
Jamie Oliver,http://jamieoliver.com, +44 203 375 5000,Board,Managing Director,Zoe Collins
Jamnica,http://www.jamnica.company, +385 1 2393 111,Board,CEO,Sinisa Muzic
Jamieson Wellness,http://www.jamiesonwellness.com, +1 416 9600052,Board,CEO & Director,Mike Pilato
Jamna Auto Industries,http://www.jaispring.com, +91 112 689 3331,Board,CEO,Pradeep Jauhar
Jamf,http://www.jamf.com, +1 612 605 6625,Board,CEO & Director,John Strosahl
Jan De Nul Group,http://www.jandenul.com, +32 5373 1711,Board,CEO,Jan Pieter de Nul
Jamuna Bank,http://www.jamunabankbd.com, +880 2957 0912,Board,CEO,Mirza Elias Uddin Ahmed
Jana Investment Advisers,http://jana.com.au, +61 9221 4066,Board,CEO,Georgina Dudley
Jan Kelley,http://jankelley.com, +1 800 461 7304,Board,CEO,Chantel Broten
JAMS,http://www.jamsadr.com, +1 949 224 1810,Board,CEO,Chris Poole
Janata Bank,http://jb.com.bd, +880 2956 0000,Board,CEO,Mohamed Abdul Jabber
Jana Small Finance Bank,http://www.janabank.com, +91 804 602 0100,Board,CEO,Ajay Kanwal
Jane Technologies,http://www.iheartjane.com, +1 413 863 5765,Board,CEO,Socrates Rosenfeld
Janaf,http://www.janaf.hr, +385 1303 9999,Board,CEO,Stjepan Adanić
Janashakthi Insurance,http://www.janashakthi.com, +94 112 303 300,Board,CEO,Ravi Liyanage
Janicki Industries,http://www.janicki.com, +1 888 856 5143,Board,CEO,Peter Janicki
Janex International,http://www.janexint.com.pl, +48 228 636 353,Board,President,Justyna Kawacz-Matysiak
Janel Group,http://www.janelgroup.com, +1 718 527 3800,Board,CEO,Bill Lally
Janeiro Digital,http://www.janeirodigital.com, +1 617 725 2610,Board,CEO,Jonathan Bingham
Jane's,http://www.janes.com, +1 437 266 953,Board,CEO,Blake Bartlett
Janie and Jack,http://www.janieandjack.com, +1 425 688 9879,Board,Director,Christian Feuer
Janngo,http://www.janngo.com, +225 932 6981,Board,Chairman & Managing Partner,Fatoumata Ba
Janome Sewing Machine,http://www.janome.co.jp, +81 426 613 071,Board,CEO,Makoto Saito
Janney,http://www.janney.com, +1 215 665 6000,Board,Interim President,Anthony Miller
Jannuu,http://www.jaanuu.com, +1 844 452 2688,Board,CEO,Michael Alexander
Janus Henderson Group,http://www.janushenderson.com, +44 207 818 1818,Board,CEO,Ali Dibadj
Janssens Field Services,http://www.jfs.be, +32 478 382 865,Board,CEO,Raf Winnelinckx
Janus,http://www.janus-ai.com, +1 202 615 1809,Board,CEO,Todd Doze
January AI,http://www.january.ai, +1 650 561 4876,Board,CEO,Noosheen Hashemi
Janus Henderson Investors,http://indices.janushenderson.com, +44 207 818 1818,N1,Compliance,M...
Janus Hotels & Resorts,http://janushotels.com, +1 561 997 2325,Board,President,Michael Nanosky
Janus Henderson Investors Australia,http://www.janushenderson.com/aupi, +61 8298 4000,Board,Managing Director,Matt Gaden
Janus International,http://www.janusintl.com, +1 191 518 5830,Board,CEO,Ramey Jackson
Janux Therapeutics,http://www.januxrx.com, +1 858 750 4700,Board,CEO & Director,David Campbell
Janus Worldwide,http://janusww.com, +7 499 653 8970,Board,CEO,Konstantin Josseliani
Japan Asset Marketing,http://www.jasset.co.jp, +81 356 678 023,Board,CEO,Kazuma Hirata
Japan Aviation Electronics Industry,http://www.jae.co.jp, +81 337 802 711,Board,President,Masayuki Muraki
Japan Airport Terminal,http://www.tokyo-airport-bldg.co.jp, +81 357 578 000,Board,Chairman & CEO,Isao Takashiro
Japan Airlines,http://www.jal.co.jp, +81 354 606 837,Board,Chairman of the Board,Yuji Akasaka
Japan Asia Investment,http://www.jaic-vc.co.jp, +81 332 598 518,Board,CEO,Tetsuro Shimomura
Japan Communications,http://www.j-com.co.jp, +81 357 761 700,Board,Chairman & CEO,Frank Seiji Sanda
Japan Best Rescue System,http://www.jbr.co.jp, +81 528 830 791,Board,CEO,Mitsuhiro Wakatsuki
Japan Craft Holdings,http://www.jcraft-hd.co.jp, +81 527 741 181,Board,President & CEO,Kazuhiro Tsutsui
Japan Display,http://www.j-display.com, +81 367 328 100,Board,CEO & Chairman,Scott Callon
Japan Cash Machine,http://www.jcm-hq.co.jp, +81 667 038 400,Board,President & Chairman,Yojiro Kamihigashi
Japan Drilling,http://www.jdc.co.jp, +81 356 445 701,Board,President,Futoshi Eguchi
Japan Exchange Group,http://www.jpx.co.jp, +81 336 661 361,Board,CEO & Director,Hiromi Yamaji
Japan Excellent,http://www.excellent-reit.co.jp, +81 354 127 911,Board,President,Shuichiro Kayama
Japan Elevator Service,http://www.jes24.co.jp, +81 118 188 888,Board,CEO,Katsushi Ishida
Japan Electronic Materials,http://www.jem-net.co.jp, +81 664 822 007,Board,President,Kazumasa Ohkubo
Japan Investment Adviser,http://www.jia-ltd.com, +81 368 046 805,Board,CEO,Naoto Shiraiwa
Japan Gold,http://www.japangold.com, +1 778 725 1491,Board,CEO & Chairman,John Proust
Japan Foods,http://www.japanfoods.co.jp, +81 475 352 211,Board,President,Tomio Hosoi
Japan Hotel and Resort,http://www.jhrth.com, +81 364 220 530,Board,CEO,Kaname Masuda
Japan Foundation Engineering,http://www.jafec.co.jp, +81 663 515 621,Board,President & CEO,Iwao Nakahara
Japan Lifeline,http://www.japanlifeline.com, +81 367 115 200,Board,CEO & Director,Keisuke Suzuki
Japan Marine United,http://www.jmuc.co.jp, +81 367 226 100,Board,CEO,Nobuyuki Nada
Japan Logistic Systems,http://www.logitem.co.jp, +81 334 336 711,Board,President,Hirotake Nakanishi
Japan Material,http://www.j-material.jp, +81 593 993 821,Board,President,Hisao Tanaka
Japan Medical Dynamic Marketing,http://www.jmdm.co.jp, +81 333 416 705,Board,President,Toshiyuki Hironaka
Japan Oil Transportation,http://jot.co.jp, +81 354 967 671,Board,President,Shoichiro Hara
Japan Petroleum Exploration,http://www.japex.co.jp, +81 362 687 111,Board,President & CEO,Michiro Yamashita
Japan Post Bank,http://www.jp-bank.japanpost.jp, +81 335 044 411,Board,President & Director,Takayuki Kasama
Japan Oil Development,http://www.jodco.co.jp, +81 355 720 330,Board,President,Hiroshi Fujii
Japan Post,http://www.japanpost.jp, +81 335 044 411,Board,CEO,Hiroya Masuda
Japan Pure Chemical,http://www.netjpc.com, +81 335 501 048,Board,President & Director,Tomoyuki Kojima
Japan Post Insurance,http://www.jp-life.japanpost.jp, +81 335 044 411,Board,CEO,Kunio Tanigaki
Japan Radio,http://www.jrc.co.jp, +81 368 321 721,Board,President,Takeshi Koarai
Japan Pulp and Paper,http://www.kamipa.co.jp, +81 335 348 522,Board,CEO & Director,Chihiro Katsuta
Japan Property Management Center,http://www.jpmc.jp, +81 362 685 225,Board,CEO,Hideaki Muto
Japan System Techniques,http://www.jast.com, +81 367 182 771,Board,CEO,Takeaki Hirabayashi
Japan Real Estate Investment,http://www.j-re.co.jp, +81 332 117 921,Board,Executive Director,Jo Kato
Japan Securities Finance,http://www.jsf.co.jp, +81 336 663 184,Board,President,Shigeki Kushida
Japan Resistor MFG,http://www.jrm.co.jp, +81 337 629 516,Board,CEO,Hitoshi Kimura
Japan Steel Works,http://jsw.co.jp, +81 357 452 001,Board,President,Toshio Matsuo
Japan Wind Development,http://jwd.co.jp, +81 175 711 617,Board,President & CEO,Satoshi Matsushima
Japan Transcity,http://www.trancy.co.jp, +81 593 535 211,Board,President,Hitoshi Ando
Japan Tobacco International,http://www.jti.com, +41 227 030 777,Board,CEO,Eddy Pirard
Japan Vilene,http://www.vilene.co.jp, +81 345 461 111,Board,CEO,Satoshi Kawamura
Japan Tobacco,http://www.jti.co.jp, +81 335 823 111,Board,CEO,Masamichi Terabatake
Jaquar & Company Private Limited,http://global.jaquar.com, +91 124 474 6800,N1,CFO,Neeraj Goel
Japan Wool Textile,http://www.nikke.co.jp, +81 662 056 600,Board,CEO,Yutaka Nagaoka
Japs-Olson,http://www.japsolson.com, +1 952 932 9393,Board,CEO,Mike Beddor
Japfa Comfeed Indonesia,http://www.japfacomfeed.co.id, +62 212 854 5680,Board,President,Handojo Santosa
Japaul Group,http://www.japaulgroup.com, +234 807 589 1226,Board,CEO,Akinloye Daniel Oladapo
Jarden Australia,http://www.jardengroup.com.au, +61 283 173 131,N1,COO,Timothy Keegan
Jarden,http://www.jarden.co.nz, +64 9302 5500,Board,Co-CEO,Aidan Allen
Jar Capital,http://www.jarcapital.com, +44 203 195 3020,Board,CEO,Nicolas de Senger
Jardine Aviation Services,http://www.jasg.com, +852 2216 2200,Board,CEO,Vivien Lau
Jardine Cycle & Carriage,http://www.jcclgroup.com, +65 6473 3122,Board,Managing Director,Benjamin Birks
Jardine Engineering Corporation,http://www.jec.com, +852 2807 1717,Board,CEO,Noky Wong
Jardine Matheson,http://www.jardines.com, +852 2843 8288,Board,Executive Chairman of the Bo...,Benjamin Keswick
Jardine Schindler Group,http://jardineschindler.com, +852 2516 8168,Board,CEO,Elton Chan
Jardine OneSolution,http://www.jos.com, +852 2565 2011,Board,CEO,Billy Yeung
Jardine Motors,http://www.jardinemotors.co.uk, +44 120 683 8788,N1,Legal & Secretary,M...
