name,url,number,category,position,person_name
AAC Clyde Space,http://www.aac-clyde.space, +46 1856 0130,Board,CEO,Luis Gomes
AAC Technologies,http://www.aactechnologies.com, +86 755 3397 2018,Board,CEO,Benjamin Pan
AACO Company,http://www.aaco.com.au, +61 733 684 400,Board,CEO,David Harris
AAFMAA,http://www.aafmaa.com, +1 703 707 4600,Board,President,Michael Meese
AAFMAA Mortgage Services,http://mortgage.aafmaa.com, +1 703 707 4600,Board,President,Jeff Havener
Aafaq Islamic Finance,http://www.aafaq.ae, +971 4330 6444,Board,CEO,Hisham Hammoud
Aadi Bioscience,http://www.aadibio.com, +1 310 309 9036,Board,CEO & President,Dave Lennon
AAF Flanders,http://www.aafintl.com, +1 502 637 0612,Board,Managing Director,Stefan Berbner
AAK,http://www.aak.com, +46 4548 2000,Board,CEO,Johan Westman
Aalberts,http://aalberts.com, +31 303 079 300,Board,CEO,Stéphane Simonetta
AAFMAA Wealth Management & Trust,http://www.aafmaa.com/wealth-management, +1 910 307 3500,Board,President,Steve Mannell
AAG Energy Holdings,http://www.aagenergy.com, +86 106 590 6960,Board,President,Danhua Yan
Aalberts Integrated Piping Systems,http://aalberts-ips.co.uk, +44 130 256 0560,Board,CEO,Andre in het Veld
Aalberts Surface Treatment,http://www.aalberts-st.com, +49 305 499 040,Board,CEO,Oliver Jager
AAM,http://www.aam.com, +1 313 758 2000,Board,CEO & Chairman,David Dauch
Aalborg Portland,http://www.aalborgportland.com, +45 9816 7777,Board,CEO,Francesco Caltagirone
Aalto Haps,http://www.aaltohaps.com, +33 8131 7500,Board,CEO,Samer Halawi
Aamal,http://www.aamal.com.qa, +974 4435 0666,Board,CEO,Rashid Ali Al Mansoori
AAP Aviation,http://www.aapaviation.com, +47 6759 1400,Board,CEO,Espen Hoiby
AAP Implantate,http://www.aap.de, +49 3075 0190,Board,CEO & Chairman,Rubino Di Girolamo
Aapico Hitech,http://www.aapico.com, +66 3535 0880,Board,CEO,Yeap Swee Chuan
Aaon,http://www.aaon.com, +1 918 583 2266,Board,CEO,Gary Fields
AAR,http://www.aarcorp.com, +1 630 227 2000,Board,CEO & Chairman,John Holmes
Aardvark Therapeutics,http://www.aardvarktherapeutics.com, +1 858 336 0398,Board,CEO & Director,Tien Lee
AAR Consortium,http://www.aar.ru, +7 495 411 5420,Board,CEO,Stan Polovets
Aareal Bank Italy,http://www.aareal-bank.com/en/structured-property-financing/countries/italy/, +39 683 004 200,Board,General Manager,Antonio Mazza
Aareal Bank,http://www.aareal-bank.com, +49 611 3480,Board,CEO,Christian Ricken
Aareal Bank France,http://www.aareal-bank.com/en/structured-property-financing/countries/france/, +33 144 516 630,Board,General Manager,Benjamin Richard
Aareal Bank Market,http://www.aareal-bank.com/en/products-consulting-and-solutions/property-investors/countries, +49 611 3480,Board,Market,Christof Winkelmann
Aareal Bank Poland,http://www.aareal-bank.com/en/structured-property-financing/countries/poland/, +48 225 380 060,Board,Managing Director,Hubert Manturzyk
Aareal Bank Spain,http://www.aareal-bank.com/en/structured-property-financing/countries/spain/, +34 915 902 420,Board,General Manager,Benjamin Richard
Aareal Bank Turkey,http://www.aareal-bank.com/en/structured-property-financing/countries/turkey/, +90 212 349 0200,Board,General Manager,Buket Hayretci
Aareal Bank Sweden,http://www.aareal-bank.com/en/structured-property-financing/countries/sweden/, +46 854 642 000,Board,General Manager,Patrik Lundstrom
Aareal Bank UK,http://www.aareal-bank.com/en/structured-property-financing/countries/united-kingdom/, +44 207 456 9200,Board,General Manager,William Redmond
Aareal Bank USA,http://www.aareal-bank.com/en/structured-property-financing/countries/usa/, +1 212 508 4085,Board,CEO,Douglas Traynor
Aarenet,http://www.aarenet.com, +41 319 802 811,Board,CEO,Dominik Moser
Aareal First Financial Solutions,http://www.first-financial.biz, +49 6131 486450,Board,Managing Director,Georg Diehl
Aareon,http://www.aareon.com, +49 6131 3010,Board,CEO,Hartmut Thomsen
Aareon France,http://www.aareon.fr, +33 145 379 230,Board,President,Hartmut Thomsen
Aargauische Kantonalbank,http://www.akb.ch, +41 628 357 777,Board,President,Dieter Widmer
Aareon Germany,http://www.aareon.de, +49 6131 3010,Board,CEO,Oliver Luttmann
AArete,http://www.aarete.com, +1 312 585 0800,Board,CEO,Loren Trimble
Aarki,http://www.aarki.com, +1 408 382 1180,Board,CEO,Aman Sareen
AARP,http://www.aarp.org, +1 888 687 2277,Board,CEO & Director,Jo Ann Jenkins
Aaron Oil,http://www.aaronoil.com, +1 251 479 1616,Board,CEO,Cindy Gass
Aaron's Inc,http://www.aarons.com, +1 404 231 0011,Board,CEO,Douglas Lindsay
Aarti Drugs,http://www.aartidrugs.co.in, +91 222 407 2249,Board,Managing Director,Prakash Patil
Aarti Industries,http://www.aarti-industries.com, +91 226 797 6666,Board,CEO,Suyog Kotecha
Aaski Technology,http://www.aaski.com, +1 732 493 1700,Board,President,Rina Parikh
Aasted,http://aasted.eu, +45 4434 8000,Board,CEO,Piet Tæstensen
AAW Global Logistics,http://www.aawglobal.com.au, +61 39699 8938,Board,Managing Director,Barry Misiurak
Aavantika Gas,http://www.aglonline.net, +91 731 422 2520,Board,Managing Director,Pankaj Bhagat
Aavas Financiers,http://www.aavas.in, +91 141-6618888,Board,CEO,Sachinder Bhinder
AB Bank,http://www.abbl.com, +880 2956 0312,Board,President,Tarique Afzal
AB,http://www.ab.pl, +48 713 240 600,Board,CEO,Andrzej Przybylo
AB Dynamics,http://www.abd.uk.com, +44 122 586 0200,Board,CEO & Director,James Routh
Äänekosken Energia,http://www.aanekoskenenergia.fi, +358 206 323 800,Board,Managing Director,Maarit Herranen
AB Agri,http://www.abagri.com, +44 173 342 2161,Board,CEO,Jose Nobre
AB InBev,http://www.ab-inbev.com, +32 1627 6111,Board,CEO,Michel Doukeris
AB Global,http://www.alliancebernstein.com, +1 212 969 1000,Board,CEO,Seth Bernstein
AB Linas Agro Group,http://www.linasagro.lt, +370 4550 7303,Board,CEO,Darius Zubas
AB Invest,http://www.ab-invest.net, +962 6552 2239,Board,CEO,Qutaiba Al-Hawamdeh
AB Inbev India,http://www.ab-inbev.com/our-locations.html, +91 989 996 6167,Board,General Manager,Piyush Mishra
AB Science,http://www.ab-science.com, +33 147 201 082,Board,CEO & Director,Alain Moussy
AB Staffing Solutions,http://abstaffing.com, +1 480 345 6668,Board,CEO,Evan Burks
AB Sugar,http://www.absugar.com, +44 173 356 3171,Board,CEO,Paul Kenward
AB Sciex,http://www.absciex.com, +1 877 740 2129,Board,President,Joe Fox
AB Vista,http://www.abvista.com, +44 167 251 7650,Board,Managing Director,Juan Ignacio Fernández
AB Vista Americas,http://www.abvista.com/company/team-members/americas-team, +1 954 278 3965,N1,LATAM,W...
AB Vista EMEA,http://www.abvista.com/company/team-members/emea-team, +34 918 591 787,Board,Managing Director,Juan Ignacio Fernandez
AB&T National Bank,http://www.abtgold.com, +1 229 446 2265,Board,CEO,Perry Revell
ABA Insurance Services,http://www.abais.com, +1 216 220 1322,Board,President,John Wells
Abaco Drilling Technologies,http://abacodrilling.com, +1 281 869 0700,Board,CEO,Ken Babcock
Abaco Systems,http://www.abaco.com, +1 256 880 0444,N1,COO,Neil Dial
Abacus Consulting,http://www.abacus-global.com, +92 423 5884 9815,Board,CEO,Fatima Asad-Said
Abacus Corporation,http://www.abacuscorporation.com, +1 410 633 1900,Board,CEO,Richard McGee Jr.
Abacus,http://www.abacusgroupllc.com, +1 203 302 9760,Board,CEO,Anthony D'Ambrosi
Abacode,http://www.abacode.com, +1 813 321 4949,Board,CEO,Michael Ferris
Abacus Life,http://abacuslife.com, +1 407 561 4148,Board,Chairman & CEO,Jay Jackson
Abacus Property,http://www.abacusproperty.com.au, +61 292 538 600,Board,Managing Director,Steven Sewell
Abacus Insights,http://www.abacusinsights.com, +1 201 673 0575,Board,CEO,Minal Patel
Abacus Mining & Exploration,http://www.amemining.com, +1 604 682 0301,Board,CEO,Paul Anderson
Abacus.ai,http://abacus.ai, +1 800 295 0893,Board,CEO,Bindu Reddy
Abalance,http://www.abalance.co.jp, +81 368 644 001,Board,President & CEO,Yasuaki Mitsuyuki
Aban Offshore,http://www.abanoffshore.com, +91 442 819 5555,Board,Managing Director,Reji Abraham
Abans Group,http://www.abansgroup.com, +94 112 376 000,Board,Managing Director,Behman Pestonjee
Abanca,http://www.abanca.com, +34 902 121 314,Board,CEO,Francisco Botas Ratera
Abanca Insurance,http://www.abanca.com/es/seguros/, +34 981 188 022,Board,CEO,Olivier Sperat-Czar
Abas Software,http://abas-erp.com, +49 721 967 230,Board,General Manager,Corbin Tognoni
Abastible,http://www.abastible.cl, +56 2693 9111,Board,Chairman of the Board,Eduardo Navarro
Abaxx Technologies,http://abaxx.tech, +1 403 266 1150,Board,CEO,Josh Crumb
Abata Therapeutics,http://www.abatatx.com, +1 617 585 2000,Board,CEO & Director,Samantha Singer
ABB,http://www.abb.com, +41 585 850 000,Board,CEO,Morten Wierod
ABB Austria,http://new.abb.com/at, +43 160 109 9457,Board,Chairman of the Board,Hans Wimmer
ABB Bulgaria,http://www.abb.bg, +359 2807 5500,Board,Country Manager,Peter Simon
ABB Australia,http://new.abb.com/au, +61 297 382 277,Board,Managing Director,Slavko Planinic
ABB Brazil,http://new.abb.com/br, +55 313 226 6045,Board,Managing Director,Ricardo Hirschbruch
ABB Benelux,http://new.abb.com/benelux/fr, +32 2505 4150,Board,Managing Director,Jo Pauwels
ABB E-Mobility,http://e-mobility.abb.com, +41 433 177 111,Board,CEO,Michael Halbherr
ABB Chile,http://new.abb.com/south-america, +56 552 487 214,N1,CFO,Martin Castellucci
ABB Canada,http://new.abb.com/ca/, +1 514 687 4779,Board,General Manager,Nicolas Durand
ABB Central America & Caribbean,http://new.abb.com/central-america-caribbean, +506 288 5484,Board,Managing Director,Patrick Vloemans
ABB Czech,http://new.abb.com/cz, +420 234 322 110,Board,Managing Director,Vitezslav Lukas
ABB Germany,http://new.abb.com/de, +49 621 381 3333,Board,CEO,Eric Perotti
ABB India,http://new.abb.com/indian-subcontinent, +91 806 714 3000,Board,Managing Director,Sanjeev Sharma
ABB Italy,http://new.abb.com/it/, +39 224 141,Board,Managing Director,Gianluca Lilli
ABB Ecuador,http://www.abb.com.ec, +593 2399 4100,Board,Managing Director,Freud Paredes Monteros
ABB France,http://www.abb.fr, +33 134 402 581,Board,President,Fabien Laleuf
ABB Optical Group,http://www.abboptical.com, +1 954 733 2300,Board,CEO,Daniel Liberman
ABB Malaysia,http://new.abb.com/my, +60 356 284 888,Board,Managing Director,Ranganathan Narayanan
ABB Mexico,http://new.abb.com/mx, +52 921 211 2700,Board,Managing Director,Vicente Magana
ABB Norway,http://www.abb.no, +47 2287 2000,Board,Managing Director,Per-Erik Holsten
ABB Peru,http://new.abb.com/south-america, +51 1415 5100,Board,CEO,Wilson Monteiro
ABB Poland,http://www.abb.pl, +48 222 237 000,Board,Managing Director,Tomasz Wolanowski
ABB Portugal,http://www.new.abb.com/pt/, +351 239 495 258,Board,Managing Director,Mário do Ó
ABB Saudi Arabia,http://www.sa.abb.com, +966 112 650 090,Board,President,Jahangir Khan
ABB Romania,http://new.abb.com/ro, +40 372 158 200,N1,Finance,O...
ABB Robotics,http://new.abb.com/products/robotics, +41 585 850 000,Board,President,Sami Atiya
ABB Slovakia,http://new.abb.com/sk, +421 484 102 324,Board,Managing Director,Pavel Mik
ABB South America,http://new.abb.com/south-america/sobre-nosotros/quienes-somos/oficinas-sudamerica, +591 2278 8181,N1,Process Engineering,G...
ABB Spain,http://new.abb.com/es, +34 915 819 393,N1,CFO,Luis Peregrina
ABB Singapore,http://new.abb.com/sg/, +65 6776 5711,Board,Managing Director & CFO,Jerrica Chooi
ABB Switzerland,http://www.new.abb.com/ch/, +41 433 177 111,N1,Sales Instrumentation Busin...,J...
ABB Vietnam,http://www.abb.com.vn, +84 438 611 010,Board,General Manager,Phu Nguyen Thi Vinh
ABB Technology Ventures,http://new.abb.com/about/technology/ventures, +41 4331771 11,Board,Managing Director,Kurt Kaltenegger
ABB US,http://new.abb.com/us, +1 919 856 2360,Board,Managing Director,Michael Gray
ABB Thailand,http://www.abb.co.th, +66 2665 1000,N1,CFO,Tenzing Bomratsang
ABB UK,http://new.abb.com/uk, +44 122 459 2123,N1,Food & Beverage,M...
Abbey Logistics,http://www.abbeylogisticsgroup.com, +44 330 055 2855,Board,Managing Director,Dave Patten
Abbott,http://www.abbott.com, +1 847 937 6100,Board,CEO & Chairman,Robert Ford
Abbey,http://www.abbeyplc.ie, +353 1825 3540,Board,CEO,Charles Gallagher
Abbey Mortgage Bank,http://www.abbeymortgagebank.com, +234 1903 5700,Board,CEO,Mobolaji Adewumi
Abbisko Therapeautics,http://www.abbisko.com, +86 2878 5239,N1,CFO,Zidong Zhang
Abbott Asia,http://www.abbott.com.sg, +65 6278 6220,Board,Managing Director,Rumy Kanga
Abbott Americas,http://www.abbott.com/global-sites.html, +1 847 937 6100,N1,Central America & Andines,A...
Abbott Capital,http://www.abbottcapital.com, +1 212 757 2700,Board,President,Leonard Pangburn
Abbott ANZ,http://www.aus.abbott, +61 298 571 111,Board,General Manager,Peter Chalikias
Abbott China,http://www.abbott.com.cn, +86 108 511 0570,Board,General Manager,Jerry Guo
Abbott Diabetes Care,http://www.abbottdiabetescare.com, +1 888 522 5226,Board,Managing Director,Jared Watkin
Abbott Diagnostics,http://www.diagnostics.abbott/int/en/home, +1 847 937 6100,N1,R&D,J...
Abbott Europe,http://www.abbott.com/global-locations-contacts.html, +49 612 2580,N1,Italy,L...
Abbott Germany,http://www.abbott.de, +49 612 2580,N1,Commercial Operations,A...
Abbott India,http://www.abbott.co.in, +91 226 797 8888,Board,CEO & Director,Swati Dalal
Abbott Indonesia,http://www.abbott.co.id, +62 218 751 735,N1,Purchasing & Planning,M...
Abbott Italy,http://www.abbottitalia.com, +39 652 9911,Board,General Manager,Luigi Russo
Abbott Molecular,http://www.abbottmolecular.com, +1 224 361 7800,Board,President,Keith Cienkus
Abbott Ireland,http://www.abbott.ie, +353 1469 1500,Board,General Manager,Nicky Wojciechowicz
Abbott MEA,http://www.abbott.com/global-locations-contacts/united-arab-emirates.html, +971 4213 2700,Board,Managing Director,Islam Jaber
Abbott Spain,http://www.abbott.es, +34 958 248 600,Board,Managing Director,Rodrigo Goarmon
Abbott Nutrition,http://www.abbottnutrition.com, +1 432 151 724,Board,President,Daniel Salvadori
Abbott Nordics,http://www.abbott.se, +46 854 656 700,Board,General Manager,Andreas Almroth
Abbott Point of Care,http://www.abbottpointofcare.com, +1 609 454 9000,N1,Commercial Excellence & Stra...,B...
Abbott Pakistan,http://www.abbott.com.pk, +92 215 046 574,Board,CEO,Syed Ahmed
Abbott Turkey,http://www.abbott.com.tr, +90 216 636 0600,Board,General Manager,Canan Bademlioglu
Abbott Switzerland,http://www.ch.abbott/fr-ch/, +41 417 684 333,N1,Marketing & Commercial,N...
Abbott Vascular,http://www.abbottvascular.com, +1 408 845 3000,N1,Surgical Valve,B...
Abbott UK,http://www.abbott.co.uk, +44 800 973 246,N1,Recruitment & Established Ph...,S...
Abbott Transfusion Medicine,http://www.transfusion.abbott, +1 847 937 6100,N1,Control,M...
AbbVie Belgium,http://www.abbvie.be, +32 1047 7811,Board,General Manager,Renaud Decroix
AbbVie Australia,http://www.abbvie.com.au, +61 290 358 600,Board,General Manager,Nathalie Mcneil
AbbVie APAC,http://www.abbvie.com.sg, +65 6804 5700,N1,Finance,K...
Abbott Ventures,http://www.abbottventures.com, +1 847 937 6100,N1,CFO,Bill Welch
AbbVie,http://www.abbvie.com, +1 847 932 7900,Board,CEO & Director,Robert Michael
AbbVie Finland,http://www.abbvie.fi, +358 102 411 200,Board,CEO,Bernd Krones
AbbVie China,http://www.abbvie.com.cn, +86 216 263 1300,N1,Customer Excellence & Commer...,V...
AbbVie Canada,http://www.abbvie.ca, +1 514 906 9700,Board,General Manager,Tracey Ramsay
AbbVie EMEA,http://www.abbvie.com/regions/middle-east/united-arab-emirates.html, +971 4550 6100,Board,Managing Director,Lennaert Rijken
AbbVie Europe,http://www.abbvie.com/contacts-list.html, +33 1456013 00,Board,General Manager,Jerome Bouyer
AbbVie Ireland,http://www.abbvie.ie, +353 214 881 400,Board,General Manager,Andres Rodrigo
AbbVie Germany,http://www.abbvie.de, +49 621 5890,Board,Managing Director,Olaf Weppner
AbbVie Italy,http://www.abbvie.it, +39 654 8891,Board,General Manager,Fabrizio Greco
AbbVie Immunology,http://www.abbvie.com/our-science/therapeutic-focus-areas/immunology.html, +1 847 932 7900,Board,President,Patrick Horber
AbbVie France,http://www.abbvie.fr, +33 145 601 300,Board,General Manager,Denis Hello
AbbVie Korea,http://www.abbvie.co.kr, +82 234 299 300,Board,General Manager,So Young Kang
AbbVie Netherlands,http://www.abbvie.nl, +31 883 222 843,Board,General Manager,Ignacio Tuduri
AbbVie Oncology,http://www.abbvie.com/our-science/therapeutic-focus-areas/oncology.html, +1 847 932 7900,N1,Innovation & Pipeline Execut...,S...
AbbVie Saudi Arabia,http://https://www.abbvie.com/regions/middle-east/saudi-arabia.html, +966 112 994 200,Board,General Manager,Ashraf Daoud
AbbVie Santé & Perspectives,http://www.abbviesanteetperspectives.fr, +33 145 601 317,Board,Chairman of the Board,Denis Hello
AbbVie Spain,http://www.abbvie.es, +34 913 840 910,N1,Communication,B...
AbbVie Southern Cone,http://www.abbvie.com.ar, +54 115 776 7200,Board,General Manager,Sebastián García
AbbVie Switzerland,http://www.abbvie.ch, +41 413 991 500,Board,General Manager,Jon Helsdingen
AbbVie Taiwan,http://www.abbvie.com.tw, +886 225 039 818,N1,Medical,A...
AbbVie Sweden,http://www.abbvie.se, +46 868 444 600,Board,General Manager,Linn Mandahl Skepp
Abbyy,http://www.abbyy.com, +7 495 783 3700,Board,CEO,Ulf Persson
Abbyson Living,http://abbyson.com, +1 805 465 5500,Board,Co-CEO,Yavar Rafieha
AbbVie Ventures,http://www.abbvie.com/partnerships/abbvie-ventures.html, +1 847 932 7900,Board,CEO,Christian Schubert
AbbVie Turkey,http://www.abbvie.com.tr, +90 216 633 2300,Board,General Manager,Mete Huesemoglu
AbbVie UK,http://www.abbvie.co.uk, +44 162 856 1090,N1,PR Patient Advocacy,S...
ABC Arbitrage Asset Management,http://am.abc-arbitrage.com, +33 153 005 500,Board,CEO,Alexandre Ospital
ABC 7 WWSB-TV,http://www.mysuncoast.com, +1 941 552 0777,Board,General Manager,Jeff Benninghoff
ABC,http://www.abc.com.lb, +961 121 3700,Board,Director,Robert Fadel
ABC Arbitrage,http://www.abc-arbitrage.com, +33 153 005 500,Board,CEO & Chairman,Dominique Ceolin
ABC Australia,http://www.abc.net.au, +61 283 331 500,Board,Managing Director & Director...,David Anderson
ABC Carpet & Home,http://www.abchome.com, +1 212 439 8414,Board,Chairman of the Board & Crea...,Paulette Cole
