name,url,number,category,position,person_name
Nakamoto Packs,http://www.npacks.co.jp, +81 667 620 431,Board,CEO,Jun Kawada
Najran Cement,http://www.najrancement.com, +966 7529 9990,Board,CEO,Abdulsalam Aldraibi
Nakabayashi,http://www.nakabayashi.co.jp, +81 669 435 555,Board,President,Hideaki Yumoto
Nakayama Steel Works,http://nakayama-steel.co.jp, +81 665 553 111,Board,President,Kazuaki Hakomori
Nakayo,http://www.nyc.co.jp, +81 272 531 111,Board,President,Toshiaki Nukui
Nakayamafuku,http://www.nakayamafuku.co.jp, +81 662 513 051,Board,Chairman of the Board,Nobuhiro Ishikawa
Nakano,http://www.wave-nakano.co.jp, +81 332 654 661,Board,President,Takashi Iizuka
Nakanishi,http://www.nsk-nakanishi.co.jp, +81 289 643 380,Board,President,Eiichi Nakanishi
Nakheel,http://www.nakheel.com/home, +971 4390 3333,Board,Chairman of the Board,Sheikh Ahmed Al Maktoum
Naked Wines,http://www.nakedwines.com , +44 192 329 8200,Board,CEO,Rodrigo Maza
Nakilat Group,http://www.nakilat.com.qa, +974 4499 8111,Board,CEO,Abdullah Al Sulaiti
Nakilat Keppel Offshore & Marine,http://www.nkom.com.qa, +974 4419 7300,Board,CEO,Damir Glavan
Nakilat SvitzerWijsmuller,http://www.nsw.nakilat.com, +974 4448 3137,Board,Managing Director,Niels Tinsfeldt
Nalco Water,http://www.ecolab.com/nalco-water, +1 646 618 8898,N1,Global Food & Beverage,C...
Nalu Medical,http://www.nalumed.com, +1 760 448 2360,Board,CEO & Director,Thomas West
Nam A Bank,http://www.namabank.com.vn, +84 283 929 6699,Board,Acting General Manager,Khai Hoan Tran
Nala,http://www.nala.com, +1 504 678 0043,Board,CEO,Benjamin Fernandes
Nam Cheong,http://www.namcheong.com.my, +60 322 831 377,Board,CEO,Seng Keat Leong
Nam Kwong Group,http://en.namkwong.com.mo, +86 853 8391 1660,Board,President,Jiang Weiliang
Nam Tai Property,http://www.namtai.com, +86 755 2749 0666,Board,CEO,Chunhua Yu
Nam Lee Pressed Metal,http://namlee.com.sg, +65 6257 5388,Board,Managing Director,Han Keong Yong
Nam Kim Steel,http://tonnamkim.com, +84 274 3748 84,Board,CEO,Vo Hoang Vu
Nama Chemicals Group,http://www.nama.com.sa, +966 133 478 888,Board,CEO,Abdallah Al-Salem
Namdeb Diamond,http://www.namdeb.com, +264 612 043 333,Board,CEO,Riaan Burger
Namdhari Seeds,http://www.namdhariseeds.com, +91 802 860 2168,Board,CEO,Gurmukh Roopra
Nami Automotive,http://nami.ru, +7 495 456 5700,Board,CEO,Fedor Nazarov
Namaste Solar,http://www.namastesolar.com, +1 303 447 0300,Board,CEO,Jason Sharpe
Namely,http://www.namely.com, +1 646 600 5003,Board,President,John Whisner
Namibia Asset Management,http://www.namasset.com.na, +264 6127 5700,Board,Chairman of the Board,Llewellyn Smith
Namibia Breweries,http://www.nambrew.com, +264 613 204 999,Board,Managing Director,Hendrik Westhuizen
Nammo,http://www.nammo.com, +47 6115 3600,Board,CEO,Morten Brandtzæg
Namibia Airports Company,http://www.airports.com.na, +264 61 295 5000,Board,CEO,Bisey Uirab
NamibRe,http://www.namibre.com, +264 6125 6904,Board,Managing Director,Patty Karuaihe-Martin
Namoi Cotton,http://www.namoicotton.com.au, +61 267 903 000,Board,Chairman of the Board,Tim Watson
Nampak,http://www.nampak.co.za, +27 117 196 300,Board,CEO,Phil Roux
Namshi,http://www.namshi.com, +971 800 626 744,N1,Product,K...
Namogoo,http://www.namogoo.com, +1 857 284 8084,Board,CEO,Chemi Katz
NamPower,http://www.nampower.com.na, +264 612 054 111,Board,Managing Director,Simson Haulofu
Nan Ya Plastics Corporation,http://www.npc.com.tw, +886 227 122 211,Board,President,Ming-Jen Tzou
Nan Hai Corporation,http://www.nanhaicorp.com, +852 2526 8802,Board,CEO,Rong Liu
NANA Regional,http://www.nana.com, +1 907 442 3301,Board,CEO,John Aġnaqłuk Lincoln
Namura Shipbuilding,http://www.namura.co.jp, +81 955 271 121,Board,President,Kensuke Namura
Nana,http://www.nana.sa, +966 920 033 024,Board,CEO,Sami Alhelwah
Nanit,http://www.nanit.com, +1 917 397 6258,Board,CEO,Anushka Salinas
NanJi E-Commerce,http://www.nanjids.com, +86 216 346 1118,Board,CEO,Yuxiang Zhang
Nanjing Gaoke,http://www.600064.com, +86 258 580 0700,Board,President,Yangjun Lu
Nanjing Hanrui Cobalt,http://hrcobalt.com, +86 255 210 8170,Board,General Manager,Zhang Aiqing
Nanjing Central Emporium Group,http://www.njzysc.com, +86 256 600 8022,Board,Chairman & President,Jun Zhu
Nanjing Huadong Electronics Information & Technology,http://www.huadongtech.com, +86 256 608 7777,Board,President,Zhenlong Guo
Nanjing Iron & Steel,http://www.njsteel.com.cn, +86 255 707 2779,Board,President,Ruirong Zhu
NanJing Pharmaceutical,http://www.njyy.com, +86 258 455 2601,Board,CEO & Director,Yijie Shu
Nanjing King-Friend Biochemical Pharma,http://www.nkf-pharma.com, +86 258 699 0789,Board,CEO & Chairman,Yongqun Tang
Nanjing Securities,http://www.njzq.com.cn, +86 258 336 7888,Board,President,Hongjian Xia
Nanjing Vazyme Biotech,http://www.vazyme.com, +86 258 577 1179,Board,CEO & Chairman,Lin Cao
Nano Cures,http://www.nanocures.com, +1 833 777 6266,Board,CEO & Chairman,Steve Papermaster
Nankai Electric Railway,http://nankai.co.jp, +81 666 447 121,Board,Chairman & CEO,Teruhiko Achikita
Nano Banc,http://www.nanobanc.com, +1 844 626 0262,Board,CEO,Mary Lynn Lenz
Nanjing Tanker,http://www.njtc.com.cn, +86 255 858 6114,Board,General Manager,Xiaodong Wang
Nanoco Group,http://www.nanocotechnologies.com, +44 161 603 7900,Board,CEO & Director (leaving),Brian Tenner
Nano Labs,http://nano.cn, +86 571 8665 6957,Board,CEO & Chairman,Jianping Kong
Nano Dimension,http://www.nano-di.com, +972 737 509 142,Board,CEO & Director,Yoav Stern
Nano Interactive,http://nanointeractive.com, +49 815 165 2780,Board,CEO,Carl White
Nanobiotix,http://www.nanobiotix.com, +33 140 260 470,Board,CEO,Laurent Levy
NanoGraf,http://www.nanograf.com, +1 312 721 6168,Board,CEO,Francis Wang
NanoDx,http://www.nanodiagnostics.com, +1 520 495 3157,Board,CEO & President,George Serafin
Nanologica,http://www.nanologica.com, +46 704 839 251,Board,CEO,Andreas Bhagwani
NanoLumens,http://www.nanolumens.com, +1 678 974 1544,Board,CEO,Ney Corsino
Nanoform Finland,http://www.nanoform.com, +358 293 700 150,Board,CEO,Edward Hæggström
Nanometrics Inc,http://www.nanometrics.ca, +1 613 592 6776,Board,CEO,Ian Talbot
Nanomix,http://www.nano.com, +1 855 564 5264,Board,CEO & Director,Thomas Schlumpberger
Nanosonics,http://www.nanosonics.com.au, +61 280 631 600,Board,CEO & Director,Michael Kavanagh
Nanosonics International,http://www.nanosonics.co.uk/about-us/leadership-team#international-management-team, +44 148 486 0581,N1,EMEA,G...
Nanophase Technologies,http://www.nanophase.com, +1 630 771 6700,Board,CEO & Director,Jess Jankowski
NanoString Technologies,http://www.nanostring.com, +1 888 358 6266,Board,CEO & Director,Brad Gray
Nanosynth Group,http://www.nanosynthgroup.com, +44 129 380 4741,Board,CEO,Mark Duffin
Nanotronics Imaging,http://www.nanotronics.co, +1 212 401 6209,Board,CEO,Matthew Putman
Nanox Imaging,http://www.nanox.vision, +972 3903 7384,Board,CEO & Director,Erez Meltzer
Nanosys,http://www.nanosysinc.com, +1 408 240 6700,Board,CEO,Martin Devenney
Nanso,http://www.nansogroup.com, +358 2012 5800,Board,CEO,Rita Holmberg
Nansen,http://www.nansen.ai, +65 8030 6464,Board,CEO,Alex Svanevik
Nantero,http://www.nantero.com, +1 781 932 5338,Board,CEO & Director,Robert Snowberger
NantHealth,http://www.nanthealth.com, +1 185 594 9626,Board,CEO & Director,Haris Naseem
NanoXplore,http://nanoxplore.ca, +1 418 484 5282,Board,CEO,Soroush Nazarpour
Nanto Bank,http://www.nantobank.co.jp, +81 742 221 131,Board,President,Takashi Hashimoto
Nanu-Nana,http://www.nanu-nana.de, +49 441 922 410,Board,Managing Director,Joachim Hoepp
Naos,http://www.naos.com, +33 442 163 060,Board,CEO,Jean-Noel Thorel
Nanya Technology Corp,http://www.nanya.com, +886 3328 1688,Board,President & Director,Pei-Ing Lee
Nanyo,http://www.nanyo.co.jp/index.html, +81 924 727 331,Board,President,Eiichiro Takeuchi
Napco Media,http://www.napco.com, +1 215 238 5300,Board,CEO,Ford Bowers
Napaqaro,http://www.napaqaro.fr, +33 160 825 400,Board,CEO,Robert Guillet
Napatech,http://www.napatech.com, +45 4596 1500,Board,CEO,Lars Boilesen
Napco Security Technologies,http://www.napcosecurity.com, +1 631 842 9400,Board,Chairman & President,Richard Soloway
Napesco,http://www.napesco.com, +965 2225 1000,Board,CEO & Vice Chairman,Muhaiman Al-Behbehani
Napier AI,http://www.napier.ai, +44 123 581 2993,Board,CEO,Greg Watson
Napims,http://www.napims.com, +234 1473 9388,Board,General Manager,Bala Wunti
Napo Therapeutics,http://www.napotherapeutics.com, +39 347 645 6873,N1,CFO,Stefano Roncoroni
Napster,http://napster.group, +44 207 466 5000,Board,CEO,Jon Vlassopulos
NaphCare,http://www.naphcare.com, +1 205 536 8400,Board,CEO,Bradford McLane
Narita International Airport,http://www.naa.jp, +81 476 345 400,Board,CEO,Tamura Akihiko
Narasaki Sangyo,http://narasaki.co.jp, +81 112 715 271,Board,CEO,Katsuhisa Nakamura
Narayana Hrudayalaya,http://www.narayanahealth.org, +91 807 122 2222,Board,CEO,Emmanuel Rupert
Nardello & Co,http://nardelloandco.com, +1 212 537 5300,Board,Chairman & CEO,Daniel Nardello
Nari Technology,http://www.naritech.cn, +86 258 108 7102,Board,General Manager & Director,Lacheng Pang
Narumiya International,http://www.narumiya-net.co.jp, +81 364 309 100,Board,President & CEO,Hirotaka Kunikyo
Narvar,http://narvar.com, +1 650 585 9550,Board,CEO,Amit Sharma
Narrative,http://www.getnarrative.com, +46 4612 7240,N1,Marketing,O...
Nars Cosmetics,http://www.narscosmetics.com, +1 212 941 0890,Board,CEO,Barbara Calcagni
Narragansett Bay Insurance,http://www.nbic.com, +1 401 495 6007,Board,President,Timothy Moura
NAS Recruitment Communications,http://www.nasrecruitment.com, +1 216 478 0300,N1,Client,J...
Nasa,http://www.nasa.gov, +1 202 358 0001,Board,Managing Director,Bill Nelson
Nasa Ames Research Center,http://www.nasa.gov/centers/ames/, +1 202 358 0001,Board,Managing Director,Eugene Tu
Nasa Aeronautics Research,http://www.nasa.gov/aeroresearch, +1 202 358 0001,Board,Managing Director,Robert Pearce
NAS Invest,http://www.nas-invest.com, +49 699 1394 8000,Board,CEO,Steffen Ricken
Nasa Engineering & Safety Center,http://www.nasa.gov/offices/nesc/home/index.html, +1 202 358 0001,Board,Managing Director,Timmy Wilson
Nasa Glenn Research Center,http://www.nasa.gov/centers/glenn/, +1 216 433 4000,Board,Deputy Managing Director,Susan Motil
Nasa Chief Technologist Office,http://www.nasa.gov/offices/oct/home/index.html, +1 202 358 0001,Board,Deputy Managing Director,Ellen Gertsen
Nasa Goddard Center,http://www.nasa.gov/centers/goddard/, +1 301 286 8955,Board,Managing Director,Makenzie Lystrup
Nasa Armstrong Flight Research,http://www.nasa.gov/centers/armstrong/, +1 661 276 3449,Board,Managing Director,Bradley Flick
Nasa Jet Propulsion Laboratory,http://www.jpl.nasa.gov, +1 818 354 4321,Board,Managing Director,Laurie Leshin
Nasa International & Interagency Relations,http://www.nasa.gov/oiir/, +1 202 358 0001,Board,Managing Director,Karen Feldstein
Nasa Legislative & Intergovernmental Affairs,http://www.nasa.gov/offices/olia/home/index.html, +1 202 358 1055,Board,Managing Director,Alicia Brown
Nasa Mission Support Directorate,http://www.nasa.gov/msd/, +1 202 358 2100,Board,Managing Director,Robert Gibbs
Nasa Office of Strategic Infrastructure,http://www.nasa.gov/offices/osi, +1 202 358 0001,Board,Managing Director,Joel Carney
Nasa Science,http://www.science.nasa.gov, +1 202 358 1726,Board,Managing Director,Nicola Fox
Nasa Safety Center,http://www.nasa.gov/centers/hq/nsc, +1 440 962 3230,Board,Managing Director,Harmony Myers
Nasa STEM Engagement,http://www.nasa.gov/offices/education/about/index.html, +1 202 358 0103,Board,Managing Director,Mike Kincaid
Nasa Space Technology Mission,http://www.nasa.gov/directorates/spacetech/home/index.html, +1 202 358 0001,Board,Acting Managing Director,Clayton Turner
Nasa Shared Services Center,http://www.nasa.gov/centers/nssc, +1 877 677 2123,Board,Managing Director,Anita Harrell
Nasdaq,http://www.nasdaq.com, +1 212 401 8700,Board,CEO & Chairman,Adena Friedman
NASB Financial,http://www.nasb.com, +1 816 765 2200,Board,CEO,Tom Wagers
Nascar,http://www.nascar.com, +1 386 253 0611,Board,President,Steve Phelps
Nasdaq BX,http://ir.nasdaq.com/corporate-governance/nasdaq-bx/board-of-directors, +1 212 401 8700,Board,CEO & Director,Tal Cohen
Nascon,http://www.nasconplc.com, +234 1448 0815,Board,Acting Managing Director,Thabo Mabe
Nasdaq GEMX,http://business.nasdaq.com/trade/US-Options/GEMX.html, +1 212 231 5180,Board,CEO & Director,Tal Cohen
Nasdaq Dubai,http://www.nasdaqdubai.com, +971 4305 5455,Board,CEO,Hamed Ali
Nasdaq MRX,http://www.nasdaq.com/solutions/nasdaq-mrx, +1 212 231 5180,Board,CEO & Director,Tal Cohen
Nasdaq Nordic,http://www.nasdaqomxnordic.com, +358 961 6671,Board,President,Fredrik Ekström
Nasdaq ISE,http://business.nasdaq.com/ise, +1 212 897 8171,Board,CEO,Tal Cohen
Nash Technologies,http://www.nashtech.com, +49 911 308 740,Board,CEO,Georg Pielage
Nash Squared,http://www.nashsquared.com, +44 207 333 0033,Board,CEO,Beverley White
Nasdaq Stock Market,http://ir.nasdaq.com/nasdaq-stock-market-llc.cfm, +1 301 978 8008,Board,CEO,Tal Cohen
Nasdaq PHLX,http://ir.nasdaq.com/nasdaq-phlx.cfm, +1 215 496 5000,Board,CEO,Tal Cohen
Nashville Sounds,http://www.milb.com/nashville, +1 615 690 4487,Board,General Manager & COO,Adam English
Nashville Predators,http://www.nhl.com/predators/, +1 615 770 2355,Board,CEO,Sean Henry
NashTech,http://www.nashtechglobal.com, +44 207 333 8778,Board,CEO,John O'Brien
Nashville Electric Service,http://www.nespower.com, +1 615 736 6900,Board,CEO,Teresa Broyles-Aplin
Nasmyth Group,http://www.nasmythgroup.com, +44 1216 835200,Board,CEO,Tony Upton
Nass,http://www.nassgroup.com, +973 1770 8333,Board,Managing Director & Vice Cha...,Sami Abdulla Nass
Nassauische Heimstatte,http://www.naheimst.de, +49 696 0690,Board,Co-Managing Director,Constantin Westphal
Nass Asphalt,http://www.nassasphalt.com, +973 1767 8086,Board,CEO,Shawqi Al Hashimi
Naspers,http://www.naspers.com, +27 214 062 121,Board,CEO,Fabricio Bloisi
Nassau Re,http://nfg.com, +1 860 403 5946,Board,CEO,Phillip Gass
Nassauische Sparkasse,http://www.naspa.de, +49 611 3641290,Board,CEO,Marcus Naehser
Nasu Denki-tekko,http://www.nasudenki.co.jp, +81 333 516 131,Board,President,Tomoharu Suzuki
Nat Habit,http://nathabit.in, +91 852 700 0777,Board,CEO,Swagatika Das
Nasuni,http://www.nasuni.com, +1 508 433 6200,Board,CEO,Paul Flanagan
Nasstar,http://www.nasstar.com, +44 844 443 4433,Board,CEO,Paul Cosgrave
Natcore Technology,http://www.natcoresolar.com, +1 561 894 8855,Board,President CEO & Secretary,Charles Provini
NatCen,http://natcen.ac.uk, +44 207 549 9584,Board,CEO,Guy Goodwin
Natcom,http://natcom.com.ht, +1 305 756 8600,Board,Chairman,Robert Rodriguez
Natco Pharma,http://www.natcopharma.co.in, +91 402 354 7532,Board,CEO & Vice Chairman,Rajeev Nannapaneni
Natera,http://www.natera.com, +1 650 249 9090,Board,CEO & Director,Steve Chapman
NatGas,http://www.natgas.de, +49 3312 0040,N1,Account,E...
Nathan's Famous,http://nathansfamous.com, +1 516 338 8500,Board,CEO,Eric Gatoff
National Amusements,http://www.showcasecinemas.com, +1 781 461 1600,Board,Chair President & CEO,Shari Redstone
Nation Media Group,http://www.nationmedia.com, +254 202 213 946,Board,CEO,Stephen Gitagama
National Aluminium,http://nalcoindia.com, +91 674 230 1988,Board,Chairman & CEO,Sridhar Patra
National Australia Bank,http://www.nab.com.au, +61 388 722 461,Board,CEO,Andrew Irvine
National Aviation Services,http://www.nascorporate.com, +965 184 2842,Board,CEO,Hassan El-Houry
National Australia Bank CIB,http://www.nab.com.au/business/corporate-and-institutional, +61 4 7682 9930,N1,Corporate Finance,C...
National Asset Services,http://www.nasassets.com, +1 310 943 8171,Board,President,Karen Kennedy
National Bank,http://www.nblbd.com, +880 2956 3081,Board,CEO,Touhidulalam Khan
National Bank of Arizona,http://www.nbarizona.com, +1 602 235 6000,Board,CEO,Mark Young
National Bank of Bahrain,http://www.nbbonline.com, +973 1722 8800,Board,CEO,Usman Ahmed
National Bank Investments,http://www.nbinvestments.ca, +1 514 394 5555,Board,CEO,Eric-Olivier Savoie
National Bank Holdings,http://www.nationalbankholdings.com, +1 720 554 6680,Board,Chairman & CEO,Timothy Laney
National Bank of Blacksburg,http://www.nbbank.com, +1 540 552 2011,Board,CEO,Brad Denardo
National Bank of Egypt,http://www.nbe.com.eg, +20 225 945 000,Board,Chairman of the Board,Hisham Okasha
