name,url,number,category,position,person_name
UBP MEA,http://www.ubp.com/en/our-offices/ubp-dubai, +971 4818 4800,Board,Co-CEO,Mohamed Abdellatif
UBP Asia,http://www.ubp.com/fr/nos-bureaux/ubp-hong-kong, +852 3701 9688,Board,CEO,Mike Blake
UBS Americas,http://www.ubs.com/us/en.html, +1 203 719 3000,Board,President,Robert Karofsky
UBRR,http://www.ubrr.ru, +7 495 230 0184,Board,President,Alexey Dolgov
UBP Zurich,http://www.ubp.com/fr/nos-bureaux/ubp-zurich, +41 58 819 62 0,Board,CEO,Adrian Kuenzi
UBS,http://www.ubs.com, +41 442 341 111,Board,CEO,Sergio Ermotti
UBQ Materials,http://www.ubqmaterials.com, +972 523 033 099,Board,Co-CEO & Chairman,Albert Douer
UBS APAC,http://www.ubs.com/global/en/about_ubs/media/global/images/buildings/buildings_asia.html, +852 2971 8202,Board,Chairman of the Board,Edmund Koh
UBS EMEA,http://www.ubs.com/global/en/bank_for_banks/contact_persons/emerging_emea.html, +41 442 393 935,Board,President & UK,Beatriz Martin Jimenez
UBS China,http://www.ubs.com/cn/en/ubs-china.html, +86 105 832 7000,Board,Managing Director & Securiti...,Eugene Qian
UBS Arena,http://ubsarena.com, +1 516 517 0640,Board,General Manager,Michael Sciortino
UBS Bank US,http://www.ubs.com/cefs/en/ubs-bank-usa/, +1 212 713 2000,Board,Vice Chairman & CEO,Frank Destra
UBS France,http://www.ubs.com/fr/fr.html, +33 144 564 545,Board,CEO,Henri Mills
UBS Germany,http://www.ubs.com/de/de/, +49 692 1790,Board,CEO,Tobias Vogel
UBS Global Asset Management Americas,http://www.ubs.com/us/en/asset-management.html, +1 605 343 4155,N1,Audit,U...
UBS Global Asset Management APAC,http://www.ubs.com/hk/en/asset_management.html, +852 2971 6188,Board,Co-Managing Director,James Benady
UBS Global Asset Management,http://www.ubs.com/global/en/asset-management.html, +41 442 341 111,Board,President,Aleksandar Ivanovic
UBS Global Asset Management Latin America,http://www.ubs.com/br/pt/asset_management.html, +55 113 513 6500,Board,Managing Director,Marilyn Foglia
UBS Global Asset Management Australia,http://www.ubs.com/au/en/asset-management.html, +61 293 243 222,Board,Chairman & President,Alison Telfer
UBS Global Asset Management Japan,http://www.ubs.com/jp/en/asset-management.html, +81 352 933 700,N1,President,K...
UBS Global Asset Management Real Estate & Private Markets,http://www.ubs.com/global/en/asset-management/investment-capabilities/real-estate.html, +41 442 343 030,Board,Managing Director,Joseph Azelby
UBS Global Asset Management Switzerland,http://www.ubs.com/ch/en/asset_management.html, +41 442 341 111,Board,Managing Director,Aleksandar Ivanovic
UBS Global Wealth Management,http://www.ubs.com/global/en/wealth-management.html, +41 442 341 111,Board,Co-President,Iqbal Khan
UBS Investment Bank Australasia,http://www.ubs.com/au/en.html, +61 390 464 041,Board,CEO,Anthony Sweetman
UBS Indonesia,http://www.ubs.com/id/en, +62 212 554 7000,Board,Managing Director,Joshua Tanja
UBS Investment Bank,http://www.ubs.com/investmentbank, +41 442 341 111,Board,Co-President,George Athanasopoulos
UBS India,http://www.ubs.com/in/en.html, +91 226 155 6000,Board,Managing Director,Mihir Doshi
UBS Northeast Private Wealth Management,http://www.ubs.com/us/en/wealth-management/our-services/individual-services/private-wealth-management/pwm-offices/northeast.html, +1 215 496 2000,Board,Managing Director,John Mathews
UBS Switzerland,http://www.ubs.com/ch/, +41 442 341 111,Board,President,Sabine Keller-Busse
UBS O'Connor,http://www.ubs.com/oconnor, +1 312 525 7671,Board,CEO,Blake Hiltabrand
UBS Wealth Americas Soundview Market,http://www.ubs.com/soundviewmarket/, +1 914 761 6800,Board,Market,Mara Glassel
UBS Wealth Management Americas,http://www.ubs.com/us/en/wealth-management.html, +1 212 713 2000,Board,President,Iqbal Khan
Ubtech Robotics,http://www.ubtrobot.com, +86 755 8347 4428,Board,CEO,James Zhou
UCare Health,http://ucare.org, +1 866 457 7144,Board,CEO & President,Hilary Marden-Resnik
UBS Wealth Management APAC,http://www.ubs.com/global/en/wealth-management/financial-intermediaries/our-solutions-for-you/asia-pacific.html, +65 6495 8000,Board,Co-Managing Director,Amy Lo
UBS Wealth Management EMEA,http://www.ubs.com/global/en/about_ubs/careers/our-areas-of-work/associate-program/wealth-management-global.html, +41 414 4234 1111,Board,CEO,Christl Novakovic
UCB,http://www.ucb-group.com, +32 2559 9999,Board,CEO & Director,Jean Christophe Tellier
UCB France,http://www.ucb-pharma.fr, +33 147 294 435,Board,CEO,Fabienne Delaplace-Lavoix
UCB Bank,http://www.ucbbank.com, +1 217 483 2491,Board,CEO,Dan Wilcoxen
UCB Germany,http://www.ucb.de, +49 217 3480,Board,Managing Director,Karl-Werner Leffers
UCB Australia,http://www.ucbaustralia.com.au, +61 398 281 800,Board,Managing Director,Ian Worby
UCB Canada,http://www.ucb-canada.ca/, +1 905 287 5129,N1,Immunology,L...
UCB Poland,http://www.ucb.pl, +48 227 452 300,N1,Medical,P...
UCB UK,http://www.ucbpharma.co.uk, +44 175 377 7100,Board,Managing Director,Claire Brading
UCB Switzerland,http://www.ucbsuisse.ch, +41 588 223 200,N1,Finance & Admin,F...
UCB Turkey,http://www.ucb.com.tr, +90 216 538 0000,N1,Finance & Accounting,A...
UCB USA,http://www.ucb-usa.com, +1 770 970 8859,Board,President,Mark Morgan
UCB Ventures,http://www.ucbventures.com, +32 2559 9999,Board,Managing Partner,Erica Whittaker
UCC Coffee Australia & New Zealand,http://ucc-anz.com, +61 2 9133 1200,Board,CEO,Dean Divehall
UCC,http://www.ucc.co.jp, +81 783 048 833,Board,CEO,Gota Ueshima
UCC Holding,http://uccholding.com, +974 4429 2220,Board,CEO,Mohd Sabri
UCC Environmental,http://uccenvironmental.com, +1 847 473 5900,Board,CEO,Andrew Warrington
Uchiyama Holdings,http://www.uchiyama-gr.jp, +81 935 510 002,Board,CEO & Director,Fumiharu Uchiyama
Uchida Yoko,http://www.uchida.co.jp, +81 335 554 072,Board,President & Director,Noboru Ohkubo
UCO Bank,http://www.ucobank.com, +91 332 235 0367,Board,CEO,Ashwani Kumar
Ucommune,http://www.ucommune.com, +86 400 118 8891,Board,CEO & COO,Guan Xin
Ucore Rare Metals,http://www.ucore.com, +1 902 482 5214,Board,CEO & Chairman,Pat Ryan
UCT,http://www.uctcorp.com, +1 214 348 2000,Board,President,Mike Allee
uCloudlink,http://www.ucloudlink.com, +852 2180 6111,Board,CEO & Director,Chaohui Chen
UCWeb,http://www.ucweb.com, +86 206 682 4874,Board,President,Jun Lei
UD Trucks,http://www.udtrucks.com, +81 487 812 301,Board,CEO,Koji Maruyama
UD Trucks South Africa,http://udtrucks.com/southafrica, +27 125 649 500,Board,Managing Director,Filip Van den Heede
Udaan,http://udaan.com, +91 114 670 0600,Board,CEO,Vaibhav Gupta
UDA Holding,http://www.uda.com.my, +60 327 308 500,Board,CEO,Mohd Kailany
Udacity,http://www.udacity.com, +1 650 938 9090,Board,CEO & Director,Kai Roemmelt
UDC,http://www.udcqatar.com, +974 4409 8421,Board,CEO,Ibrahim Al-Othman
UDC Finance,http://www.udc.co.nz, +64 9353 7843,Board,CEO,Don Atkinson
Udokan Copper,http://www.bgk-udokan.ru, +7 495 645 0045,Board,CEO,Boris Slutskiy
Udmurtneft,http://www.udmurtneft.ru, +7 341 248 7429,Board,CEO,Andrey Topal
Uddeholm,http://www.uddeholm.com, +46 5631 7000,Board,Co-Managing Director,Par Emanuelsson
Udemy,http://www.udemy.com, +1 760 483 3694,Board,CEO & Director,Greg Brown
UDR,http://www.udr.com, +1 720 283 6120,Board,CEO & Chairman,Thomas Toomey
UEC Electronics,http://www.uec-electronics.com, +1 843 552 8682,Board,President,Matt Bakker
Ueltje,http://www.ueltje.de, +49 230 447 2900,Board,CEO,Karl Westing
Udyog Software,http://www.udyogsoftware.com, +91 888 551 8002,Board,Managing Director,Naveen Mamidi
UECC,http://www.uecc.com, +47 2100 9800,Board,CEO,Glenn Edvardsen
Ueki,http://www.uekigumi.co.jp, +81 257 232 200,Board,CEO,Yoshiaki Ueki
UEM Builders,http://www.uembuilders.com, +60 327 276 868,Board,Managing Director,Nik Jaffar
UEM Sunrise,http://www.uemsunrise.com, +60 603 2711 8008,Board,CEO,Encik Sufian Abdullah
UEM Edgenta,http://www.uemedgenta.com, +60 327 256 666,Board,CEO,Syahrunizam Samsudin
UEM Trust,http://www.uemtrust.co.uk, +44 370 707 4040,Board,Chairman of the Board,John Rennocks
UEM Group,http://www.uem.com.my, +60 327 276 868,Board,CEO,Izani Ghani
UFA,http://www.ufa.de, +49 3317 0600,Board,CEO,Sascha Schwingel
Uestra,http://uestra.de, +49 5111 6680,Board,CEO,Elke Van Zadel
UEX,http://www.uex-corporation.com, +1 604 669 2349,Board,CEO,Roger Lemaitre
UET,http://www.uet-group.com, +49 619 6777 7550,Board,CEO,Werner Neubauer
UFCU,http://www.ufcu.org, +1 512 467 8080,Board,CEO,Michael Crowl
UFL,http://www.theufl.com, +1 888 688 1409,Board,President,Russ Brandon
UFO Moviez India,http://www.ufomoviez.com, +91 224 030 5060,Board,CEO,Rajesh Mishra
Uflex,http://www.uflexltd.com, +91 120 401 2345,Board,Chairman & Managing Director,Ashok Chaturvedi
UFP Industries,http://www.ufpi.com, +1 616 364 6161,Board,CEO & Chairman (Chairman of ...,Matthew Missad
UFP Technologies,http://www.ufpt.com, +1 978 352 2200,Board,CEO & Chairman,Jeffrey Bailly
Uganda Breweries,http://ugandabreweries.com, +256 312 210 011,Board,Managing Director,Andrew Kilonzo
Ugam,http://www.ugamsolutions.com, +1 415 320 8426,Board,Director,Michael Komasinski
UgenTec,http://www.ugentec.com, +32 7848 4479,Board,CEO & Director,Steven Verhoeven
UGI,http://www.ugicorp.com, +1 610 337 1000,Board,Interim CEO & Chairman,Mario Longhi
UGC,http://www.ugc.fr, +33 146 404 400,Board,Managing Director,Alain Sussfeld
UGI Energy Services,http://www.ugies.com, +1 610 373 7999,Board,President,Joseph Hartz
UGI Utilities,http://www.ugi.com, +1 610 796 3400,Board,CEO,Robert Beard
Ugitech,http://ugitech.com, +33 479 893 787,Board,Managing Director,Raphaël Rey
Ugitech Italia,http://www.ugitech.com/company/subsidiaries/ugitech-italia/, +39 254 7431,Board,CEO & CFO,Marco Beccani
UGL,http://www.ugllimited.com, +61 289 258 925,Board,Managing Director,Doug Moss
UGN,http://ugn.com, +1 773 437 2400,Board,CEO,Peter Anthony
Uhlmann Group,http://www.uhlmann.de, +49 739 2702 8702,Board,CEO,Matthias Niemeyer
Uhlmann Singapore,http://www.uhlmann.de/en/company/uhlmann-worldwide/singapore.html, +65 6592 5679,Board,Managing Director,Matthias Kaiser
Uhlhorn Group,http://www.uhlhorn.de, +49 4243 3041,Board,Co-Managing Director,Alfred Uhlhorn
Uhlmann Scandinavia,http://www.uhlmann.de/en/company/uhlmann-worldwide/scandinavia.html, +46 3145 0505,Board,Managing Director,Mats Jirblom
Uhlmann Spain,http://www.uhlmann.de/company/uhlmann-pac-systeme/spain.html, +34 918 060 960,Board,Managing Director,Julio Mendez
Uhlmann UK,http://www.uhlmann.de/en/company/uhlmann-worldwide/united-kingdom.html, +44 125 274 3120,Board,Managing Director,Steve Quilt
Uhlmann USA,http://www.uhlmann.de/en/company/uhlmann-worldwide/usa.html, +1 973 402 8855,Board,Managing Director,Aaron Rossi
Uhlsport,http://uhlsport.com, +49 7433 2680,Board,CEO,Dirk Hendrik Lehner
Uhlsport France,http://www.uhlsport.com/fr/, +33 442 088 030,N1,Collections & Litigation,F...
Uhnder,http://www.uhnder.com, +1 512 722 6353,Board,CEO,Manju Hegde
UHY Advisors,http://www.uhy-us.com, +1 312 578 9600,Board,CEO,Steven McCarty
UIB Asia Reinsurance Brokers,http://www.uibgroup.com/contact_singapore.html, +65 6324 3031,Board,CEO,Francis Savari
UHY,http://www.uhy.com, +44 207 216 4684,Board,CEO,Rhys Madoc
UIB,http://www.uib.com.tn, +216 7185 0248,Board,CEO,Raoul Labbe De La Genard...
UIB Group,http://www.uibgroup.com, +44 207 488 0551,Board,Chairman & CEO,Bassem Kabban
UIC,http://www.uicalaska.com, +1 907 852 4460,Board,President & CEO,Pearl Brower
UIB Brazil,http://www.uibgroup.com/contact_brazil.html, +55 212 206 3100,Board,CEO,Lazaro Sobrinho
UIB Assurances,http://www.uib.com.tn/accueil/particuliers/bancassurance, +216 7185 0248,Board,Managing Director,Mondher Khabcheche
UIB Saudi Arabia,http://uib-saudi.com, +966 2657 5188,Board,CEO,Abdulwahab Alkady
Uinsure,http://www.uinsure.co.uk, +44 344 844 3844,Board,CEO,Simon Taylor
UiPath APAC & Australia,http://www.uipath.com/company/offices, +81 677 111 892,Board,President,Lee Hawksley
UiPath Americas,http://www.uipath.com/company/offices, +1 844 432 0455,Board,President,Ryan Mac Ban
UiPath,http://www.uipath.com, +1 844 432 0455,Board,CEO & Innovation,Daniel Dines
Uilo,http://www.uilo.com.ar, +54 810 777 9262,N1,Administration,D...
UiPath India,http://www.uipath.com/blog/tag/india, +81 677 111 892,Board,Managing Director,Arun Balasubramanian
UiPath EMEA,http://www.uipath.com/blog/tag/region-emea, +44 800 802 1249,Board,Managing Director,Mark Gibbs
Uisee,http://www.uisee.com, +86 106 205 1331,Board,CEO,Gansha Wu
UiTM Holdings,http://uitmholdings.com, +60 355 225 058,Board,CEO,Muhammad Mubarak Ishak
Uisce Éireann,http://www.water.ie, +353 1707 2828,Board,CEO,Niall Gleeson
Ujjivan Financial Services,http://www.ujjivan.com, +91 804 071 2121,Board,Chairman of the Board,Samit Ghosh
UK Asset Resolution,http://www.ukar.co.uk, +44 127 455 4042,Board,Chairman of the Board,John Tattersall
Ujjivan Small Finance Bank,http://www.ujjivansfb.in, +91 113 043 2121,Board,CEO,Sanjeev Nautiyal
UK Commercial Property REIT,http://www.ukcpreit.com, +44 148 174 5001,Board,Managing Director,Will Fulton
Ujet,http://ujet.cx, +1 479 878 2787,Board,CEO,Anand Janefalkar
UK Defence Club,http://www.ukdefence.com, +44 207 283 4646,Board,CEO,Daniel Evans
UK P&I Club,http://www.ukpandi.com, +44 207 283 4646,Board,CEO,Andrew Taylor
Ukreximbank,http://www.eximb.com, +380 442 473 838,Board,CEO,Sergii Yermakov
UK General,http://www.ukgeneral.com, +44 370 421 4503,Board,CEO,Tim Smyth
UK Power Networks,http://www.ukpowernetworks.co.uk, +44 800 316 3105,Board,CEO,Basil Scarsella
UkrGasBank,http://www.ukrgasbank.com, +380 444 944 650,Board,Acting CEO,Rodion Morozov
Ukrproduct,http://www.ukrproduct.com, +380 442 329 602,Board,CEO,Alexander Slipchuk
UkrSibbank,http://www.ukrsibbank.com, +380 445 900 690,Board,CEO,Laurent Dupuch
Ukrnafta,http://ukrnafta.com, +380 445 030 386,Board,CEO,Oleg Gez
Ukroboronprom,http://www.ukroboronprom.com.ua, +380 445 862 401,Board,Managing Director,Yuriy Husyev
UL Solutions,http://www.ul.com, +1 847 272 8800,Board,CEO,Jennifer Scanlon
Ulefos,http://ulefos.com, +47 6780 6200,Board,CEO,Henrik Kristiansen
Ukrtelecom,http://en.ukrtelecom.ua, +380 800 506 801,Board,CEO,Yuriy Kurmaz
Ula,http://ula.app, +62 804 100 1101,Board,CEO,Nipun Mehra
UKTV,http://uktv.co.uk, +44 203 192 0504,Board,CEO,Marcus Arthur
Uline,http://uline.com, +1 262 612 4200,Board,Chairman & CEO,Richard Uihlein
Ulker Biskuvi,http://www.ulkerbiskuvi.com.tr, +90 212 567 6800,Board,CEO,Mete Buyurgan
Ullico Casualty Group,http://www.ullico.com/casualty, +1 202 962 8981,Board,President,Tina Fletcher
Ullico,http://www.ullico.com, +1 202 682 0900,Board,CEO,Brian Hale
Ulla Johnson,http://ullajohnson.com, +1 212 965 5050,Board,CEO,Thibaut Perrin-Faivre
Ulma Construction,http://www.ulmaconstruction.pl, +48 225 067 000,Board,President,Rodolfo Urdampilleta
Ullico Investments,http://www.ullico.com/investments, +1 202 682 6684,Board,President,Joseph Linehan
Ulmart,http://www.ulmart.ru, +7 812 336 3777,Board,Managing Director,Sergey Fedorinov
Ulstein Group,http://www.ulstein.com, +47 7000 8000,Board,CEO & Director,Gunvor Ulstein
Ulric de Varens,http://www.ulric-de-varens.com, +33 156 903 232,Board,CEO,Ulric Viellard
Ulster Bank,http://www.ulsterbank.ie, +353 1608 4000,Board,CEO,Jane Howard
Ulta Beauty,http://www.ulta.com, +1 630 410 4800,Board,CEO,David Kimbell
Ultima Genomics,http://www.ultimagenomics.com, +1 650 861 1194,Board,CEO,Gilad Almogy
Ultima,http://www.ultima.com, +44 333 015 8000,Board,CEO,Scott Dodds
Ulteig,http://ulteig.com, +1 701 451 8300,Board,CEO,Doug Jaeger
Ultimate Products,http://www.upgs.com, +44 161 934 2240,Board,CEO,Andrew Gossage
UltiMaker,http://ultimaker.com, +1 347 334 6800,Board,CEO,Michiel Alting von Geusau
Ultimate Fighting Championship,http://www.ufc.com, +1 702 221 4780,Board,CEO,Lorenzo Fertitta
Ultimo,http://www.ultimo.pl, +48 713 594 160,Board,CEO,Aneta Borycka
Ultimate Kronos Group,http://www.ukg.com, +1 978 250 9800,Board,CEO,Jennifer Morgan
Ultimovacs,http://www.ultimovacs.com, +47 4138 0080,Board,CEO,Carlos De Sousa
Ultimus LeverPoint,http://ultimusleverpoint.com, +1 518 373 5500,Board,President,James Cass
Ultivue,http://www.ultivue.com, +1 781 883 1531,Board,CEO & President,Rob Carson
UltiSat,http://ultisat.com, +1 240 243 5100,Board,CEO,David Myers
Ultimus Fund Solutions,http://www.ultimusfundsolutions.com, +1 513 587 3400,Board,CEO,Gary Tenkman
Ultra Clean Technology,http://www.uct.com, +1 510 576 4400,Board,CEO & Director,James Scholhamer
Ultra Electronics,http://www.ultra.group, +44 208 813 4321,Board,President,Richard Dingley
Ultra Intelligence & Communications,http://www.ultra.group/gb/our-business-units/intelligence-communications/, +1 301 670 6779,Board,CEO,Jon Rucker
Ultracargo,http://www.ultracargo.com.br, +55 113 177 6513,Board,CEO,Decio Sampaio
Ultragaz,http://www.ultragaz.com.br, +55 4003 0123,Board,CEO,Tabajara Bertelli
Ultragenyx Pharmaceutical,http://www.ultragenyx.com, +1 415 483 8800,Board,CEO & Director,Emil Kakkis
Ultrahuman,http://www.ultrahuman.com, +91 800 102 8693,Board,CEO,Mohit Kumar
Ultrajaya Milk Industry,http://www.ultrajaya.co.id, +62 800 118 5872,Board,CEO,Sabana Prawirawidjaja
Ultralife,http://ultralifecorporation.com, +1 315 332 7100,Board,CEO & Director,Mike Manna
Ultraleap,http://ultraleap.com, +44 117 325 9002,Board,CEO,Tom Carter
Ultrapar Participacoes,http://www.ultra.com.br, +55 113 177 7014,Board,CEO & Vice Chairman,Marcos Lutz
Ulvac,http://www.ulvac.co.jp, +81 467 892 033,Board,CEO,Setsuo Iwashita
Ultrasone,http://www.ultrasone.com, +49 815 890 780,Board,CEO,Michael Willberg
UltraTech Cement,http://www.ultratechcement.com, +91 226 691 7800,Board,Managing Director,Kailash Chandra Jhanwar
Ultrapower,http://www.ultrapower.com.cn, +86 108 492 7606,Board,President,Li Li
Ulysse Nardin,http://www.ulysse-nardin.com, +41 329 307 400,Board,CEO,Patrick Pruniaux
UM APAC,http://www.umww.com/locations/singapore-um-apac-headquarters, +65 6500 8388,Board,CEO,Kasper Aakerlund
UM Australia,http://www.umww.com/locations/sydney/, +61 299 944 200,Board,CEO,Anathea Ruys
UM EMEA,http://www.umww.com/locations/london, +44 207 073 7333,Board,President,Susan Kingston-Brown
UM,http://www.umww.com, +1 212 883 4700,Board,CEO,Andrea Suarez
UM Germany,http://umww.de, +49 6979 4040,Board,CEO,Stefanie Tannrath
Um Telecom,http://www.umtelecom.com.br, +55 3003 8411,Board,CEO,Rui Gomes
UM MENA,http://www.ummena.com, +971 4445 4545,Board,CEO,Joe Nicolas
UM Netherlands,http://www.um.nl, +31 205 030 300,Board,CEO,Carolien van Hek
