name,url,number,category,position,person_name
GAC Denmark,http://gac.com/gac-worldwide/europe/denmark, +45 3374 7515,Board,General Manager,Sebastian Jonsson
GAC China,http://www.gac.com/china, +86 212 310 8000,Board,Managing Director,Simon Xu
GAC Brazil,http://www.gac.com/gac-worldwide/americas/brazil/, +55 115 083 3999,Board,Managing Director,Rodrigo Demarco
GAC Cyprus,http://gac.com/gac-worldwide/europe/cyprus/, +357 2520 9100,Board,Managing Director,Demetris Mouskos
GAC Greece,http://gac.com/gac-worldwide/europe/greece, +30 210 414 0400,N1,CFO,Kalliopi Kallinika
GAC Egypt,http://www.gac.com/egypt, +20 222 686 230,Board,General Manager,Mohamed Elalfy
GAC Finland,http://gac.com/gac-worldwide/europe/finland/, +358 105 458 810,Board,Managing Director,Svante Eriksson
GAC Hong Kong,http://www.gac.com/hongkong, +852 2723 6306,Board,Managing Director,Maria Lam
GAC Group,http://www.gac.com, +971 4881 1411,Board,President,Bengt Ekstrand
GAC Indonesia,http://www.gac.com/indonesia, +62 218 990 2777,Board,Managing Director,Francois Traversa
GAC Jordan,http://www.gac.com/jordan, +962 6580 8000,Board,General Manager,Ibrahim Attieh
GAC Kazakhstan,http://www.gac.com/kazakhstan, +7 727 311 0590,Board,Managing Director,Jan Jiyenkulov
GAC Kuwait and Iraq,http://www.gac.com/iraq, +965 2220 5800,Board,Managing Director,Jacob Rubensson
GAC India,http://www.gac.com/india, +91 484 266 8372,Board,Managing Director,Goran Eriksson
GAC Malaysia,http://www.gac.com/malaysia, +60 374 921 000,Board,Managing Director,Mike Camara
GAC Motor,http://www.gac-motor.com, +86 208 315 1139,Board,General Manager & Director,Xingya Feng
GAC Nigeria,http://www.gac.com/gac-worldwide/africa/nigeria/, +234 1291 0303,Board,Managing Director,Rudi Van Niekerk
GAC North America,http://www.gac.com/gac-worldwide/americas/united-states/, +1 713 660 1650,Board,Managing Director,Shanaka Fernando
GAC Netherlands,http://gac.com/gac-worldwide/europe/netherlands, +31 104 289 680,N1,Bunker Trading,A...
GAC Oman,http://www.gac.com/oman, +968 2447 7800,Board,General Manager,Johannes Ericson
GAC Poland,http://www.gac.com/poland, +48 914 873 754,Board,General Manager,Tomasz Sabatowicz
GAC Norway,http://gac.com/gac-worldwide/europe/norway/, +47 9920 2560,Board,General Manager,Mikael Rodseth
GAC Philippines,http://www.gac.com/philippines, +63 2892 2713,Board,Managing Director,Joseph Casimiro
GAC Qatar,http://www.gac.com/qatar, +974 4420 5600,Board,General Manager,Henrik Althen
GAC Singapore,http://www.gac.com/gac-worldwide/asia-pacific/singapore/, +65 6477 1400,Board,Managing Director,Sofie Bager
GAC Sweden,http://gac.com/gac-worldwide/europe/sweden/, +46 313 378 130,Board,Managing Director,Johan Ehn
GAC South Africa,http://www.gac.com/southafrica, +27 215 283 700,Board,Managing Director,Eric Barnard
GAC Russian Federation,http://www.gac.com/russia, +7 495 748 0288,Board,General Manager,Maxim Krivets
GAC Saudi Arabia,http://www.gac.com/saudiarabia, +966 138 328 762,Board,Managing Director,Kumar Ganesan
GAC Taiwan,http://www.gac.com/taiwan, +886 225 466 950,Board,Managing Director,Kenny So
GAC UK,http://www.gac.com/uk, +44 132 447 9200,Board,Managing Director,Herman Jorgensen
GAC Turkey,http://www.gac.com/turkey, +90 326 613 9180,Board,Co-General Manager,Raymond Makzume
GAC Thailand,http://www.gac.com/thailand, +66 2650 7400,Board,Managing Director,Julian Kordek
Gadoon Textile Mills,http://gadoontextile.com, +92 213 520 5479,Board,CEO,Muhammad Sohail Tabba
GAF,http://gaf.com, +1 973 628 3000,Board,CEO,John Altmeyer
GAF AG,http://www.gaf.de, +49 891 215 280,Board,Managing Director,Gernot Ramminger
Gaerner,http://www.gaerner.de, +49 2038 0940,Board,CEO,Astrid Voss
GAF Energy,http://www.gaf.energy, +1 202292-6976,Board,President,Martin DeBono
Gaffney Cline & Associates,http://gaffneycline.com, +1 713 850 9955,N1,Development Planning,M...
GAG Immobilien,http://www.gag-koeln.de, +49 2212 0110,Board,Chairman of the Board,Mike Homann
Gafisa,http://www.gafisa.com.br, +55 113 025 9000,Board,CEO,Sheyla Castro Resende
Gaggle,http://www.gaggle.net, +1 309 665 0572,Board,CEO,Jeff Patterson
Gaggenau Hausgeräte,http://www.gaggenau.com, +49 8945 9001,Board,CEO,Matthias Metz
Gah Alberts,http://www.gah.de, +49 2357 9070,Board,Managing Director,Dietrich Alberts
Gaia,http://www.gaiam.com, +1 303 222 3600,Board,CEO,James Colquhoun
GAIA Design,http://gaiadesign.com.mx, +52 555 350 1425,Board,CEO,Philippe Cahuzac
Gaia Herbs,http://www.gaiaherbs.com, +1 888 917 8269,Board,CEO,Jim Geikie
Gaia Real Estate,http://www.gaiare.com, +1 212 563 2726,Board,CEO,Danny Fishman
GAI Consultants,http://www.gaiconsultants.com, +1 412 476 2000,Board,CEO & Chairman,Gary DeJidas
Gain Credit,http://www.gaincredit.com, +1 858 678 0847,Board,CEO,Mark Fiander
Gail India,http://www.gailonline.com, +91 112 617 2580,Board,Chairman & Managing Director,Kumar Gupta
Gail Gas,http://gailgas.com, +91 120 244 6400,Board,CEO,Raman Chadha
Gain Theory,http://www.gaintheory.com, +1 212 474 0860,Board,CEO,Manjiry Tamhane
Gain Therapeutics,http://www.gaintherapeutics.com, +1 301 500 1556,Board,Interim CEO & CFO,Gene Mack
GainJet Aviation,http://www.gainjet.com, +30 210 963 6101,Board,CEO,Ramsey Shaban
Gainbridge,http://www.gainbridge.io, +1 866 252 9439,Board,President,Justin Wee
Gainesville Regional Utilities,http://www.gru.com, +1 352 334 3400,Board,Interim CEO,Edward Bielarski
Gainey Business Bank,http://www.gaineybusinessbank.com, +1 480 571 7690,Board,CEO,Rob Schwister
GainJet Ireland,http://www.gainjetireland.com, +353 61 704754,Board,CEO,Ray Mills
Gainsco,http://www.gainsco.com, +1 972 629 4992,Board,CEO,Michael Johnston
Gainwell Technologies,http://www.gainwelltechnologies.com, +1 888 237 2872,Board,CEO & Chairman,Mark Knickrehm
Gaither Petroleum,http://www.gpcoil.co, +1 281 994 5400,Board,CEO,Orville Gaither
Gajah Tunggal,http://gt-tires.com/en, +62 215 0985 9162,Board,CEO,Sugeng Rahardjo
Gainsight,http://www.gainsight.com, +1 888 623 8562,Board,CEO,Nick Mehta
Galaxidi Marine Farm,http://www.gmf-sa.gr, +30 226 504 1840,Board,CEO & Chairman,Athanasia Panteleimonitou
Gakkyusha,http://www.gakkyusha.com, +81 6300 5311,Board,Chairman & CEO,Shinichi Kawabata
Gakken,http://www.gakken.co.jp, +81 364 311 001,Board,President,Hiroaki Miyahara
Galapagos,http://www.glpg.com, +32 1534 2900,Board,CEO & Chairman,Paul Stoffels
Gakujo,http://www.gakujo.ne.jp, +81 663 466 830,Board,CEO,Taishi Nakai
Galaxy,http://www.galaxy.com, +1 212 390 9194,Board,CEO & Chairman,Michael Novogratz
Galaxy Surfactants,http://www.galaxysurfactants.com, +91 222 761 6666,Board,CEO & Director,K Natarajan
Galaxy Interactive,http://galaxy.com, +1 212 390 9216,Board,Founding General Partner,Sam Englebardt
Galaxy Bangladesh,http://www.galaxybd.com, +880 2881 7884,Board,CEO,Ahmed Yusuf Walid
Galaxy Entertainment,http://galaxyentertainment.com, +852 3150 1111,Board,Chairman of the Board,Che Woo Lui
GalaxyCore,http://gcoreinc.com, +86 215 108 3755,Board,Chairman & CEO,Lixin Zhao
Galderma,http://www.galderma.com, +41 216 427 800,Board,CEO,Flemming Ornskov
Galderma International,http://www.galderma.com/global-presence, +41 216 427 800,N1,Iberia,J...
GalaxySpace,http://www.yinhehangtian.cn, +86 105 107 7025,Board,Chairman,Ming Xu
Galaxy Wine Company,http://www.wilsondaniels.com/galaxywinecompany, +1 503 248 9493,Board,General Manager,Brooks Jorgensen
Gale Pacific,http://www.galepacific.com, +61 395 183 333,Board,Chairman of the Board,David Allman
Galderma North America,http://www.galderma.com/us/, +1 817 961 5000,N1,CFO & Treasury,Mathieu Aussermeier
Gale Healthcare Solutions,http://www.galehealthcaresolutions.com, +1 727 321 5877,Board,CEO & President,Tony Braswell
Gale International,http://www.galeintl.com, +1 212 586 1870,Board,CEO,Stan Gale
Gale Partners,http://www.gale.agency, +1 646 412 6891,Board,CEO,Brad Simms
Galecto Biotech,http://www.galecto.com, +45 7070 5210,Board,CEO & Director,Hans Schambye
Galen Healthcare Solutions,http://www.galenhealthcare.com, +1 888 425 3644,Board,CEO,Steve Brewer
Galectin Therapeutics,http://www.galectintherapeutics.com, +1 678 620 3186,Board,CEO & Director,Joel Lewis
Galenica,http://www.galenica.com, +41 588 528 111,Board,CEO,Marc Werner
Galenica AB,http://www.galenica.se, +46 4032 1095,Board,CEO,Ronnie Wallin
Galenika,http://www.galenika.rs, +381 113 071 000,Board,CEO,Ricardo Vian Marques
Galere,http://www.galere.be, +32 4366 6711,Board,Managing Director,Henri Ernst
Galeria Markthalle,http://galeria-markthalle.de, +49 221 149 5121,Board,CEO,Peter Obeldobel
Galera Therapeutics,http://www.galeratx.com, +1 610 725 1500,Board,CEO & Director,Mel Sorensen
Galeria Karstadt Kaufhof,http://galeria.de, +49 89 231851,Board,CEO,Olivier Van den Bossche
Galeries Lafayette,http://www.galerieslafayette.com, +33 142 823 456,Board,CEO,Nicolas Houze
Galfar Engineering & Contracting,http://www.galfar.com, +968 2452 5000,Board,CEO,Hans Erlings
Galian Assurances,http://www.galian.fr, +33 806 800 888,Board,CEO,Alain Ledemay
Galesi Group,http://www.galesi.com, +1 518 356 4445,Board,CEO,David Buicko
Galexis,http://www.galexis.com, +41 588 517 111,Board,CEO,Andreas Koch
Galileo Global Education,http://www.ggeedu.com, +33 155 280 120,Board,CEO,Marc-Francois Mignot-Mah...
Galileo,http://www.galileo-ft.com, +1 801 365 6060,Board,CEO,Derek White
Galiano Gold,http://www.galianogold.com, +1 604 683 8193,Board,CEO,Matt Badylak
Galileo Acquisition,http://galileospac.com, +1 347 517 1041,Board,Chairman & CEO,Luca Giacometti
Galilee Energy,http://www.galilee-energy.com.au, +61 732 161 155,Board,CEO,David Casey
Galileo Global Education France,http://www.ggeedu.fr, +33 155 288 884,Board,Chairman of the Board,Marc-Francois Mignot-Mah...
Galimmo SCA,http://galimmo-sca.com, +33 961 678 103,Board,CEO,Eric Ravoire
Galimmo,http://www.galimmo.com, +33 153 930 698,Board,CEO,Eric Ravoire
Gallagher Bassett,http://insurers.gallagherbassett.co.uk, +44 124 577 2100,Board,CEO,Scott Hudson
Gall & Gall,http://www.gall.nl, +31 756 594 200,Board,General Manager,Nienke van de Streek
Gallagher Bassett NA,http://insurers.gallagherbassett.com, +1 847 273 3880,Board,CEO,Mike Hessling
Gallagher Benefit Services UK,http://www.ajg.com/uk/employee-benefits-consulting/benefits-strategy/, +44 192 437 1991,Board,CEO,David Piltz
Gallagher Caribbean,http://www.ajg.com/caribbean-islands/, +1876 948 6995,Board,CEO,Michael Thornhill
Gallagher Bassett Australia,http://www.gallagherbassett.com.au, +61 730 051 900,Board,CEO,Pete Nicholson
Gallagher Evelius & Jones,http://www.gejlaw.com, +1 410 727 7702,Board,Managing Partner,Thomas Dame
Gallagher Norway,http://www.ajg.com/no/about-us, +47 2201 7575,Board,CEO,Anders Mjaaland
Gallagher Re North America,http://ajg.com/gallagherre/, +1 415 362 1987,Board,CEO,Brian Flasinski
Gallagher Re EMEA,http://www.ajg.com/gallagherre/locations/, +44 203 124 8594,Board,EMEA,Hamish Dowlen
Gallagher Re,http://www.ajg.com/gallagherre/, +44 207 204 6000,Board,CEO,Tom Wakefield
Gallagher Re Australia,http://www.ajg.com/gallagherre/locations/, +61 292 337 733,Board,CEO,Heather Bone
Gallagher Sweden,http://www.ajg.com/se, +46 8441 8970,Board,CEO,Jonas Bergfeldt
Galleon Gold,http://galleongold.com, +1 416 644 0066,Board,CEO & Chairman,David Russell
Gallagher Specialty & Wholesale,http://www.ajg.com/gallagher-specialty/, +44 141 285 3539,Board,CEO,Jonathan Turner
Gallant Venture,http://www.gallantventure.com, +65 6389 3535,Board,CEO,Eugene Cho Park
Galleher,http://www.galleher.com, +1 562 356 4644,Board,President,Rick Coates
Gallus,http://www.gallus-group.com, +41 712 428 686,Board,CEO,Dario Urbinati
Gallery of History,http://www.galleryofhistory.com, +1 702 364 1000,Board,CEO,Todd Axelrod
Galliford Try,http://www.gallifordtry.co.uk, +44 145 589 6300,Board,CEO,Bill Hocking
Galls,http://www.galls.com, +1 773 314 6965,Board,CEO,Mike Fadden
Gallup,http://www.gallup.com, +1 202 715 3030,Board,CEO,Jon Clifton
Galmed Pharmaceuticals,http://www.galmedpharma.com, +972 3693 8447,Board,CEO & Director,Allen Baharaff
Galpin Motors,http://www.galpin.com, +1 818 787 3800,Board,CEO,Bert Boeckmann
Galp Energia,http://www.galp.com, +351 217 242 500,Board,CEO & Vice Chairman,Filipe Silva
Galtronics,http://www.galtronics.com, +972 4673 9777,Board,CEO,Leighton Carroll
Galt & Taggart,http://galtandtaggart.com, +995 322 444 132,Board,General Director,Irakli Kirtava
Galvanize Climate,http://www.galvanizeclimate.com, +1 415 757 6600,Board,Co-Executive Chairman,Katie Hall
Galvanize Therapeutics,http://galvanizetx.com, +1 650 268 4252,Board,CEO & Director,Jonathan Waldstreicher
Galvani Bioelectronics,http://www.galvani.bio, +44 800 368 8514,Board,President,Kristoffer Famm
Galway Insurance,http://www.galwayholdings.com, +1 559 451 3198,Board,Chairman,John Hahn
GAM,http://gamrentals.com, +34 916 715 960,Board,CEO,Pedro Fernández
Gama Aviation,http://www.gamaaviation.com, +44 125 255 3000,Board,CEO,Marwan Khalek
Gambles Ontario Produce,http://www.goproduce.com, +1 416 259 6397,Board,General Manager,Claudio Trabucco
Gambling.com Group,http://gambling.com, +356 2776 1025,Board,CEO,Charles Gillespie
GAM Asia Pacific,http://www.gam.com/en/our-company/contacts-and-locations, +852 2525 0015,Board,Managing Director,Rossen Djounov
Gameloft,http://www.gameloft.com, +33 158 162 040,Board,CEO,Alexandre Rochefort
Gameforge,http://gameforge.de, +49 700 4263 3674,Board,CEO,Alexander Rösner
GameChange Solar,http://www.gamechangeracking.com, +1 212 388 5182,Board,CEO,Andrew Barron Worden
Gamco Investors,http://www.gabelli.com, +1 914 921 5100,Board,CEO & Chairman,Mario Gabelli
Gamehost,http://www.gamehost.ca, +1 403 346 4545,Board,Chairman & CEO,David Will
Gameloft India,http://www.gameloft.com/corporate/en/company/world-presence/, +91 989 954 6393,Board,General Manager,Nitin Goel
Gamesys Group,http://www.gamesysgroup.com, +44 781 214 2118,Board,CEO,Robeson Reeves
GameStop,http://www.gamestop.com, +1 817 424 2000,Board,CEO President & Chairman,Ryan Cohen
Games24x7,http://games24x7.com, +91 224 232 3450,Board,CEO,Trivikraman Thampy
Games Workshop Group,http://www.games-workshop.com, +44 115 914 0000,Board,CEO,Kevin Rountree
Gametime,http://gametime.co, +1 415 890 4071,Board,CEO,Brad Griffith
Gameto,http://www.gametogen.com, +1 850 650 7790,Board,CEO,Dina Radenkovic
GameWith,http://gamewith.co.jp, +81 357 755 233,Board,President,Takuya Imaizumi
Gamevil,http://www.gamevil.com, +82 215 884 263,Board,CEO,Byeong Jun Song
Gamida Cell,http://www.gamida-cell.com, +972 2659 5666,Board,CEO & Chairman,Joe Wiley
Gaming Corps,http://gamingcorps.com, +46 707 322 222,Board,CEO,Juha Kaupinnen
Gamigo,http://corporate.gamigo.com/en/welcome/, +49 4041 1885,Board,CEO & Chairman,Jens Knauber
Gaming Laboratories International,http://www.gaminglabs.com, +34 732 942 3999,Board,President,James Maida
Gamm Vert,http://www.gammvert.fr, +33 892 164 050,Board,Chairman of the Board,Patrice Gollier
Gamma Aerospace,http://www.gammaaero.com, +1 817 4772193,Board,President,Jason Jackson
Gamma Communications Benelux,http://gammacommunicationsbenelux.com, +31 88 500 5000,Board,CEO,Gerben Wijbenga
Gammon Construction,http://www.gammonconstruction.com, +852 2516 8823,Board,CEO,Kevin O'Brien
Gamma Biosciences,http://www.gamma-bio.com, +1 212 750 8300,Board,CEO,Matt Gunnison
Gamma Communications,http://www.gammacommunicationsplc.com, +44 333 014 0000,Board,CEO & Director,Andrew Belshaw
Gammon India,http://www.gammonindia.com, +91 226 111 4000,Board,CEO,Ajit Desai
Gamned!,http://www.gamned.com, +33 185 091 350,N1,Customer Success,F...
Gamuda,http://www.gamuda.com.my, +60 374 918 288,Board,Managing Director,Yun Ling Lin
Gamuda Australia,http://gamuda.com.au, +61 291 709 200,Board,CEO,Weng Yee Yew
Gamut Capital Management,http://www.gamutcapital.com, +1 212 309 2600,Board,Co-Managing Partner,Stan Parker
Gamuda Land,http://gamudaland.com.my, +60 3 7491 3200,Board,CEO,Wai Lune Chu
GaN Systems,http://www.gansystems.com, +1 613 686 1996,Board,CEO,Jim Witham
Gan Assurances,http://www.gan.fr, +33 170 942 000,Board,CEO (-> Sep 30 2024),Jean-François Garin
Gan,http://www.gan.com, +1 207 292 6262,Board,CEO,Seamus McGill
Gan & Lee Pharmaceuticals,http://www.ganlee.com, +86 108 559 7868,Board,Director,Nisa Leung
GAN Integrity,http://www.ganintegrity.com, +1 800 576 4523,Board,CEO,Nick Manolis
Gannett Fleming,http://www.gannettfleming.com, +1 717 763 7211,Board,Chairman of the Board,Joe Benavides
Gandeeva Therapeutics,http://www.gandeeva.com, +1 778 731 1022,Board,CEO,Sriram Subramaniam
Gannett Co,http://www.gannett.com, +1 800 250 2944,Board,CEO & Chairman,Michael Reed
Ganfeng Lithium,http://www.ganfenglithium.com, +86 790 686 2119,Board,President & Chairman,Liangbin Li
Ganesh Housing,http://www.ganeshhousing.com, +91 796 160 8888,Board,Managing Director,Shekharbhai Patel
Ganni,http://www.ganni.com, +45 3332 4457,Board,CEO,Laura du Rusquec
Gannett Fleming Valuation and Rate,http://www.gannettfleming.com/solutions/valuation-rate/, +1 717 763 7211,Board,President,John Spanos
Gannett Fleming Architects,http://gannettflemingarchitects.com, +1 717 763 7220,Board,President,Charles Beauduy
Gannett Media,http://www.gannett.com/brands/, +1 703 854 6000,N1,Consumer,I...
Gannon Dunkerley,http://www.gannondunkerley.com, +91 114 278 5500,Board,Managing Director,Manoj Singh
Gansu Energy Chemical,http://www.jymdgs.com, +86 931 850 8220,Board,General Manager,Fenggang Zhang
Gant,http://www.gant.com, +46 850 676 000,Board,CEO,Patrik Söderström
Gansu Jiu Steel Group Hongxing Iron & Steel,http://jiugang.com.cn, +86 937 671 5370,Board,Chairman of the Board,Zhengzhan Zhang
Ganske Verlags Gruppe,http://ganske.de, +49 404 418 8300,Board,CEO,Thomas Ganske
Gansu Yasheng Industrial,http://www.yasheng.com.cn, +86 931 885 7181,Board,President,Youjun Jiang
Gap,http://www.gapinc.com, +1 650 952 4400,Board,CEO,Richard Dickson
Gant Travel Management,http://ganttravel.com, +1 630 227 3800,Board,President & CEO,Patrick Linnihan
Ganter,http://ganter-group.com, +49 768 140 180,Board,CEO,Jan Hendrik Vlijt
Gaotu Techedu,http://baijiahulian.com, +86 108 282 6826,Board,CEO & Chairman,Xiangdong Chen
Gap Greater China,http://www.gap.cn, +86 400 690 5151,Board,CEO,Wing Xiao
GAP Vassilopoulos,http://www.gapgroup.com, +357 2271 0000,Board,Chairman of the Board,Georgios Vassilopoulos
Gap Japan,http://www.gap.co.jp, +81 661 550 710,N1,Allocation & Store Planning,N...
Garance,http://www.garance.com, +33 170 377 359,Board,CEO,Virginie Hauswald
Gap International,http://www.gapinternational.com, +1 855 328 0308,Board,CEO,Pontish Yeramyan
