name,url,number,category,position,person_name
MacGregor,http://www.macgregor.com, +358 207 774 500,Board,President,Leif Byström
Machhapuchchhre Bank,http://www.machbank.com, +977 1442 8556,Board,CEO,Santosh Koirala
Machine Learning Programs,http://www.mlprograms.com, +44 238 060 3800,Board,CEO,Damian Baxter
Machina Labs,http://machinalabs.ai, +1 770 769 0114,Board,CEO,Edward Mehr
Machine Zone,http://www.mz.com, +1 650 980 1800,N1,Art,J...
Machinery Group,http://www.machinery.fi, +358 201 630 300,Board,Managing Director,Janne Silvennoinen
Macif UMG,http://www.macif.fr/assurance/particuliers/conseils, +33 6281 1563,Board,Managing Director,Jean-Philippe Dogneton
Macif,http://macif.fr, +33 549 094 321,Board,CEO,Jean-Philippe Dogneton
Macif Finance Épargne,http://www.macif.fr/assurance/professionnels-et-entreprises, +33 613 555 798,Board,Managing Director,Jean-Philippe Dogneton
Macif SAM,http://www.macif.fr/assurance/le-groupe-macif/, +33 628 115 636,Board,Managing Director,Jean-Philippe Dogneton
Mack & Schühle,http://www.mus.de, +49 702 1570 1100,Board,CEO,Christoph Mack
Mack Boring & Parts,http://mackboring.com, +1 908 964 0700,Board,President,Patrick McGovern
MacKay Sposito,http://www.mackaysposito.com, +1 360 695 3411,Board,CEO,Derrick Smith
Mack Trucks,http://www.macktrucks.com, +1 936 646 6569,Board,President,Stephen Roy
MacKenzie,http://www.mackenziecommercial.com, +1 410 321 1277,Board,Chairman & CEO,Gary Gill
Mackage,http://www.mackage.com, +1 514 388 5287,Board,CEO,Tanya Golesic
Mackenzie GLC,http://www.mackenzieinvestments.com/en/institutional, +1 519 435 4128,Board,Managing Director,Patricia Nesbitt
MacLean-Fogg,http://www.maclean-fogg.com, +1 847 566 0010,Board,CEO,Duncan MacLean
Mackenzie Investments,http://www.mackenzieinvestments.com, +1 416 922 3217,Board,CEO,Luke Gould
MacMahon,http://www.macmahon.com.au, +61 892 321 000,Board,CEO,Michael Finnegan
MacLellan Integrated Services,http://www.maclellanlive.com, +1 859 219 5400,Board,CEO,Jeff Betzoldt
Macnica,http://www.macnica.co.jp, +81 454 709 870,Board,Co-CEO,Kazumasa Hara
MacMillan Publishers,http://us.macmillan.com, +1 646 307 5151,Board,CEO,Jon Yaged
MacMillan Learning,http://www.macmillanlearning.com, +1 212 576 9400,Board,CEO,Susan Winslow
Macmillan Education,http://www.macmillaneducation.com, +44 207 833 4000,Board,Managing Director,Jeremy Diéguez
Maco Group,http://www.masterad.com, +66 2938 3388,Board,Acting CEO & CFO,Tamonwan Narintavanich
Macquarie AirFinance,http://www.macquarie.com/us/corporate/asset-finance/aircraft, +353 1238 3200,Board,CEO,Eamonn Bane
Macom,http://www.macom.com, +1 978 656 2739,Board,CEO & Chairman,Stephen Daly
Macopharma,http://www.macopharma.com, +33 133 5903 4455,Board,Managing Director,Caroline Hernu
Macquarie,http://www.macquarie.com, +61 282 323 333,Board,CEO & Director,Shemara Wikramanayake
Macquarie Asset Management,http://www.mirafunds.com, +1 212 231 1000,Board,CEO,Benjamin Way
Macquarie Capital,http://www.macquarie.com/hk/about/company/macquarie-capital, +61 282 323 333,Board,CEO,Michael Silverton
Macquarie Capital Americas,http://www.macquarie.com/us/about/company/macquarie-capital, +1 212 231 1000,Board,Co-CEO,Sam Shah
Macquarie EMEA,http://www.macquarie.com/in/about/company/our-regional-presence-in-emea, +44 203 037 2000,Board,CEO,Paul Plewman
Macquarie Banking & Financial Services,http://www.macquarie.com/uk/en/about/company/banking-and-financial-services.html, +61 282 323 333,Board,Managing Director,Greg Ward
Macquarie Data Centres,http://macquariedatacentres.com, +61 282 217 788,Board,CEO,David Hirst
Macquarie Technology Group,http://macquarietechnologygroup.com, +61 282 217 777,Board,CEO,David Tudehope
Macro Solutions,http://www.macrosolutions.com, +1 202 618 8144,Board,CEO,Amy Wright
Macro,http://www.staymacro.com, +1 310 859 4024,Board,CEO,Charles King
Macro Enterprises,http://www.macroindustries.ca, +1 250 785 0033,Board,Director,Wayne Albo
Macquarie Rotorcraft Leasing,http://www.macquarie.com/hk/corporate/asset-finance/rotorcraft, +1 415 829 6800,Board,CEO,John Petkovic
Macrofab,http://macrofab.com, +1 713 300 2591,Board,CEO & Director,Misha Govshteyn
MacroGenics,http://www.macrogenics.com, +1 301 251 5172,Board,CEO & Director,Scott Koenig
Macromill,http://www.macromill.com, +81 367 160 700,Board,CEO & Director,Toru Sasaki
Macronix International,http://www.mxic.com.tw, +886 3578 6688,Board,Chairman & CEO,Min Wu
Macrobond,http://www.macrobond.com, +46 406 931 711,Board,CEO,Stephanie Covert
MacStadium,http://www.macstadium.com, +1 855 288 2260,Board,CEO,Ken Tacelli
MACSF Assurances,http://macsf.fr/assurance.html, +33 171 143 233,Board,CEO,Stéphane Dessirier
MACSF Pension Savings,http://www.macsf.fr/Nos-produits-services/Epargne-Retraite, +33 171 143 233,Board,CEO,Guillaume Rosenwald
MACSF Prévoyance,http://www.macsf.fr/Nos-produits-services/Sante-Prevoyance, +33 171 143 233,Board,General Manager,Nicolas Gombault
MACSF,http://www.macsf.fr, +33 171 143 233,Board,CEO,Stéphane Dessirier
MadaLuxe,http://madaluxegroup.com, +1 562 296 1055,Board,CEO,Adam Freede
Mad Mobile,http://www.madmobile.com, +1 813 400 2000,Board,CEO,Bruce Bennett
Macsteel International,http://macsteelinternational.com, +31 206 424 361,Board,CEO & Chairman,Louis Van Niekerk
Madagascar International Container,http://www.mictsl.mg, +261 205 335 204,Board,CEO,Guido Heremans
Macy's,http://www.macysinc.com, +1 513 579 7000,Board,Chairman & CEO,Tony Spring
Madano,http://madano.com, +44 207 593 4000,Board,Managing Partner,Michael Evans
Made Tech,http://www.madetech.com, +44 203 397 7846,Board,CEO & Director,Rory MacDonald
Made in Studios,http://madeinstudios.com, +44 121 679 0105,Board,CEO,Nicolas Keller
Made by Gathier,http://madebygather.com, +1 212 398 2302,Board,CEO,Shae Hong
MadCap Software,http://madcapsoftware.com, +1 858 320 0387,Board,CEO,Anthony Olivier
Mader,http://madergroup.com.au, +61 893 533 393,Board,CEO,Justin Nuich
Madewell,http://www.madewell.com, +1 718 340 5701,Board,President,Adrienne Lazarus
MadeiraMadeira,http://www.madeiramadeira.com.br, +55 410 000 0000,Board,CEO,Daniel Scandian
Madeleine Mode,http://www.madeleine.de, +49 911 2550 9980,Board,CEO,Daniela Angerer
MadHive,http://www.madhive.com, +1 407 766 5476,Board,CEO,Spencer Potts
Madison,http://www.madisonapartmentgroup.com, +1 215 606 0600,Board,CEO,Joseph Mullen
Madison Air,http://www.madisonair.com, +1 312 277 0156,Board,CEO,Jill Wyant
Madison Industries,http://madison.net, +1 312 277 0156,Board,CEO,Larry Gies
Madison Dearborn Partners,http://www.mdcp.com, +1 312 895 1000,Board,Co-CEO,Thomas Souleles
Madison Insurance Kenya,http://www.madison.co.ke, +254 709 922 000,Board,Managing Director,Githua Ngaruiya
Madison Square Garden Entertainment,http://msgentertainment.com, +1 212 631 5422,Board,CEO & Chairman,James Dolan
Madison Logic,http://www.madisonlogic.com, +1 646 937 5800,Board,CEO,Keith Turco
Madison Marquette,http://www.madisonmarquette.com, +1 202 741 3800,Board,CEO & Investment,Vince Costantini
Madison Performance Group,http://www.madisonpg.com, +1 212 758 4385,Board,CEO & President,Alex Alaminos
Madison Reed,http://www.madison-reed.com, +1 855 742 5916,Board,CEO & Director,Amy Errett
Madrona Venture,http://www.madrona.com, +1 206 674 3000,N1,COO,Troy Cichos
Madison Square Garden Sports,http://www.msgsports.com, +1 212 631 5422,Board,CEO,James Dolan
Maduro and Curiel's Bank,http://www.mcb-bank.com, +297 582 3118,Board,CEO,Lionel Capriles
Madsack,http://www.madsack.de, +49 511 5180,Board,CEO,Thomas Dueffert
Madrigal Pharmaceuticals,http://www.madrigalpharma.com, +1 267 327 4445,Board,CEO & Director,Bill Sibold
Madwell,http://www.madwell.com, +1 347 713 7486,Board,CEO,David Eisenman
Madwire,http://www.madwire.com, +1 970 663 7635,Board,Co-CEO,Joe Kellogg
Maeda,http://www.maeda.co.jp, +81 332 655 551,Board,President,Soji Maeda
Maeda Kosen,http://www.maedakosen.jp, +81 776 513 535,Board,CEO & Chairman,Yukitoshi Maeda
MAE,http://www.mae.com.ar, +54 114 590 6600,Board,CEO,Tomas Godino
Maeda Road Construction,http://www.maedaroad.co.jp, +81 354 870 011,Board,President & CEO,Yasuhiko Imaizumi
Maeil Holdings,http://www.maeil.com, +82 221 272 052,Board,Co-CEO,Jeong Wan Kim
MAEE,http://www.maee.fr, +33 143 175 400,Board,Chairman & CEO,Louis Dominici
Maeda Seisakusho,http://www.maesei.co.jp, +81 262 922 228,Board,President & Chairman,Masaaki Shioiri
Maerkische Bank,http://www.maerkische-bank.de, +49 2331 2090,Board,General Manager,Achim Hahn
Maerkische Dialysezentren,http://wattswater.de, +49 634 196 560,Board,Managing Director,Jan Galle
Maersk,http://www.maersk.com, +45 3363 3363,Board,CEO,Vincent Clerc
Maerkische Kliniken,http://www.maerkische-kliniken.de, +49 235 146 2517,Board,CEO,Thorsten Kehe
Maersk Line USA,http://www.maersklinelimited.com, +1 973 514 5000,Board,CEO,William Woodhour
Maersk Container Industry,http://www.mcicontainers.com, +45 7364 3400,Board,CEO,Sean Fitzgerald
Maesa,http://www.maesa.com, +1 141 055 555,Board,CEO,Piyush Jain
Maersk Training,http://www.maersktraining.com, +45 191 270 3220,Board,CEO,David Skov
Maersk Tankers,http://www.maersktankers.com, +45 3363 3363,Board,CEO,Tina Revsbech
Maersk Supply Service,http://www.maersksupplyservice.com, +45 3363 3352,Board,CEO,Christian Ingerslev
Maestro,http://www.go-maestro.com, +1 646 485 8000,Board,Co-Founder,Nick Leopard
Maezawa Kasei Industries,http://www.maezawa-k.co.jp, +81 359 620 711,Board,President,Junichi Kubo
Maezawa Kyuso Industries,http://www.qso.co.jp, +81 337 161 511,Board,President,Yuichi Taniai
Maezawa Industries,http://www.maezawa.co.jp, +81 482 515 511,Board,President,Kazumasa Miyagawa
MAF,http://www.maf.fr, +33 153 703 000,Board,CEO,Vincent Malandain
Mafengwo,http://mafengwo.cn, +86 105 922 2799,Board,CEO,Chen Gang
MAG Silver,http://www.magsilver.com, +1 604 630 1399,Board,CEO,George Paspalas
