name,url,number,category,position,person_name
B.Pro,http://www.bpro-solutions.com/en/root.cfm, +49 704 5448 1900,Board,CEO,Egon Kofler
B.Good,http://bgood.com, +1 617 424 5252,N1,Operations,T...
B.P. Marsh and Partners,http://www.bpmarsh.co.uk, +44 207 233 3112,Board,Managing Director,Alice Foulk
B.I.G. Group,http://www.big-gruppe.com, +49 721 820 6122,Board,CEO,Daniela Bechtold-Schwabe
B.Tech,http://www.btech.com.eg, +20 223 4807 0015,Board,CEO,Mahmoud Khattab
Bühler Motor,http://buehlermotor.de, +49 +90915009-0,Board,CEO,Mark Furtwängler
Bürk Mobatime,http://buerk-mobatime.de, +49 772 085 350,Board,Managing Director,Stephan Herrmann
B/HI,http://www.bhimpact.com, +1 310 473 4147,Board,President,Shawna Lynch
Bürkert Fluid Control Systems,http://burkert.com, +49 794 0100,Board,CEO,Georg Stawowy
Bürstner,http://buerstner.com, +49 785 1850,Board,CEO,Jens Kromer
B2B International,http://b2binternational.com, +44 161 440 6000,Board,CEO,Matthew Harrison
B2 Impact,http://www.b2-impact.com, +47 2283 3950,Board,CEO,Erik Just Johnsen
Büromarkt Böttcher,http://bueromarkt-ag.de, +49 +364166730,Board,Managing Director,Udo Boettcher
b.well,http://www.icanbwell.com, +1 443 721 8331,Board,CEO,Kristen Valdes
B2venture,http://b2venture.vc, +49 303 4655 8400,Board,Founding Partner,Florian Schweitzer
B2Gold,http://www.b2gold.com, +1 604 681 8371,Board,CEO,Clive Johnson
B2Run,http://www.b2run.de, +49 894 608 8960,Board,Co-Managing Director,Johannes Schinzler
B2X,http://www.b2x.com, +49 894 523 530,Board,CEO,Alfons Krauthausen
B3,http://www.b3.com.br, +55 112 565 4000,Board,CEO & President,Gilson Finkelsztain
BA Blacktop,http://www.bablacktop.com, +1 604 985 0611,Board,CEO,François-Xavier Laumoni...
B3 Solutions,http://www.b3solutions.com, +1 904 695 4241,Board,CEO,William Almas
Baackes & Heimes,http://www.baackes-heimes.de, +49 216 248 920,Board,CEO,Dieter Baur
BA-Insight,http://www.bainsight.com, +1 339 368 7234,N1,Marketplace Alliances,J...
BAA Training,http://www.baatraining.com, +370 5252 5536,Board,CEO,Marijus Ravoitis
Baader Bank,http://www.baaderbank.de, +49 895 1500,Board,CEO,Nico Baader
Baader,http://www.baader.com, +49 4515 3020,Board,CEO,Petra Baader
Baader & Heins,http://www.baaderheins.de, +49 892 318 000,Board,CEO,Andree Heins
Babbel,http://www.babbel.com, +49 307 7907 9600,Board,CEO,Arne Schepker
Baan Rock Garden,http://www.rockgarden.co.th, +66 2934 7000,Board,Managing Director,Naowanit Silaprarat
Babcock International,http://www.babcock.co.uk, +44 207 355 5300,Board,CEO & Director,David Lockwood
Babcock Power,http://www.babcockpower.com, +1 978 646 3300,Board,CEO,Michael LeClair
Babilou Family,http://babilou-family.com, +33 141 499 650,Board,CEO,Xavier Ouvrard
Babcock & Wilcox,http://www.babcock.com, +1 704 625 4900,Board,CEO & Chairman,Kenny Young
Babel Street,http://www.babelstreet.com, +1 703 956 3572,Board,CEO,Michael Southworth
Babolat,http://babolat.com, +33 478 697 869,Board,CEO,Eric Babolat
Babson Diagnostics,http://www.babsondx.com, +1 512 562 2473,Board,CEO & Director,David Stein
BabylonChain,http://babylonchain.io, +1 650 922 6099,Board,Co-Founder,David Tse
Babylist,http://www.babylist.com, +1 510 947 5157,Board,CEO,Natalie Gordon
BabyOne,http://www.babyone.de, +49 2517 8870,Board,Co-CEO,Anna Weber
BAC Holding International Corp,http://www.baccredomatic.com/bacholding/en#id=CorporateProfile-BoardofDirectors, +507 601 307 7127,Board,President,Rodolfo Tabash Espinach
BAC Community Bank,http://www.bankbac.com, +1 209 473 6821,Board,CEO,Dana Bockstahler
Bac A Commercial Bank,http://www.baca-bank.vn, +84 180 058 8828,Board,CEO,Thai Huong
Babyshop Group,http://www.babyshop.com, +46 107 502 423,Board,Acting CEO,Joel Falck
Babytree,http://www.babytree.com, +86 106 113 8080,Board,Executive Co-Chairman & CEO,Min Gao
Bacardi,http://www.bacardilimited.com, +1441 295 4345,Board,CEO & Director,Mahesh Madhavan
Baccarat North America,http://www.baccarat.com/en_us, +1 800 221 6330,Board,CEO,Adam Banfield
Bacardi USA,http://www.bacardilimited.com/us/en/, +1 305 573 8511,Board,President,Tony Latham
Bache Gabrielsen,http://www.bache-gabrielsen.com, +33 545 320 745,Board,CEO,Herve Bache-Gabrielsen
Baccarat,http://www.baccarat.fr, +33 140 221 100,Board,CEO,Margareth Henriquez
Bachem,http://www.bachem.com, +41 619 352 333,Board,CEO,Thomas Meier
Bachman's,http://bachmans.com, +1 612-8617311,Board,President,Paul Bachman
Bachoco,http://bachoco.com, +52 461 618 3500,Board,CEO,Ernesto Salmon Castelo
Bachner Elektro,http://www.bachner.de, +49 8751 7070,Board,CEO,Ralf Gaffal
Bachl,http://www.bachl.de, +49 858 2180,Board,Managing Director,Michael Küblbeck
Backblaze,http://www.backblaze.com, +1 650 352 3738,Board,CEO & Chairman,Gleb Budman
Back in the Box,http://backinthebox.com, +1 844 637 1400,Board,CEO,Ari Marinovsky
Backbase,http://www.backbase.com, +31 20 4658888,Board,CEO,Jouk Pleiter
Backbone,http://playbackbone.com, +1 503 583 3157,Board,CEO,Richard Maroko
Back Market,http://www.backmarket.fr, +33 170 772 493,Board,CEO,Thibaud Hug de Larauze
Backer,http://www.backer.se, +46 4516 6100,Board,CEO,Christer Fredriksson
Backcountry,http://www.backcountrycorp.com, +1 801 746 7580,Board,CEO & Director,Melanie Cox
Backer-Facsa,http://www.backerfacsa.es, +34 938 442 600,Board,Managing Director,Pere Medina
Backlight,http://www.backlight.co, +1 852 639 584,Board,CEO,Kathleen Barrett
Backer Elektro,http://www.backer-elektro.cz, +420 463 030 612,Board,CEO,Jan Lesny
Bactiguard,http://www.bactiguard.se, +46 8440 5880,Board,CEO,Christine Lind
Backus,http://www.backus.pe, +51 1311 3000,Board,President,Marcio Juliano
BacTech Environmental,http://www.bactechgreen.com, +1 416 813 0303,Board,CEO & Director,Ross Orr
BacklotCars,http://backlotcars.com, +1 816 298 8222,Board,CEO,Justin Davis
Backstop,http://www.backstopsolutions.com, +1 312 277 7700,Board,CEO,Clint Coghill
Bad Homburger Inkasso,http://www.bad-homburger-inkasso.com, +49 610 198 9110,Board,Co-Managing Director,Andreas Appel
Bad Ass Coffee,http://badasscoffee.com, +1 801 463 1966,Board,CEO,Scott Snyder
Bader Rutter,http://baderrutter.com, +1 262 784 7200,Board,CEO,David Jordan
Bactolac,http://www.bactolac.com, +1 631 951 4908,Board,CEO,Pailla Reddy
Bader,http://bader-leather.com, +49 716 167 280,Board,Co-Managing Director,Thomas Bader
Badge Constructions,http://badge.net.au, +61 882 935 099,Board,CEO,Nick Abley
Badger Meter Swiss,http://www.badgermeter.ch, +41 319 320 111,Board,Managing Director,Corine Grasso
Badger Meter,http://www.badgermeter.com, +1 414 355 0400,Board,CEO & Chairman of the Board,Kenneth Bockhorst
Badger Infrastructure Solutions,http://www.badgerinc.com, +1 403 264 8500,Board,President & CEO,Rob Blackadar
BaderMainzl,http://www.badermainzl.com, +49 806 381 090,Board,CEO,Roland Mainzl
Badischer Zeitung,http://www.badische-zeitung.de, +49 761 4960,Board,CEO,Wolfgang Poppen
Badische Neueste Nachrichten,http://bnn.de, +49 721 7890,Board,Co-Managing Director,Klaus Michael Baur
Badoo,http://www.badoo.us, +44 207 099 9939,Board,General Manager,Richard Watts
BAE Systems,http://www.baesystems.com, +44 125 237 3232,Board,CEO & Director,Charles Woodburn
BAE Systems Applied Intelligence,http://www.baesystems.com/en/cybersecurity/home, +44 148 381 6000,Board,Managing Director,Julian Cracknell
BAE Systems Australia,http://www.baesystems.com/our-company-rzz/our-businesses/bae-systems-australia/, +61 884 808 888,Board,CEO,Ben Hudson
BAE Systems Maritime,http://www.baesystems.com/en/our-company/our-businesses/maritime, +1 512 929 2884,Board,Managing Director,Glynn Phillips
BAE Systems Regional Aircraft,http://www.regional-services.com, +44 193 235 2611,N1,Engineer Hawk & Training Se...,S...
BAE Systems India,http://www.baesystems.com/en/our-company/our-businesses/bae-systems-india, +91 114 341 2345,Board,Managing Director,Adam Watson
BAE Systems Intelligence & Security,http://www.baesystems.com/en/our-company/our-businesses/intelligence-and-security, +44 125 237 3232,Board,President,Al Whitmore
BAE Systems Saudi Development & Training,http://www.baesystemssdt.com, +966 115 119 100,Board,CEO,Abdulatif Al-Shaikh
BAE Systems US,http://www.baesystems.com/en-us/, +1 703 312 6100,Board,CEO,Tom Arseneault
BAE Systems Shared Services,http://goo.gl/44bPBt, +44 125 237 323,N1,Finance,D...
BAE Systems Ship Repair,http://www.baesystems.com/en/product/ship-repair, +1 757 494 2977,Board,General Manager,Paul Smith
BAE Systems Saudi Arabia,http://www.baesystems.com/en/our-company/our-businesses/bae-systems-saudi-arabia, +966 114 459 100,Board,General Manager,Abdulhadi Al-Abdulla
Baer Capital Partners,http://www.baercapital.com, +971 4401 9253,Board,CEO,Brij Raj Singh
Baerlocher,http://www.baerlocher.com, +49 8914 3730,Board,CEO,Arne Schulle
Bafna Pharmaceuticals,http://bafnapharma.com, +91 444 267 7555,Board,CEO & Chairman,Bafna Chand
BAG Films & Media,http://bagnetwork24.in, +91 120 391 1444,Board,Managing Director,Anurradha Prasad
Baffinland Iron Mines,http://www.baffinland.com, +1 416 364 8820,Board,CEO & President,Brian Penney
Bahlsen,http://www.thebahlsenfamily.com, +49 511 960 0,Board,CEO,Alexander Kuehnen
Bahamas Development Bank,http://www.bdb.gov.bs, +1242 702 5700,Board,Managing Director,Nicholas Higgs
Baglioni Hotels & Resorts,http://www.baglionihotels.com, +39 277 3331,Board,CEO,Guido Polito
Bagrry's,http://bagrrys.com, +91 112 718 3935,Board,Founder,Shyam Bagri
Bahlmann,http://www.bahlmann-kalb.com, +49 595 7890,Board,CEO,Jens Bahlmann
Bahrain Duty Free,http://www.bdutyfree.com, +973 1772 3100,Board,CEO & Director,Bassam Al Wardi
Bahrain Development Bank,http://www.bdb-bh.com, +973 1751 1111,Board,CEO,Dalal Al Qais
Bahrain Bourse,http://www.bahrainbourse.com, +973 1726 1260,Board,CEO,Khalifa Bin Ebrahim Al K...
Bahrain Credit,http://www.bahraincredit.com.bh, +973 1778 7222,Board,CEO,Abdulla Bukhowa
Bahrain Airport Services,http://bas.com.bh, +973 1732 1777,Board,CEO,Mohamed Khalil Ahmed
Bahrain Islamic Bank,http://bisb.com, +973 1754 6111,Board,Acting CEO,Fatema Alalawi
Bahrain Kuwait Insurance,http://www.gigbh.com, +973 1711 9999,Board,CEO,Abdulla Sultan
Bahrain Mumtalakat,http://www.mumtalakat.bh, +973 1756 1111,Board,CEO,Abdulla Al Khalifa
Bahrain National Holding,http://www.bnhgroup.com, +973 1758 7300,Board,CEO,Raed Fakhri
Bahrain LNG,http://bahrainlng.com, +973 1710 1400,Board,CEO,Tony Bingham
Bahri,http://www.bahri.sa, +966 114 785 454,Board,CEO,Ahmed Ali Al-Subaey
Bahrain National Insurance,http://www.bnidirect.com, +973 1758 7444,Board,CEO,Eman Mujali
Bahwan Travel Agencies,http://www.bahwantravels.com, +968 2465 4178,Board,General Manager,Biju Antony
Bahrain Petroleum Company,http://www.bapco.net, +973 1770 4040,Board,CEO,Abdulrahman Jawahery
Bahrain National Life Assurance,http://www.bnl4life.com, +973 1758 7333,Board,CEO,Enas Asiri
Bai Communications,http://www.baicommunications.com, +61 281 134 666,Board,CEO & Director,Peter Lambourne
BAI - Banco Angolano de Investimentos,http://www.bancobai.ao, +244 222 693 800,Board,CEO,Luis Filipe Rodrigues Le...
Bai Brands,http://www.drinkbai.com, +1 609 586 0500,Board,CEO,Ben Weiss
BAIC BJEV,http://www.bjev.com.cn, +86 105 397 0788,Board,CEO,Heyi Xu
Bai Communications UK&I,http://www.baicommunications.com/about-us/executive-team/uk-and-ireland-leadership-team/, +44 203 934 9311,Board,CEO,Billy d'Arcy
Baichuan AI,http://www.baichuan-ai.com, +86 571 837 6842,Board,CEO,Wang Xiaochuan
Baidu,http://www.baidu.com, +86 105 992 8888,Board,CEO & Chairman,Robin Li
BaiCells Technologies,http://www.baicells.com, +1 888 502 5585,Board,Chairman & CEO,Lixin Sun
BAIC Motor,http://www.baicmotor.com, +86 105 663 6000,Board,President & Director,Song Wei
Baiduri Bank,http://www.baiduri.com.bn, +673 244 9666,Board,CEO,Eng Hui Ti
Baierl & Demmelhuber,http://www.demmelhuber.de, +49 863 190 010,Board,CEO,Christian Demmelhuber
Baillie Gifford European Growth Trust,http://www.bailliegifford.com/en/uk/individual-investors/funds/baillie-gifford-european-growth-trust/, +44 131 275 2000,Board,Co-General Manager,Stephen Paice
Baillie Gifford,http://www.bailliegifford.com, +44 131 275 2000,Board,CEO,Andrew Telfer
Baillie Gifford Japan Trust,http://www.bailliegifford.com/en/uk/individual-investors/funds/baillie-gifford-japan-trust, +44 131 275 2000,Board,Chairman of the Board,David Kidd
Baillie Gifford China Growth Trust,http://www.bailliegifford.com/en/uk/individual-investors/funds/baillie-gifford-china-growth-trust/, +44 131 275 2000,Board,Co-General Manager,Sophie Earnshaw
Bain & Co,http://bain.com, +1 617 572 2000,Board,CEO,Christophe de Vusser
Bain & Co Australia,http://www.bain.com/offices/australia/en_us/index.aspx, +61 386 148 000,N1,Performance Improvement,M...
Bain & Co Atlanta,http://www.bain.com/offices/atlanta/, +1 404 869 2727,N1,Financial Services,H...
Baillie Gifford US Growth Trust,http://www.bailliegifford.com/en/uk/individual-investors/funds/baillie-gifford-us-growth-trust/, +44 800 917 2112,Board,Co-General Manager,Gary Robinson
Baillie Gifford Shin Nippon,http://www.bailliegifford.com/en/uk/individual-investors/funds/baillie-gifford-shin-nippon/, +44 131 275 2000,Board,Chairman of the Board,Jamie Skinner
Bain & Co Chicago,http://www.bain.com/offices/Chicago/, +1 312 541 9500,N1,CFO,Steve McLaughlin
Bain & Co Dallas,http://www.bain.com/offices/dallas/, +1 214 777 1717,N1,Automotive & Mobility,M...
Bain & Co Boston,http://www.bain.com/offices/boston/, +1 617572 2000,N1,Global Innovation,D...
Bain & Co Brussels,http://www.bain.com/offices/brussels/en_us/who-we-are/leadership/index.aspx, +32 2626 2626,Board,Managing Partner,Nicolas Willemot
Bain & Co Buenos Aires,http://www.bain.com/offices/buenos-aires/, +54 114 510 2600,N1,Consumer Products & Finance,A...
Bain & Co EMEA,http://bain.com/offices/london/en_us/who-we-are/leadership/index.aspx, +44 207 969 6000,Board,Managing Partner,Domenico Azzarello
Bain & Co India,http://www.bain.com/offices/india/en_us/index.aspx, +91 226 628 9600,Board,Managing Partner,Karan Singh
Bain & Co Germany,http://www.bain.de/uber-uns/kontakt.aspx, +49 211 424 760,Board,Managing Partner,Walter Sinn
Bain & Co Houston,http://www.bain.com/offices/houston/, +1 713 469 4600,N1,Energy & Natural Resources,E...
Bain & Co Greater China & Hong Kong,http://bain.com/offices/china/, +86 105 659 2888,Board,Managing Partner,Jason Ding
Bain & Co Los Angeles,http://www.bain.com/offices/losangeles/en_us/who-we-are/leadership/index.aspx, +1 310 229 3000,N1,M&A & Real Estate,A...
Bain & Co New York,http://www.bain.com/offices/new-york/, +1 646 562 8000,N1,Private Equity,A...
Bain & Co Korea,http://bain.com/offices/seoul/en_us/index.aspx, +82 263 209 300,N1,Advanced Manufacturing & Ser...,H...
Bain & Co Mexico,http://www.bain.com/offices/mexico-city/, +52 555 267 1700,Board,Partner & Head of Office,Carlos Martinez
Bain & Co Nordic,http://www.bain.com/offices/nordic/en_us/who-we-are/leadership/index.aspx, +46 8412 5400,Board,Managing Partner,Hans Beck
Bain & Co Paris,http://www.bain.fr, +33 144 557 575,Board,CEO,Domenico Azzarello
Bain & Co Poland,http://goo.gl/QcIJ6k, +48 519 310 519,Board,Managing Partner,Roch Baranowski
Bain & Co Santiago,http://www.bain.com/offices/santiago/, +56 228 982 000,Board,Partner,Marcial Rapela
Bain & Co Rio de Janeiro,http://www.bain.com/offices/rio-de-janeiro/, +55 213 528 2300,N1,Energy & Natural Resources,R...
Bain & Co San Francisco,http://www.bain.com/offices/sanfrancisco/en_us/who-we-are/leadership/index.aspx, +1 415 627 1000,N1,Sustainability,S...
Bain & Co Southeast Asia,http://bain.com/offices/southeastasia/en_us/who-we-are/leadership/index.aspx, +65 6222 0123,N1,Philippines & Indonesia,J...
Bain & Co São Paulo,http://www.bain.com/offices/saopaulo/en_us/who-we-are/leadership/index.aspx, +55 113 707 1200,N1,Airlines & Private Equity,A...
Bain & Co Silicon Valley,http://www.bain.com/offices/silicon-valley/, +1 650 845 3600,N1,Engineering Machine Learning,J...
Bain & Co Seattle,http://www.bain.com/offices/seattle/, +1 206 830 2700,N1,Healthcare & Life Sciences,L...
Bain & Co South Africa,http://www.bain.com/offices/johannesburg/en_us/who-we-are/leadership/index.aspx, +27 110 129 100,Board,Managing Partner,Stephen York
Bain & Co Tokyo,http://bain.com/offices/tokyo/en_us/who-we-are/leadership/index.aspx, +81 362 674 800,Board,Managing Partner,David Michels
Bain & Co UK,http://www.bain.co.uk, +44 207 969 6000,Board,Managing Partner,James Hadley
Bain & Co Switzerland,http://www.bain-company.ch, +41 446 688 000,N1,Insights Data,P...
Bain & Co Toronto,http://www.bain.com/offices/toronto/, +1 416 929 1888,Board,Managing Partner,Jed Fallis
Bain & Co Washington DC,http://www.bain.com/offices/washington-dc/, +1 202 835 4600,Board,Managing Partner,Michael Robbins
Bain Capital,http://www.baincapital.com, +1 617 516 2000,Board,Co-Managing Partner,John Connaughton
Bain Capital Private Equity,http://www.baincapitalprivateequity.com, +1 617 516 2000,Board,Co-Managing Partner,John Connaughton
Bain Capital Real Estate,http://www.baincapital.com/businesses/real-estate, +1 617 516 200,Board,Managing Director,Dan Cummings
Bain Capital Credit,http://www.baincapitalcredit.com, +1 617 516 2700,Board,Investment,Jonathan Lavine
Bain Capital Insurance,http://www.baincapitalinsurance.com, +1 617 516 2000,Board,Insurance,Matthew Popoli
Bain Capital Specialty Finance,http://www.baincapitalbdc.com, +1 617 516 2318,Board,CEO & Director,Michael Ewald
Bain Capital Ventures,http://www.baincapitalventures.com, +1 617 516 2000,N1,CFO Tech Opps & Ventures,Andy Cleverdon
Baird & Warner,http://www.bairdwarner.com, +1 312 368 1855,Board,CEO,Stephen Baird
Baines Simmons,http://www.bainessimmons.com, +44 127 685 5412,Board,Managing Director,Ian Holder
Baird Capital,http://www.bairdcapital.com, +1 414 765 3500,Board,President,Gordon Pan
Baird Global Investment Banking,http://www.rwbaird.com/investment-banking-showcase, +1 414 765 3500,Board,Co-CEO,Brian McDonagh
Baird Institutional Equities & Research,http://www.rwbaird.com/corporations-and-institutions/institutional-equities-research/team/, +1 414 765 3500,Board,CEO,Jon Langenfeld
Baird Private Wealth Management Group,http://www.bairdwealth.com, +1 414 765 3500,Board,President,Erik Dahlberg
Baird Trust,http://www.rwbaird.com, +1 414 765 3500,Board,Chairman & CEO,Steven Booth
Baird Public Finance,http://www.rwbaird.com/fixed-income/public-finance, +1 704 553 6620,Board,CEO,Brian Brewer
Bairong Yunchuang,http://www.baironginc.com, +86 400 008 8182,Board,Chairman & CEO,Zhang Shaofeng
Bajaj,http://www.bajajauto.com, +91 202 747 2851,Board,Managing Director,Rajiv Bajaj
Bairds Malt,http://www.bairds-malt.co.uk, +44 137 651 3566,Board,President,Richard Broadbent
BairesDev,http://www.bairesdev.com, +1 408 478 2739,Board,CEO,Nacho De Marco
Baiyin Nonferrous Group,http://bynmc.com, +86 943 881 0832,Board,General Manager,Zhilei Li
Bajaj Allianz Life Insurance,http://www.bajajallianzlife.com, +91 206 602 6777,Board,CEO,Tarun Chugh
Bajaj Allianz General Insurance,http://bajajallianz.com, +91 206 602 6666,Board,CEO,Tapan Singhel
Bajaj Electricals,http://bajajelectricals.com, +91 224 128 0000,Board,Chairman of the Board,Shekhar Bajaj
Bajaj Financial Securities,http://www.bajajfinservsecurities.in, +91 204 857 4443,Board,CEO,Manish Jain
Bajaj Finance,http://www.bajajfinserv.in/finance/about-us/about-bajaj-finance-limited.aspx, +91 203 040 5060,Board,Managing Director,Rajeev Jain
Bajaj Holdings & Investment,http://www.bajajauto.com/BHIL/Index.html, +91 202 747 2851,Board,CEO,Sanjiv Bajaj
Bakcell,http://www.bakcell.com, +994 124 988 989,Board,CEO,Klaus Mueller
Bajaj Housing Finance,http://www.bajajhousingfinance.in, +91 203 040 5060,Board,Managing Director,Atul Jain
Bajaj Finserv,http://www.aboutbajajfinserv.com, +91 203 040 5060,Board,Chairman & Managing Director,Sanjiv Bajaj
BajajCapital,http://www.bajajcapital.com, +91 116 700 0000,Board,Chairman & Managing Director,Rajiv Bajaj
Baker & McKenzie APAC,http://www.bakermckenzie.com/AsiaPacific/, +65 6338 1888,Board,Managing Director,Chris Freeland
Baker & McKenzie Austria,http://www.bakermckenzie.com/en/locations/emea/austria, +43 124 2500,Board,Managing Partner,Alexander Petsche
Baker & McKenzie Australia,http://www.bakermckenzie.com/Australia/, +61 396 174 200,Board,Managing Partner,Anthony Foley
Baker & McKenzie Argentina,http://www.bakermckenzie.com/Argentina/, +54 114 310 2200,Board,Managing Partner,Gustavo Boruchowicz
Baker & Hostetler,http://www.bakerlaw.com, +1 212 589 4200,Board,Chairman,Paul Schmidt
Baker & McKenzie Canada,http://www.bakermckenzie.com/Canada/, +1 416 863 1221,Board,Managing Partner,George Avraam
Baker & McKenzie Chile,http://www.bakermckenzie.com/Chile/, +56 223 677 000,Board,Managing Partner,Antonio Ortuzar
Baker & McKenzie China,http://www.bakermckenzie.com/China/, +86 106 535 3800,Board,Managing Partner,Tracy Wut
Baker & McKenzie Colombia,http://www.bakermckenzie.com/Colombia/, +57 1634 1500,Board,Managing Partner,Alejandro Mesa-Neira
