name,url,number,category,position,person_name
D.A.Consortium,http://www.dac.co.jp, +81 354 496 360,Board,CEO & Compliance,Yuzo Tanaka
D.C. United,http://www.dcunited.com, +1 202 587 5000,Board,CEO,Jason Levien
D.light Solar,http://www.dlight.com, +254 2021 6953,Board,CEO,Nedjip Tozun
Dékuple,http://www.dekuple.com, +33 141 587 000,Board,Chairman & CEO,Bertrand Laurioz
D.R. Horton,http://www.drhorton.com, +1 817 390 8200,Board,CEO,Paul Romanowski
D’Amico Dry Cargo,http://en.damicodry.com, +39 684 5611,Board,Managing Director,Emanuele D'amico
Düsseldorf Airport,http://www.dus.com, +49 211 4210,Board,CEO,Lars Redeligx
d.velop,http://www.d-velop.de, +49 254 293 070,Board,CEO,Christoph Pliete
d-Matrix,http://www.d-matrix.ai, +1 408 654 9696,Board,CEO,Sid Sheth
d&b Audiotechnik,http://www.dbaudio.com, +49 719 196 690,Board,CEO,Amnon Harman
D2 Nova,http://www.d2nova.com, +1 805 888 0388,Board,Chairman & CEO,David Wong
D2 Real Estate,http://d2re.co.uk, +44 153 481 5300,Board,Managing Director,Phil Dawes
D2iQ,http://d2iq.com, +1 415 805 1222,Board,CEO,Tobias Knaup
d3t,http://d3tltd.com, +44 1928 57 57,Board,General Manager,Richard Badger
D3 Bio,http://www.d3bio.com, +44 203 882 9621,Board,Chairman & CEO,George Chen
D2M Innovation,http://www.design2market.co.uk, +1 1242 787996,Board,Managing Director,Phil Staunton
D2S,http://design2silicon.com, +1 408 781 9017,Board,Chairman & CEO,Aki Fujimura
DA Direkt,http://www.da-direkt.de, +49 697 115 7750,Board,CEO,Peter Stockhorst
Da Ming International,http://www..dmssc.net, +86 852 2511 0744,Board,Vice Chairman of the Board,Xia Xu
Daan Gene,http://www.daangene.com, +86 203 229 0420,Board,CEO & Director,Luo Huang
DA-Desk,http://www.da-desk.com, +971 714 363 6200,Board,Managing Director,Dionysis Tzelepis
Daa,http://www.daa.ie, +353 1814 1111,Board,CEO,Kenny Jacobs
Dabur International,http://www.daburinternational.com, +971 4881 7756,Board,CEO,Raghav Agrawal
DAC Beachcroft,http://www.dacbeachcroft.com, +44 207 242 1011,Board,Managing Partner,David Pollitt
DAAR Communications,http://www.daargroup.com, +234 705 552 2660,Board,Managing Director,Anegbe Akiotu
Dabaco Group,http://www.dabaco.com.vn, +84 241 382 6077,Board,General Manager,Thao Khac Nguyen
Dabur India,http://www.dabur.com, +91 120 396 2100,Board,CEO & Director,Mohit Malhotra
DAC International,http://www.dacint.com, +1 512 331 5323,Board,President,Ken Payne
Dacadoo,http://dacadoo.com, +41 442 512 323,Board,CEO & Chairman,Peter Ohnemus
Dachan Food Asia,http://www.dachanfoodasia.com, +852 2737 5300,Board,Chairman & CEO,Chun-Hsien Wei
Dachser,http://www.dachser.com, +49 8315 9160,Board,CEO & CFO,Burkhard Eling
Dachser Belgium,http://www.dachser.be/nl/, +32 5639 2511,Board,Managing Director,Aat Van der Meer
Dachser France,http://www.dachser.fr/fr/, +33 251 665 410,Board,Managing Director,Frederic Dumort
Dachser Hungary,http://www.dachser.hu, +36 2653 2000,Board,Managing Director,Engelbert Liegl
Dachser Brazil,http://www.dachser.com.br, +55 193 312 6200,Board,Managing Director,Joao Paulo Caldana
Dachser Czech Republic,http://www.dachser.cz/cs/, +420 312 291 811,Board,Managing Director,Jan Pihar
Dachser Denmark,http://www.dachser.dk/da/, +45 3634 7777,Board,General Manager,Peter Douwe Hut
Dachser Peru,http://www.dachser.pe/es/index, +51 1 5007860,Board,Managing Director,Eduardo Rey Rey
Dachser Poland,http://www.dachser.pl/pl/, +48 427 106 500,Board,Managing Director,Michal Simkowski
Dachser Spain,http://www.dachser.com/es/es/, +34 919 913 914,Board,Managing Director,Celestino Silva
Dachser Mexico,http://www.dachser.com.mx/es/, +52 551 166 1500,Board,Managing Director,Edgardo Hamon
Dachser South Africa,http://www.dachser.co.za, +27 113 961 113,Board,Managing Director,Detlev Duve
Dacian Gold,http://daciangold.com.au, +61 863 239 000,Board,CEO,Dale Richards
Dachser Switzerland,http://www.dachser.ch/de/, +41 448 721 100,Board,Managing Director,Urs Haner
Dachser UK,http://www.dachser.co.uk, +44 160 443 3100,Board,Managing Director,Mark Rollinson
Dachser USA,http://www.dachser.us, +1 678 302 9111,Board,Managing Director,Ralph Riehl
Dachziegelwerke Nelskamp,http://nelskamp.de, +49 285 391 300,Board,CEO,Heinrich Nelskamp
Dada Nexus,http://www.imdada.cn, +86 400 615 7597,Board,Chairman of the Board,Qing Guo
Dadex Eternit,http://www.dadex.com, +92 213 431 3860,Board,CEO,Sikander Dada
Dacotah Bank,http://www.dacotahbank.com, +1 605 225 4850,Board,Chairman & CEO,Robert Fouberg
Dacra,http://www.dacra.com, +1 305 531 8700,Board,CEO,Craig Robins
Dacke Industri,http://www.dackeindustri.se, +46 702 984 667,Board,CEO,Lars Fredin
Daedong Industrial,http://ko.daedong.co.kr, +82 536 103 000,Board,Co-CEO,Wuk Ha Chang
Daedalic Entertainment,http://daedalic.com, +49 404 326 1270,Board,CEO,Carsten Fichtelmann
Dae Capital,http://www.daecapital.com, +971 4 428 9600,Board,President,David Houlihan
Dadi Cinema,http://www.dadicinema.com, +86 8712 8476,Board,CEO,Yu Xin
Daedong Gear,http://www.daedonggear.com, +82 558 512 300,Board,CEO & Director,Wu Tae Lee
Daejan,http://www.daejanholdings.com, +44 207 836 1555,Board,CEO,Benzion Freshwater
Daeho AL,http://daeho-al.com, +82 236 653 412,Board,CEO,Eon Jung Kim
Daemyung Sono,http://sonohospitality.com, +82 1588 4888,Board,Co-CEO,Jun Hyeok Seo
Daelim Industrial,http://www.daelim.co.kr, +82 220 117 114,Board,CEO & Vice Chairman,Sang-Woo Kim
Daesung Group,http://www.daesung.com, +82 237 001 700,Board,CEO & Chairman,Younghoon Kim
Daewoong Pharmaceutical,http://www.daewoong.com, +82 2550 8800,Board,Co-CEO & Co-Vice Chairman,Jong Wuk Lee
Daewoo Shipbuilding & Marine Engineering,http://www.dsme.co.kr, +82 221 290 114,Board,CEO & Chairman,Hyuk Woong Kwon
Daesung Industrial,http://www.daesung.co.kr/eng/about/about_4_2.aspx, +82 2170 2100,Board,Chairman & Co-CEO,Yeong Dae Kim
Daewoo Engineering & Construction,http://www.daewooenc.com, +82 222 883 114,Board,CEO,Jeong Wan Baek
Daesung Industrial Gases,http://www.gastopia.co.kr, +82 2721 0800,Board,CEO,Young-Jun Kim
DAF Trucks France,http://www.daf.fr/?MarketCode=FR&=FR, +33 149 908 000,Board,Managing Director,Renaud Dehillotte
Dagard,http://www.dagard.com, +33 555 824 000,Board,President,Thierry Suin
Dafora,http://www.dafora.ro, +40 269 844 507,Board,CEO,Gheorghe Calburean
DAF,http://www.daf.com, +31 402 149 111,Board,CEO,Harald Seidel
Daggerwing Group,http://daggerwinggroup.com, +1 646 354 3448,Board,CEO,Cheryl Ferguson
Dah Sing Banking Group,http://www.dahsing.com, +852 2507 8866,Board,Vice Chairman & CEO,Derek Wong
Dah Chong Hong,http://www.dch.com.hk, +852 2768 3388,Board,CEO,Ni Hium Lai
Dagrofa,http://www.dagrofa.dk, +45 7020 0268,Board,CEO,Tomas Pietrangeli
Daher,http://www.daher.com, +33 149 759 800,Board,Chairman & CEO,Didier Kayat
Dah Sing Financial,http://www.dahsing.com/en/html/aboutus/aboutus.html, +86 2828 8168,Board,CEO & Vice Chairman,Derek Wong
Dahl,http://www.lvi-dahl.fi, +358 207 594 200,Board,CEO,Jari Mikkonen
Dai Nippon Printing,http://www.dnp.co.jp, +81 332 662 111,Board,President,Yoshinari Kitajima
DAI,http://www.dai.com, +1 301 771 7600,Board,CEO,James Boomgard
Dahlin Architecture,http://www.dahlingroup.com, +1 925 251 7200,Board,President & CEO,Nancy Keenan
Dahua Technology,http://www.dahuasecurity.com, +86 571 2893 9522,Board,Chairman & President,Liquan Fu
Dai Nippon Toryo,http://www.dnt.co.jp, +81 664 666 690,Board,President,Takayuki Sato
Dai-Ichi Cutter Kogyo,http://www.daiichi-cutter.co.jp, +81 467 853 939,Board,President,Masamitsu Takahashi
Dai-Dan,http://www.daidan.co.jp, +81 664 478 000,Board,CEO,Shohei Kitano
Dai-Ichi Life Insurance,http://www.dai-ichi-life.co.jp, +81 332 161 211,Board,CEO,Tetsuya Kikuta
DAI UK,http://www.dai.com/who-we-are/global-reach/the-united-kingdom.html, +44 144 220 2400,N1,CFO & Admin,Erin Cerpa
Daicel,http://www.daicel.com, +81 663 426 111,Board,CEO & Director,Yoshimi Ogawa
Daibiru,http://www.daibiru.co.jp, +81 664 411 932,Board,CEO,Takashi Maruyama
Daido Metal,http://www.daidometal.com, +81 568 611 367,Board,CEO COO & Chairman,Seigo Hanji
Daido Kogyo,http://www.did-daido.co.jp, +81 761 721 234,Board,President,Hirofumi Araya
Daido Signal,http://www.daido-signal.co.jp, +81 334 384 111,Board,CEO,Seizo Sato
Daido Steel,http://daido.co.jp, +81 529 637 501,Board,President & CEO,Tetsuya Shimizu
Daiei Kankyo,http://dinsgr.co.jp, +81 788 576 600,Board,President,Fumio Kaneko
Daifuku,http://daifuku.co.jp, +81 664 721 261,Board,CEO,Hiroshi Geshiro
Daifuku North America,http://www.daifuku.com/us/, +1 248 553 1000,Board,President & CEO,Seiji Sato
Daidoh,http://www.daidoh-limited.com, +81 332 575 050,Board,President & CEO,Tsukasa Nabewari
Daihatsu Metal,http://www.d-metal.co.jp, +81 748 758 583,Board,President & CEO,Hideki Kanaoka
Daihatsu Motor,http://www.daihatsu.co.jp, +81 727 518 811,Board,President,Masahiro Inoue
Daiho,http://www.daiho.co.jp, +81 332 977 008,Board,President,Kenichi Ohsumi
Daihen,http://www.daihen.co.jp, +81 663 905 521,Board,President,Shoichiro Minomo
Daiichi Chuo Kisen Kaisha,http://www.firstship.co.jp, +81 355 401 997,Board,President,Masaharu Kurosawa
Daiichi Sankyo Europe,http://www.daiichi-sankyo.eu, +49 897 8080,Board,Chairman of the Board,Kenji Katsumi
Daiichi Sankyo,http://www.daiichisankyo.co.jp, +81 362 251 111,Board,CEO & Chairman,Sunao Manabe
Daiichi Sankyo Benelux,http://www.daiichi-sankyo.be, +32 1048 9595,Board,Managing Director,Curd Lejaegere
Daiichi Jitsugyo,http://www.djk.co.jp, +81 352 148 500,Board,CEO,Ichiro Uno
Daiichi Kigenso Kagaku-kogyo,http://www.dkkk.co.jp, +81 666 821 261,Board,President & Director,Hiroshi Kokubu
Daiichi Sankyo Thailand,http://www.daiichisankyo.co.th, +66 2631 2070,Board,Managing Director,Hirokazu Kobayashi
Daiichi Sankyo France,http://www.daiichi-sankyo.fr, +33 155 621 460,Board,General Manager,Benoit Escoffier
Daiichi Sankyo India,http://www.dsin.co.in, +91 124 284 8500,N1,IT & Service Delivery,L...
Daiichi Sankyo Spain,http://www.daiichi-sankyo.es, +34 915 399 911,N1,Market Access,M...
Daiichi Sankyo Italy,http://www.daiichi-sankyo.it, +39 685 2551,N1,Commercial,A...
Daiichi Sankyo UK,http://www.daiichi-sankyo.co.uk, +44 175 389 3600,N1,Medical,J...
Daiichi Sankyo Turkey,http://www.daiichi-sankyo.com.tr, +90 216 577 6505,N1,Multichannel Mktg & Innovati...,B...
Daiken,http://www.daiken.jp, +81 763 825 850,Board,President,Masanori Okuda
Daiichi Sankyo US,http://www.dsi.com, +1 973 944 2600,Board,CEO & Oncology,Ken Keller
Daiichikosho,http://www.dkkaraoke.co.jp, +81 332 802 151,Board,CEO,Tadahiro Hoshi
Daiki Aluminium Industry,http://dik-net.com, +81 664 442 751,Board,President,Shigenori Hayashi
Daikin Industries,http://www.daikin.co.jp, +81 663 734 312,Board,CEO & Chairman,Masanori Togawa
Daiken Medical,http://www.daiken-iki.co.jp, +81 669 437 216,Board,CEO,Keiichi Yamada
Daiki Axis,http://www.daiki-axis.com, +81 899 272 222,Board,CEO & Chairman,Hiroshi Ogame
Daikin Europe,http://www.daikin.eu, +32 5955 8111,Board,President,Toshitaka Tsubouchi
Daikin Middle East and Africa,http://www.daikinmea.com, +971 4815 9300,Board,President,Hasan Onder
Daikokutenbussan,http://www.e-dkt.co.jp, +81 864 351 100,Board,President,Shoji Ohga
Daikoku Denki,http://www.daikoku.co.jp, +81 525 817 111,Board,President,Masakatsu Kayamori
Daiko Denshi Tsushin,http://www.daikodenshi.jp, +81 332 668 111,Board,President & CEO,Koichiro Matsuyama
Daiko Tsusan,http://www.daiko-tsusan.co.jp, +81 899 232 288,Board,President,Akira Kawada
Daily Journal,http://www.dailyjournal.com, +1 213 229 5300,Board,Chairman & Interim CEO,Steven Myhill-Jones
Daikyo,http://www.daikyo.co.jp, +81 354 101 051,Board,President,Toshinari Fukaya
Daily Mirror,http://www.mirror.co.uk, +44 207 293 2411,Board,Editor in Chief,Lloyd Embley
Daily Harvest,http://www.daily-harvest.com, +1 856 452 0175,Board,CEO,Ricky Silver
DaikyoNishikawa Corporation,http://www.daikyonishikawa.co.jp, +81 828 856 634,Board,President & Director,Nariaki Uchida
Daily Racing Form,http://www.drf.com, +1 212 366 7600,Board,President,Jim Kostas
Dailymotion,http://www.dailymotion.com, +33 177 351 120,Board,CEO,Guillaume Clement
Dailycer Group,http://www.dailycer-fr.com, +33 139 118 181,Board,Managing Director,Mohamed Salim
Dailyhunt,http://dailyhunt.in, +91 804 123 3611,Board,Founder,Virendra Gupta
DailyPay,http://www.dailypay.com, +1 866 432 0472,Board,Chairman of the Board,Adam Boyden
Daimler Truck & Bus Australia Pacific,http://www.daimlertrucks.com.au, +61 180 003 3557,Board,CEO,Daniel Whitehead
Daimler India Commercial Vehicles,http://daimler-trucksasia.in, +91 444 969 4000,Board,CEO,Satyakam Arya
Daimaru Enawin,http://www.gas-daimaru.co.jp, +81 666 855 101,Board,President,Akira Furuno
Daimler Buses,http://www.daimler.com/company/business-units/daimler-buses, +49 711 179 2543,Board,CEO,Till Oberwörder
Daimler Truck Southern Africa,http://dtsa.daimlertruck.com, +27 126 499 670,Board,Director & CEO,Maretha Gerber
Dainichi,http://www.dainichi-net.co.jp, +81 574 634 484,Board,President,Yui Yoshii
Daimler Trucks Asia,http://daimler-trucksasia.jp, +81 443 307 700,Board,CEO,Karl Deppen
Daimler Trucks & Buses,http://www.daimlertruck.com, +49 711 1700,Board,CEO (General Manager on Oct ...,Martin Daum
Daimler Trucks North America,http://www.daimler-trucksnorthamerica.com, +1 503 745 8000,Board,CEO,John O'Leary
Dainichiseika Colour & Chemicals,http://www.daicolor.co.jp, +81 336 627 111,Board,President & Director,Koji Takahashi
Dainik Bhaskar,http://bhaskar.com, +91 223 988 8840,Board,Managing Director,Sudhir Agarwal
Daiohs,http://www.daiohs.com, +81 334 385 511,Board,President & CEO,Hiroshi Ohkubo
Daio Paper,http://www.daio-paper.co.jp, +81 332 711 442,Board,CEO & Director,Yorifusa Wakabayashi
Dairei,http://www.dai-rei.co.jp, +81 335 361 551,Board,President,Fumiyoshi Tomita
Daios Plastics,http://www.daiosplastics.com, +30 233 204 2412,Board,CEO & Chairman,Asterios Daios
Dairy Group,http://dairyfarmers.co.za, +27 11 471 1400,Board,CEO,Drikus Lubbe
Dairyland Power,http://www.dairylandpower.com, +1 608 788 4000,Board,CEO,Brent Ridge
Dairy Farmers of America,http://www.dfamilk.com, +1 888 332 6455,Board,CEO,Dennis Rodenbaugh
Daiseki,http://www.daiseki.co.jp, +81 526 116 322,Board,President,Tetsuya Yamamoto
Dairygold,http://www.dairygold.ie, +353 252 4411,Board,CEO,Michael Harte
Daishi Hokuetsu Financial,http://www.dhfg.co.jp, +81 252 247 111,Board,President,Michiro Ueguri
Daisho,http://www.daisho.co.jp, +81 336 269 321,Board,President,Shunichi Matsumoto
Daiseki Eco Solution,http://www.daiseki-eco.co.jp, +81 334 562 801,Board,President,Hiroya Yamamoto
Daishi Bank,http://www.daishi-bank.co.jp, +81 252 224 111,Board,President,Fujio Namiki
Daishinku,http://www.kds.info, +81 794 263 211,Board,President,Minoru Iizuka
Daiso USA,http://daisous.com, +1 916 235 8209,Board,Chairman,Steve Dacus
Daisue Construction,http://www.daisue.co.jp, +81 661 217 456,Board,President,Kazunori Murao
Daiso Industries,http://www.daiso-sangyo.co.jp, +81 728 735 002,Board,President,Seiji Yano
Daisy Communications,http://daisycomms.co.uk, +44 808 278 4838,Board,CEO,Dave McGinn
Daisy Corporate Services,http://daisyuk.tech, +44 330 024 3333,Board,CEO,Neil Thompson
Daisy Group,http://daisygroup.com, +44 800 040 8888,Board,CEO & Daisy Corporate Servic...,Neil Thompson
Daito Gyorui,http://www.daitogyorui.co.jp, +81 355 658 112,Board,President,Hitoshi Hashimoto
Daisyo,http://www.daisyo.co.jp, +81 337 632 181,Board,President,Kazutoshi Taira
Daito Bank,http://www.daitobank.co.jp, +81 249 251 111,Board,Chairman & President,Takao Suzuki
Daito Pharmaceutical,http://www.daitonet.co.jp, +81 764 215 665,Board,President,Yasunobu Ohtsuga
Daiwa,http://www.daiwa-dp.co.jp, +81 762 201 111,Board,President,Jiro Miya
Daito Sangyo,http://www.daitosangyo.com, +81 662 024 123,Board,CEO,Yasutada Seto
Daito Trust Construction,http://www.kentaku.co.jp, +81 367 189 111,Board,CEO & Construction,Kei Takeuchi
Daitron,http://www.daitron.co.jp, +81 663 995 041,Board,CEO & COO,Shinsuke Tsuchiya
Daitobo,http://www.daitobo.co.jp, +81 336 657 816,Board,President,Yamauchi Kazuhiro
Daiwa Capital Markets,http://www.uk.daiwacm.com, +44 207 597 8000,Board,CEO,Megan McDonald
Daiwa Corporate Investment,http://www.daiwa-inv.co.jp, +81 355 556 300,Board,CEO,Kiyohisa Hirano
Daiwa Asset Management,http://www.daiwa-am.co.jp, +81 355 553 111,Board,President,Mikita Komatsu
Daiwa House Industry,http://www.daiwahouse.co.jp, +81 352 142 813,Board,CEO,Keiichi Yoshii
Daiwa Heavy Industry,http://www.daiwajuko.co.jp, +81 828 142 101,Board,President,Hironori Tanaka
Daiwa Industries,http://www.drk.co.jp, +81 667 678 171,Board,CEO,Atsushi Ozaki
Daiwa Institute of Research Holdings,http://www.dir.co.jp, +81 356 205 501,Board,President,Atsushi Mochizuki
Daiwa Securities Group,http://www.daiwa-grp.jp, +81 355 551 111,Board,CEO,Akihiko Ogino
Daiwa Securities Living Investment,http://www.daiwa-securities-living.co.jp, +81 354 255 600,Board,Managing Director,Tetsuo Akuzawa
Daiwa Motor Transportation,http://daiwaj.com, +81 335 635 151,Board,President,Kazumoto Otsuka
Daiyu Eight,http://www.daiyu8.co.jp, +81 245 452 215,Board,President,Shunichi Asakura
Dakota Supply,http://www.dsgsupply.com, +1 800 437 4702,Board,CEO,Paul Kennedy
Dakota Gasification,http://www.dakotagas.com, +1 701 557 4400,Board,Interim CEO,Todd Brickhouse
Daiwabo Holdings,http://www.daiwabo-holdings.com, +81 662 812 325,Board,CEO,Yukihiro Nishimura
Dajin Heavy Industry,http://dajin.cn, +86 105 783 7708,Board,General Manager,Xiaole Sun
Daktronics,http://www.daktronics.com, +1 605 692 0200,Board,Chairman & CEO,Reece Kurtenbach
DAL,http://www.dal.de, +49 6131 8040,Board,CEO,Andreas Geue
DAL Deutsche Afrika-Linien,http://www.dal.biz, +49 4038 0160,Board,Managing Director,Ken Bloch Sørensen
Dal Tile,http://www.daltile.com, +1 214 398 1411,Board,President,Matt Kahny
DAL Schiffahrts-Agentur,http://www.dal.biz/Routes/Port/76?Route=11&Port=HAMBURG, +49 4038 0160,Board,Managing Director,Sylvia Bräkling-Stümer
Dalberg,http://www.dalberg.com, +1 646 286 5331,Board,Chairman of the Board,Henrik Skovby
DalCor Pharmaceuticals,http://www.dalcorpharma.com, +1 514 564 6474,Board,CEO & Director,Fouzia Laghrissi-Thode
Dalata Hotel Group,http://dalatahotelgroup.com, +353 1206 9400,Board,CEO & Director,Dermot Crowley
Dale Carnegie Training,http://www.dalecarnegie.com, +1 212 750 4455,Board,CEO,Joseph Hart
Dale Underwriting Partners,http://www.daleuw.com, +44 203 307 1490,Board,CEO,Duncan Dale
Dalet,http://www.dalet.com, +34 914 561 096,Board,CEO & Director,Santiago Solanas
Dalekovod,http://dalekovod.hr, +385 1241 1111,Board,CEO,Tomislav Rosandic
Dalekovod Proizvodnja,http://dalekovod-proizvodnja.com, +385 1622 9900,Board,Managing Director,Ante Blagović
Dalet Flex,http://dalet.com/products/flex/, +1 650 961 3400,Board,CEO,David Lasry
Dali Foods Group,http://www.dali-group.com, +86 595 8733 5077,Board,Chairman & President,Shihui Xu
Dalkia UK,http://dalkia.co.uk, +44 178 441 1600,Board,CEO,Gautier Jacob
Dalian Dafu Enterprises,http://www.dl-hold.com, +86 411 8885 3117,Board,Chairman of the Board,Da Guang Lin
Dallah Albaraka,http://www.dallah.com, +966 2671 0000,Board,CEO,Abdulaziz Yamani
Dalkia,http://www.dalkia.fr, +33 320 634 242,Board,Chairman & CEO,Sylvie Jehanno
Dalkia Energy Solutions,http://www.dalkiasolutions.com, +1 978 306 6052,Board,CEO,Bob Kirby
Dallas Cowboys,http://www.dallascowboys.com, +1 972 497 4900,Board,President,Jerry Jones
Dallas Aeronautical Services,http://www.dasvcs.com, +1 972 723 3164,Board,General Manager,Terry Cooper
Dallah Healthcare Holding,http://www.dallahhealth.com, +966 1299 5555,Board,CEO,Ahmad Saleh Babaeer
Dallas Mavericks,http://www.mavs.com, +1 214 747 6287,Board,CEO,Cynthia Marshall
Dallas Capital Bank,http://www.dallascapitalbank.com, +1 972 3916810,Board,Chairman & CEO,Doug Hutt
Dallas Wings,http://wings.wnba.com, +1 817 469 9464,Board,CEO,Greg Bibb
Dalli Group,http://dalli-group.com, +49 2402 8900,Board,Managing Director,Volker Hesse
DallasNews Corporation,http://www.dallasnewscorporation.com, +1 214 977 8222,Board,CEO,Grant Moise
Dallas Stars,http://www.nhl.com/stars, +1 214 387 5500,Board,CEO,Brad Alberts
Dallmeier,http://dallmeier.com, +49 9418 7000,Board,CEO,Dieter Dallmeier
Dalmia Cement,http://dalmiacement.com, +91 112 346 5100,Board,CEO,Puneet Dalmia
Dalmia Bharat Sugar,http://www.dalmiasugar.com, +91 112 346 5100,Board,Co-CEO (Director on Oct 1 20...,Bharat Mehta
Dalloyau,http://www.dalloyau.com, +33 142 999 000,Board,President,Laurent Pfeiffer
Dalmia Refractories,http://www.dalmiarefractories.com, +91 112 345 7100,Board,Managing Director,Sameer Nagpal
Dalmia Bharat,http://www.dalmiabharat.com, +91 956 016 6999,Board,Co-Managing Director,Puneet Yadu Dalmia
DAM Capital Advisors,http://www.damcapital.in, +91 44 4564 400,Board,CEO,Dharmesh Mehta
Dalrada Financial,http://dalrada.com, +1 858 283 1253,Board,CEO & Chairman,Brian Bonar
Dalton Agency,http://www.daltonagency.com, +1 904 398 5222,Board,CEO,Bill Coontz
Damac Properties,http://www.damacproperties.com, +971 4373 1000,Board,Chairman of the Board,Hussain Sajwani
Damai,http://www.damai.cn, +86 101 010 3721,Board,CEO,Yu Zhang
Daman Products,http://www.daman.com, +1 259 259 7841,N1,Account Midwest & West,T...
Daman Investments,http://www.daman.ae, +971 4332 4140,Board,CEO,Ahmed Khizer Khan
Daman,http://www.damanhealth.ae, +971 2614 9555,Board,CEO,Hamad Al Mehyas
Damart,http://www.damart.fr, +33 556 523 579,Board,Managing Director,Filiep Blontrock
Damansara Holdings,http://dbhd.com.my, +60 320 812 688,Board,Group Managing Director,Akmal Bin Ahmad
Damen Shipyards,http://www.damen.com, +31 183 639 911,Board,CEO,Arnout Damen
Damas International,http://damasjewellery.com, +971 4366 9944,Board,Chairman & CEO,Luc Perramond
Damiani,http://www.damiani.it, +39 131 929 611,Board,CEO,Jerome Favier
Damartex,http://www.damartex.com, +33 320 114 500,Board,CEO,Patrick Seghin
Dameng,http://www.dameng.citic.com, +852 2179 1310,Board,CEO & Chairman,Guo Aimin
Damovo,http://www.damovo.com, +49 211 875 540,N1,Switzerland,W...
Damon Motors,http://damon.com, +1 604 379 1973,Board,CEO & Chairman,Jay Giraud
Damm,http://www.damm.es, +34 932 909 200,Board,CEO,Jorge Villavecchia
Damovo Germany,http://www.damovo.de, +49 211 875 540,Board,Managing Director & CFO,Kai-Uwe Schmidt
Dampier Bunbury Pipeline,http://www.dbp.net.au, +61 892 234 300,Board,CEO,Craig de Laine
Damstra,http://damstratechnology.com, +61 130 072 2801,Board,CEO,Christian Damstra
Damstahl,http://damstahl.com, +45 8794 4000,Board,CEO,Michael Lund
Dampier Salt,http://www.riotinto.com/en/operations/australia/dampier-salt, +61 892 709 270,N1,CFO,Toby Ellis
Damstahl Germany,http://www.damstahl.de, +49 2173 7970,N1,COO,Jan Knaak
